arm,budget,source_seed,support_seed,fold,prediction_sha256,prediction_frozen_before_open,label_access_phase,seal_state_after_open
PARTIAL_FT,7,44,580031,0,74915392e5291b869851730621f4614db28f252c7c35f95d97bf8e9e06583759,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,580031,0,fb66ba20a39a9d4dc5c60bd11bcea0c39b22b603d582de07cfa37159a68d8608,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,580031,0,d4247d7509ba86484a21af636ba411312530efc7e3277af0b0c6d9f6e1acd612,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,580031,0,68d7afbbc8991fc4e887f347612ea55baec4eb13afbb5febc4fbac10bf275ade,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,580031,0,e528f643f0ebc9206397288d2804e7e98004077f3c8920ac75066e754d276adb,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,580031,0,85c9244e7ca77f3d3223f6ec615bb36e2d296833214aebb73a0098e751d392e2,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,580031,0,6d1e241eaa5dfcb77fee02779e9b3df2a2e30a56a5ecc49c497d7cbebca1bdfe,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,580031,0,17b7a809bbb2c270d2d15a32148bad5f312d8113ff0ca0c2c658f38619777fac,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,104729,1,677c690c1a3d6784b6f57a273a3180e27226e1f1079ce71e93fa810fb7dd7520,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,104729,1,677c690c1a3d6784b6f57a273a3180e27226e1f1079ce71e93fa810fb7dd7520,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,104729,1,982a95a3b254fb6b4d535b56dbee77533dfc3ba0887d8108862afd0d34797b20,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,104729,1,22a06e8c872025f2858aec3cca9e8eda79788b3558fba568c30827837fb24f4c,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,104729,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,104729,1,f6b6623fabc88001afa8817ebdae0df5a9134c436c298383f8180e9058ff3960,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,104729,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,104729,1,f46885ca4c6135a198a9e994bab829310e1ae21aa88d2a0c571ddb03207dc2e7,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,130363,1,bdf8f840f5e8ea44ed15c0e3ace4a11bc95f681c93e0a8b0778ffde132266b02,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,130363,1,01e5ae1a56348dff84e32ef60d7e9c9d8f934241ab36fc5c328e0867c701ccef,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,130363,1,e6acd69b374ea927843cc0c40eb9092eaec9848505bd662e984e50d3f55a3b03,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,130363,1,610042747bbee75245afd92312a4c7586cfc415cbb39d9ff636407c41c883663,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,130363,1,76bc5e75d97a0a85fc74f05776b8b9df58ed48b1171764e75c203a0c6c0c3fcc,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,130363,1,447c598e3f041c0559dd68ce139e106e0089a18faa18b356c5784160b56cc6fa,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,130363,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,130363,1,7fd06a9097a602acad4db36b0d28ac71f6011431a9ce7ecfbd2e6969022ff9e4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,155921,1,2be1799584cc92378d4942f8b0b022ef933a932f26113eaa693001f851333f96,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,155921,1,96a8e328aa347bf4c1c644ac3ca79ddb9be27006f98f8ac707acde14911a563a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,155921,1,45b7f34d1bfacc60810fb1ae2ab20857d13c72ff966496568b465fe98b6d01a5,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,155921,1,ed02da521161334306bddfb45b53f25607d898ac5e82eddba5c3167b5fedb95e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,155921,1,7835b4a94c3fc125c6cc7fcd0010bbc81627401d01ed860644f7bfe83ce9db23,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,155921,1,ca361c6abcc94cf8809906c52c77b75d7ed89dce06008eefbaeec11dbcf9dda3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,155921,1,3af8b6e1b997721521bbe54bc13cb8a8cff0d1284b3ea06066c8f411213715de,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,155921,1,04e9e6522390c7421e934c2cc56667138132772322a5a3c52dc6c76f33b652e4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,181081,1,9c6f8c1a060fae7783aa9a807a57359f80bdb12b2225f2c82911f51643fa2048,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,181081,1,7b3f93d15d33cade0e645129ba247ff4720e4f31c9cc9a3d8669ed3d2cb8b643,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,181081,1,bbda120f9d3dbee0e1b36d2f52832d0ef3d1234e82528af88208aabf3f21e833,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,181081,1,bcba7790b3333e66b9499fc1fda833f10d1a78aa0d4334bb1e31b5d15aa87f7b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,181081,1,f082d32efc2ced10fa53b3303ac6abd55ad91127bda934596b9b15eb9cdd0548,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,181081,1,b0c4e535d968ffbf7c1d3744a2c7e52a61069e968daa4de5cdda390cafabe034,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,181081,1,d0356cfc045b82ce69edf24697af4620e0b835f14e44eaf31f4299f9063cc421,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,181081,1,441884fb830ed40a21ce87e01251e7256bfc1550cbf5e69313ddc0d098d5d5c4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,205439,1,530e0e5d354ee350a3901b21e27f22f5d562626271e1db7af1ffc2a5750cac14,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,205439,1,e2f832a35de589c4b2b22b84aaa25992ebcebeecc6cf6fa25e70614610ed5389,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,205439,1,b2c38fbfbf0c5c760c64e3e6611038bed4a79a5fec9c1b4451a737f653c53cf6,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,205439,1,ef90d4691396c55696000b50b53389fa74b8334cb73ff8ff8d5d064f93888298,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,205439,1,02e3a2c32d4212071772e79372c284513485ec89ccdf3ba6a5b72c890d21cfd1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,205439,1,4eafcc7065953116fedefde212035da4c2ca71d13527eb499505dd68498e0b86,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,205439,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,205439,1,7fd06a9097a602acad4db36b0d28ac71f6011431a9ce7ecfbd2e6969022ff9e4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,230003,1,d8a162a4026c53c8500bef4da7f89446847e69c064f27863e49578f0e9f78014,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,230003,1,edbc1a89b6c4da2aab873dd68f0a203452652328a9329a1f185b671820eeb481,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,230003,1,4a13672d7dfc2b7aa58630d2cfedae33d2e19df4e3f03f72b6ecf7a6a86afab2,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,230003,1,4fe68f42f02c96318f676d42a2348b0b83521042d7a3e4ef7f76e877e6d569a3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,230003,1,d1fbdec364b2aa49fc7de2371e9c7a142528ac63153537ac4a246a581c108f51,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,230003,1,9205f8323d7310cc036f9e25b01a3f5076012db25a60249b9aa06c8b9c95caac,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,230003,1,02e3a2c32d4212071772e79372c284513485ec89ccdf3ba6a5b72c890d21cfd1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,230003,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,254959,1,7cb6dc73c0423ed4e09ec74435bcf4963e8f5704e3c4d23ad58185b8b0fa2247,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,254959,1,fac90aacc2166ad510c4db1cbded0dc82ebc73caa0066bf27eb132231580ec48,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,254959,1,cb8d79123df339df3bd6a74c92bd653f7925a630172c8ffc575bb7d090115a7d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,254959,1,370625faa415ec5ecd80a3542cabf6c652b920898ef9ead7bc4bc93a1fd4887e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,254959,1,5138f9c917985202913b94cec89c8d52418bc418c3cd89ccd2a8c39a67b45dce,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,254959,1,ca361c6abcc94cf8809906c52c77b75d7ed89dce06008eefbaeec11dbcf9dda3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,254959,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,254959,1,7fd06a9097a602acad4db36b0d28ac71f6011431a9ce7ecfbd2e6969022ff9e4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,280001,1,29465e21a36815a1e7c9cff8b29c6dcdc538ed4c1f128275836bd9d824debcfd,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,280001,1,effb5c148e27cd69c0683fb9d87eb7aeb6fcffe669f05ca77a51bc147c84c37b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,280001,1,51edd227740869b2d66ae9085a66dcf385cc42dc4d5b74c54cac3f7eac8e75c1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,280001,1,295a5b01c2b73c0cb13f2ee7adb1d93ac4637609867da45630d1e31e5f92a663,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,280001,1,d991708ed1175e486e2168fae0706814eb652ac38764e9cecca9255ec90c7cc1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,280001,1,ed3d9a16b3966f6a02ed24525ef52c4d3a04ee65df44fd898ba4750299e302b8,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,280001,1,f46885ca4c6135a198a9e994bab829310e1ae21aa88d2a0c571ddb03207dc2e7,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,280001,1,d8f085f3d515194b7475f7bccd57bedef92d1189baae3479b2e6bff05bf272c3,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,305093,1,bb79be2b4b14efeff4a56c212d584b6fed2544db4fdbab9879915afcd2ee276d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,305093,1,6e9ab210b8ecb9580dfd9d6de8ff800ed400386e8ad194336c5adfce72102255,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,305093,1,97791ef336891b14d272c82d29eeb6188307d2eb84c176f032a9d0f68642bdb4,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,305093,1,b84bc680f239b19e511bad50f3abbf1d8cbcf2a4a82b277deb0001a1a0674e67,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,305093,1,9dc55d5f9ac8dccedbfd5a5e99d734b83a30e815ca45b55bc249fbedcdef8734,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,305093,1,e9078445c91cd16c1f9f95f596ebbaff2173e9d3ba1f1c20506c9d41f5cd51d8,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,305093,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,305093,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,330017,1,960e14c49ef5ebd78e0bba35438ce9d2350c129da0224904fa1e415ff52c7680,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,330017,1,e2f832a35de589c4b2b22b84aaa25992ebcebeecc6cf6fa25e70614610ed5389,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,330017,1,a1f02b3789b188d137163e6473f1c66df75e76206d9ae403550cb9d38c6718f0,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,330017,1,d5448a20c25c6f1adb3d4e5695162008bb548e7275267974028659be7a70938c,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,330017,1,fa4583aa7a78fd6795c7b32193933a9f7f2ac6b5211a486f928bd8deff9aeea3,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,330017,1,4cb27f64ff778430e08ca5bb7e4cf31d4c761f0a1e7e4dcb36b6c0a90f87653b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,330017,1,3af8b6e1b997721521bbe54bc13cb8a8cff0d1284b3ea06066c8f411213715de,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,330017,1,3af8b6e1b997721521bbe54bc13cb8a8cff0d1284b3ea06066c8f411213715de,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,355031,1,9c6f8c1a060fae7783aa9a807a57359f80bdb12b2225f2c82911f51643fa2048,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,355031,1,7b3f93d15d33cade0e645129ba247ff4720e4f31c9cc9a3d8669ed3d2cb8b643,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,355031,1,7fb324de472973b667cffd4a56e87ff331e4a4e09cfe3625ada17067d66aa8b8,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,355031,1,44dd04ba0b951f55fd7b090dbacc4725f80372ba41228366c584f8fc6b2bd30e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,355031,1,716665715627a3df8bcdef2c0a4e5533f43e023f117d0012f277f334629538af,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,355031,1,bfa81a0bc26ce5806834312ad9b7cfa50696886e77ce3ed633014ac881c953e5,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,355031,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,355031,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,380041,1,6d304514c1bbcc8bcf18f67adbeb0d2e04bd80a9953377aa6e5e8849763ac04e,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,380041,1,834bad62c4bd477fab049eab8002b185921bf3b1bffbafaf100ae967cb0c1883,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,380041,1,d0356cfc045b82ce69edf24697af4620e0b835f14e44eaf31f4299f9063cc421,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,380041,1,8b6f32039af27acff40a0d991505490905349e2cbc512ef01f3d903404c71e32,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,380041,1,369cb2308f3516926848a648d109a3078932ed97e1746a1457930da101ad3f25,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,380041,1,7d950a45ed1127d6e3ee76b8df4c993bf81d94ed8ebd9150439c142272ea6d0f,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,380041,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,380041,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,405019,1,ebddce646c50c37691971af782e09148780be78575dce0a7652821b11baa3a86,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,405019,1,a16974a686af27171fd3a350f4a75c07fb9fbe65b84aa1ea71fcbea347270411,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,405019,1,c0e06ccf7f97a04d91f2c32415f2bb0f86743dbd23f7e92c6a19e623ec5f454d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,405019,1,c6f31e1fa693e74d01ec5bd6cd43a7cf9537551da1d04b813c76011b312e22b2,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,405019,1,39572e0c0f9325b698b288dd7f5801213d1db5d8ab72c89a1454c3d341f49ab2,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,405019,1,b78dcdc47f2a1254fbf1aca8b1941f8c59fcacfeb771ff22fe9a689448565a3d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,405019,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,405019,1,7fd06a9097a602acad4db36b0d28ac71f6011431a9ce7ecfbd2e6969022ff9e4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,430007,1,20679900ff8ee116b236e13e5d8f1c5af9b9cf182f9a62c0bfc24e546b6998f2,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,430007,1,7b3f93d15d33cade0e645129ba247ff4720e4f31c9cc9a3d8669ed3d2cb8b643,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,430007,1,9a791945ba4f6ed27ea5e28bfa6aaad2075125482437690985a56752a0f8e924,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,430007,1,63fe4db2141ebb9d12ef351a6ab2c96f119864b813e602858fbf4167ffce54cd,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,430007,1,bd28de3630f72b210ae6fb8046595c1fcd6e1ba2c752c71ffc02c29b3a1790eb,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,430007,1,696bcba59578794363b1513e6287ca84acc519d36751d71fd2c6185f5441f4b2,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,430007,1,39572e0c0f9325b698b288dd7f5801213d1db5d8ab72c89a1454c3d341f49ab2,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,430007,1,773796669cd66bca89540de251860398950f010c82b4696292f66c73651e8f47,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,455003,1,cddd8c4b8a416e70d36c0436b9bea5c83020353f4a0407cb1ff4a039724e0352,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,455003,1,0033488dac2b4d1c492dce5a3fa2af93f83c18545f29ef11ef9f7a360b5e405e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,455003,1,95fddd2e8a58cc9171e1b03a850ddca41872cb731747cf25a484a5b4b80cc745,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,455003,1,fb72f25ba8333d982505c5dd3ed6d1a81ff92f3b63eb515e6b49a6cda481861d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,455003,1,6814d950c89a813fd04ac8425a0d772bd35bb554ec9afd2741bd5ddfdd7f3abe,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,455003,1,cb88a22c844d4433f2a1a0fc26fe31fbd3489cc8f5512e5fccc515c0cd96ab68,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,455003,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,455003,1,ca7a403ca9f4336eb00a473aff95b8476ecff854f713c4e6e9d20fdba51eeecc,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,480017,1,6f5abe02b8cb7bbccd573c88a3f1bf807801500f6c0b300543d637452e4f7c7b,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,480017,1,39b2042b6b356c5e627dce94fec016758da8f8914c4d1fbbbcd82650ae5b9932,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,480017,1,d0356cfc045b82ce69edf24697af4620e0b835f14e44eaf31f4299f9063cc421,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,480017,1,ce72f16196fc0071e4b434e50c4347991a5e1dd68b11be5f2146de73379a1e35,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,480017,1,d0356cfc045b82ce69edf24697af4620e0b835f14e44eaf31f4299f9063cc421,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,480017,1,43cda918de5c00759d640dec340d73e3f15f9d01fa4328160f0daa5043ac82df,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,480017,1,0565eafe14394b7b35cffec7bd020af3bca280384a1af47ff69c2ded5505d738,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,480017,1,9f11f7bc17dfd4b629545f87386c04a1acce331ae6a5ef57988491311966fd19,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,505027,1,7631a9837942faa036b1cd14c264999a507bb4bf31e09b86ce5d8964dd91ce07,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,505027,1,7631a9837942faa036b1cd14c264999a507bb4bf31e09b86ce5d8964dd91ce07,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,505027,1,7fb324de472973b667cffd4a56e87ff331e4a4e09cfe3625ada17067d66aa8b8,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,505027,1,201c323d5bcbd2c9b2e91b6bc7a106a01b593b72eed5d1987b428a9fb6f6b838,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,505027,1,7d5c2775edae888e91ff4d481f15585b84770c6cd70655a8f5f7f972c963aad2,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,505027,1,9834a3dbd3ac26db49a8a477a6aae626739472d1f47c5cf47b3be541cdc3be27,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,505027,1,3d05b3473bd1aee98a846b6ff0d35a2e761a7f49bc2e1ce39d4831404e2ef175,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,505027,1,04e9e6522390c7421e934c2cc56667138132772322a5a3c52dc6c76f33b652e4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,530017,1,f786b62861679b9da036878ba144cffd8a4fb6def3d83bafd3fc604b960a4a21,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,530017,1,effb5c148e27cd69c0683fb9d87eb7aeb6fcffe669f05ca77a51bc147c84c37b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,530017,1,c82c305c4bd469666f6ee27eaf7961b8286c4e23befbd91ab2b9f0e300671203,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,530017,1,c82c305c4bd469666f6ee27eaf7961b8286c4e23befbd91ab2b9f0e300671203,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,530017,1,4b70707c46406802343c8514204b473c9d4b519ab4071c669aed271383b123e4,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,530017,1,e75f9b9ba498e6318233707f7577597c524e309f1f805a376522a46645aaaa69,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,530017,1,f46885ca4c6135a198a9e994bab829310e1ae21aa88d2a0c571ddb03207dc2e7,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,44,530017,1,f46885ca4c6135a198a9e994bab829310e1ae21aa88d2a0c571ddb03207dc2e7,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,44,555029,1,8afcb5e7be9c8a861adb40a806b33a68416790249c22e5e12c0f75f75fa4a8c5,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,44,555029,1,834bad62c4bd477fab049eab8002b185921bf3b1bffbafaf100ae967cb0c1883,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,44,555029,1,041a3bc8685f1b8c3ad9e0ab5d28d2265444d7b50fd281302d83ed0541428a5f,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,44,555029,1,f357d95b02def428e97ffc8505f3e92632192e57359446985510273364905019,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,44,555029,1,74c579912720c646e326c4c69d7528d5244f67ed721f00f22a0d3179e163e739,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,44,555029,1,44875581f23c314620c419d448aef395d5c1e0afd26c3ff94dc7fa15bda83b84,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,44,555029,1,3af8b6e1b997721521bbe54bc13cb8a8cff0d1284b3ea06066c8f411213715de,True,FINAL_SCORING_ONLY,LABELS_OPENED
