method,budget,source_seed,support_seed,accuracy,macro_f1,balanced_accuracy,worst_class_f1,prediction_sha256
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,130363,0.12349206349206349,0.11808009137652456,0.12349206349206347,0.020100502512562814,5ff1f270a063962346256cb345ec2dc2469c4ec0eae72fb2bd7c2884528f12b9
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,155921,0.13682539682539682,0.13223765735467824,0.13682539682539682,0.0,0f14317b849dd8588c58f78a560ed74728b0436b79335dc74abd4c339dd452a9
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,181081,0.17682539682539683,0.18217011228590504,0.1768253968253968,0.0,fdde748f765104a0b095aab8b7e294251e05841c9f1337e01918d5f10faeee96
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,205439,0.13714285714285715,0.12539318283507167,0.13714285714285715,0.009917355371900827,c5bd0e9f457f5acbc828febcf5e4bd6bdc5235bdf9bfe38f37c4e097f0b6ac84
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,230003,0.12412698412698413,0.12032602541284243,0.12412698412698413,0.012066365007541479,831bf92ea9130213ca2eeba799d32ea6873471099807271181c08eba9c7b8e4a
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,254959,0.14793650793650795,0.15401233487525218,0.1479365079365079,0.0,35ee95f64cb21a0d008b8065cb9fe04903ae1df8975d1cda7b41c7fc60e584fc
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,280001,0.15396825396825398,0.1554711918430498,0.153968253968254,0.081145584725537,d7d9f3ae4ded67de1f3f76c5bd08ce3198f9daa060028c75883db43adb581f98
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,305093,0.1288888888888889,0.12245407095468867,0.1288888888888889,0.0,4556d11b6937d814c3e6d8fcc032b297622db6a3acfa94c0b395700824409b80
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,330017,0.1853968253968254,0.17127380050936059,0.1853968253968254,0.011857707509881422,f832c5b3f1b18af0e4bb164e907e6b9e834a3bb2b91a6098a0fc510d65374487
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,355031,0.18,0.17505853648308167,0.17999999999999997,0.017721518987341773,e5c6cffad28a11a1affb0e49707092f613be6f12e28f85fd0a111976647c4044
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,380041,0.14634920634920634,0.1303837357047525,0.14634920634920637,0.008356545961002786,b17685d1b7e8e67fac8f67334c86e26340b3be8cb56542b07b3c3008982d2e15
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,405019,0.1634920634920635,0.15081854724297103,0.16349206349206352,0.0,87566da50f91ca3eb3235e0739283c4a4b4f86ac1501f60ab4e5bf58b861f5fa
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,430007,0.14507936507936509,0.1525721241801094,0.1450793650793651,0.0,14f4fc2428f7d61df4da8a1c1d04578a245615c376461b458b140ab17aa25ed5
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,455003,0.15174603174603174,0.14350677240947846,0.15174603174603174,0.010652463382157125,d161dc91188af24da964a9c688f9a0de1b00f01dec0f9612545a961c76c73b2d
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,480017,0.15492063492063493,0.1526406492680458,0.15492063492063493,0.07847082494969819,d51ad071727274d251691d3a144ff1f6f0e7fcb3ce76ffa55a65115cabfc50b2
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,505027,0.17396825396825397,0.1762392510255722,0.17396825396825394,0.09340101522842639,1bcb8b55c57c4daec9a21ecce1e9efd719f0c9a9cf4a7837c8039c5d0845ca1d
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,530017,0.18698412698412697,0.18145202154716508,0.18698412698412697,0.1054726368159204,784b248815726b42be20612b3074b9e70f55b5baeb2232d3d1e58d0ea6682d9f
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,555029,0.17809523809523808,0.16618553475639297,0.17809523809523808,0.07623318385650224,00be41a0984fe454b4d1c1a6f5c52fcc9cf17539eaeefbf4e1f4bd2bc25e4f38
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,580031,0.1707936507936508,0.16584187647052406,0.17079365079365078,0.0,b8e4e9a9e5719e960b28c5d4ce171f6761f5f3cc8f4ef5ac6225ca0ad49a8e04
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,104729,0.15174603174603174,0.1540209686570085,0.15174603174603174,0.02666666666666667,a63c0f2cb5120e18c39e785537b3f349a467e6d66e36814890e1e4120e113cbb
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,130363,0.1295238095238095,0.12999786197493626,0.1295238095238095,0.0,2976f59c7daa56f4fb06091e12f58d036c36958103b0877d5d5a0e55fcae9a3b
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,155921,0.16031746031746033,0.1577673238160937,0.16031746031746033,0.028469750889679714,da2485caa2f07078d5fd021d93107d28ec2658b10e1d3e0b1ee0a934d8ec30d3
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,181081,0.14317460317460318,0.1440786614656914,0.14317460317460315,0.02628696604600219,04dd40f8794124e8b0661ec6ee19ccd245e5e046082c619a4e9e32eac667ed96
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,205439,0.15333333333333332,0.15840529290702707,0.15333333333333332,0.024896265560165973,eb44f5a4e595d8367fd95e80966117995ac2c6d69fd74e012b6751fb853d3078
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,230003,0.13333333333333333,0.13289592111772933,0.13333333333333333,0.027874564459930314,9de99df3863987a29071778bc6472581e0195b8a4281a8e6dd18958bb5393d81
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,254959,0.12793650793650793,0.12657339613479368,0.12793650793650793,0.0,e205f2a2c6f0c44f837bd5eab51b520745a0f7ccdad529c0e39fab69e3c10479
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,280001,0.14317460317460318,0.14589063007842826,0.14317460317460315,0.026726057906458798,72ff3af884b8819578281d6cb8b09dfdfa3c574a67099634fdff156815a971af
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,305093,0.1511111111111111,0.15325223791518058,0.15111111111111114,0.07666290868094701,5e8e3643587f73a371b03b385615790e98ec4e41dad74093d41520797423ba78
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,330017,0.16952380952380952,0.173479623345942,0.1695238095238095,0.10789210789210789,bf8adda174f39b2bde0be52803258ccf4955e3f60363bd9f204d7b280b84cf48
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,355031,0.1580952380952381,0.16067296951750548,0.15809523809523807,0.026373626373626374,df03f1d3367bce4769e8065f1907408d4def70d4435f890a3bff97b1ee5bcdb2
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,380041,0.15015873015873016,0.14920607038212289,0.15015873015873016,0.0,04d513e6989cd7813bcd2b6ccf131ca1fa8c1fccb606e4bdaa7acd4aa7a90814
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,405019,0.14444444444444443,0.14777997218060163,0.14444444444444443,0.023833167825223437,42f5412e7ff53b206a95847da7a6a40cf44cd88c3248f1404332de36fb424971
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,430007,0.15714285714285714,0.15768524987731597,0.15714285714285717,0.09099901088031652,fbd8f728bb1a9880c881b6465365d616766c525f84e0d2ac4f3aae830eabbe48
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,455003,0.14857142857142858,0.14667246041844997,0.14857142857142858,0.0,51e1a42273b1462b918a77e44830dba65e6ce5889605ef67632d058a1e1ec2cc
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,480017,0.15396825396825398,0.1544291683557311,0.153968253968254,0.10065645514223195,c1131837e16b09ac4dbde154b51c2f3e0e778b104c52cc3221bb8d9d5439ce6e
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,505027,0.15714285714285714,0.15764032611910994,0.15714285714285717,0.1005464480874317,90a7349961d964ae763c504e8b6b9db12c4ce011f5faac826b0f1f04a90232b3
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,530017,0.1403174603174603,0.1409610626429178,0.1403174603174603,0.0,739c09bb1fd718051c74f96b7f4f91877b311c240d9dee7c611ec900a4f3c642
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,555029,0.15968253968253968,0.16280054166839916,0.15968253968253968,0.026200873362445413,acba49d34d510342f60e8d35de433450af01ea5fd7fe01872238085682afabba
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,580031,0.14793650793650795,0.15042953076257087,0.14793650793650795,0.029970029970029972,7c1525b564c4b2ae3beab8bf4cc08e845eac2038bca69d11e315efc8339e011b
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,104729,0.13682539682539682,0.12308989326507279,0.13682539682539682,0.0,da2b9e2d48244ef1d6f22678330fb2571601f6f57961574df27c3f9d2d3afc57
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,130363,0.18317460317460318,0.181487811241766,0.18317460317460316,0.09795918367346938,7027110f789848623af3c0f46cf90b82b71e01214002136b7a69bc5474d3c182
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,155921,0.16825396825396827,0.15840904422490185,0.16825396825396827,0.0,c0f14b8c1b2f55ceeebcb43e9e47a0675b98c084cd64e4bf76cf9a9dd987c8c9
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,181081,0.1565079365079365,0.15723406496071848,0.1565079365079365,0.007009345794392523,286d261242181c99488b0e766d84ad7d2cdb0a60668693e3c8d7c77fcb73b061
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,205439,0.18126984126984128,0.18183527121222226,0.18126984126984128,0.006521739130434782,59f38cd629def39fa3f424749f15dfa13a6dea048a8818552e927df57ac14d5e
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,230003,0.17174603174603176,0.16529090529369905,0.17174603174603176,0.08955223880597014,226e5b482e983833672a5dcd3fb31069ef3e4fceccedf02708751a303a4184f0
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,254959,0.1568253968253968,0.15217755064443314,0.15682539682539684,0.0,5475a4a96694b47c6677f647f299dd7e02e3d19d09ac9437439a2a5b93fe3aa3
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,280001,0.15936507936507938,0.15559878981398648,0.15936507936507935,0.0062827225130890054,4e805c0ede4ac0e93178227d7c003809345ac56e117aae4588c7fc142d51af3f
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,305093,0.14984126984126983,0.137089199653032,0.14984126984126986,0.006726457399103139,765f5689fe69c17df863f40110f442230e15dae93972400668ee4b2813d682f9
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,330017,0.15047619047619049,0.15171297892014302,0.15047619047619046,0.0,21b7faba5de1aecbbdae445008f94adccce39e6991670900b85a743bb5f3c637
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,355031,0.17587301587301588,0.1724059657291592,0.1758730158730159,0.09649122807017543,2f28d1f943a162a76853e43e09f7f06f674c3a247f9984f2fa3346188d8d4efa
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,380041,0.1711111111111111,0.16397786552270346,0.17111111111111107,0.09649122807017543,ff2e1e32660bbabc7a8bc2542dc9d115c5c76050e75b3165b4317cb63ac27369
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,405019,0.16952380952380952,0.16626695431556482,0.1695238095238095,0.006622516556291391,be2e4c0f5b0b8718f688d3789e63aa1ebef0b0215c5d4e5312af6b92d0148511
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,430007,0.16793650793650794,0.16499441489772673,0.16793650793650797,0.0,f6fc2bf5e61c5b38737166dab4a4e7e3bc2ef071b3cdb75940bfd1568590cc6b
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,455003,0.18888888888888888,0.1851018679253586,0.18888888888888888,0.10752688172043011,8f4ed300a4a01c55a868bc5472267c4ea22c4ccc5ac7999a6418514bd7c06351
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,480017,0.1742857142857143,0.1696750546117331,0.17428571428571432,0.09978768577494693,aeba92518c885d78511cda3d0f88b620e86671bd20a5be39006a84efc63b0ede
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,505027,0.16412698412698412,0.15959475673342374,0.16412698412698415,0.007009345794392523,1dc2f6370a61b8d91ed093bcecbab951c7bef286afae97c289031fea125091b0
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,530017,0.16412698412698412,0.16089376224871318,0.16412698412698415,0.0066298342541436465,d480eb99f5c48446df4ae96a166e3b9d0a31c83171b81a7d6a4e70f6754e9cf8
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,555029,0.17523809523809525,0.17144485214282973,0.17523809523809522,0.09028727770177838,fa87adb988de244d51e13008f957a5c725484a8f5e17c155831e23f1fc394dc2
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,580031,0.17238095238095238,0.17234742188245797,0.17238095238095238,0.007033997655334115,070159b0b2a61fc66613ff45e3c5a7a0ed50f4ab7aa80749f0daa3b9ccfcabb7
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,104729,0.09714285714285714,0.09744618523582614,0.09714285714285713,0.0023612750885478157,ba04124e2922fe13a6407cf9b9f9ac1da5fb561dad0bb1e6854bd516ea7d42a8
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,130363,0.10698412698412699,0.10425865591843701,0.10698412698412697,0.0024390243902439024,621bdc2bcf6b8ee4e2117cf5d358668774664d270aa7a91b4ab8042c8b3fecf8
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,155921,0.1288888888888889,0.1254729129808432,0.1288888888888889,0.0024968789013732834,d31b7ca8a11ad241d4dcb88f945d871db91472bd19df8706f69a0d666b3148eb
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,181081,0.11428571428571428,0.11182490831877503,0.11428571428571428,0.010624169986719787,d64e0849c70ef036629ac3ef96cec08c6b24364b7e5285e98bf8206ac18ea429
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,205439,0.09746031746031746,0.0951707095704825,0.09746031746031746,0.002352941176470588,009a67b4600cb4f82510ca62d35ef2b2abce172a335801d3ba4def405b5bf774
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,230003,0.11396825396825397,0.10864390162751114,0.11396825396825395,0.00866738894907909,bbbd2e0f0262fbfe9eff785de371677279943e2725292591db7c403d2426346b
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,254959,0.1288888888888889,0.12520214253754586,0.1288888888888889,0.0024968789013732834,6ba6d6d2273fa5939c03f706c46504db4d023f6ca6d122c2e2f562e04e54a8f4
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,280001,0.11333333333333333,0.10977653482487128,0.11333333333333333,0.002680965147453083,436de52a81e1991a14075171434716c3df98a5943c3e39431d216e42724527e4
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,305093,0.14476190476190476,0.13776763157293556,0.14476190476190473,0.0026666666666666666,063b7a2da78cd5771354c6f7e8b0e9766a9388f9d2c1e11d9c69d4dcde3c0a6d
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,330017,0.11777777777777777,0.11485365839449457,0.11777777777777777,0.009489916963226572,5e5232f6dc9eef94d76b3255d50298c74d56fd803c4a37572f6769b4ee350fa4
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,355031,0.11301587301587301,0.11062344694519556,0.11301587301587301,0.002652519893899204,861f786e6425c394b2ed98798456d0da947a0021b66a65a6910ed0597eadf193
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,380041,0.11365079365079366,0.10696691845069038,0.11365079365079366,0.007509386733416771,d9d45aed284cdd9e2eac1533e9291f163d59715c678bf925ca079884fed62a56
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,405019,0.12857142857142856,0.12314082173908061,0.12857142857142856,0.0025031289111389237,df5de0c5d982c89a0e83f50061338eba8a239a8e695f4d3e873dd4c82cf3b3de
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,430007,0.09714285714285714,0.09652562118216165,0.09714285714285713,0.0,b86fc01e471722e26772d6cb34f08c19e07c0be61a2f4db54a655a9334a25de3
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,455003,0.12857142857142856,0.12274913249416265,0.1285714285714286,0.00267379679144385,bd6eaf52aae888bf8ec1f95742b51ccf42bc12622de0a53a75b308f314113240
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,480017,0.1288888888888889,0.12273057023958664,0.1288888888888889,0.0023501762632197414,12829e91eb044577ad4c7f6917b2f781213abb805757981318d86f087618e817
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,505027,0.11396825396825397,0.11088561286219188,0.11396825396825395,0.010624169986719787,653b6fa4109aef7e0ba0d2c4f682b89458f59624d52d62971be49467ee21299d
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,530017,0.11619047619047619,0.11200213209643524,0.11619047619047618,0.009501187648456057,3bf167cbf527355216f45435b884c7163eecf3aaa628ffc55a942c676c372ca4
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,555029,0.11682539682539683,0.1153199265423461,0.11682539682539682,0.0025,418d346813fd4d8d1e308759125085715cd4055b32ff9b840952b0e8166b439f
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,580031,0.13968253968253969,0.13676892225697318,0.13968253968253969,0.00922722029988466,abf4e81b836998b968caa8fd3f909ecfc8a25d0101313e08380af6e36479c085
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,104729,0.12984126984126984,0.12950185509121995,0.12984126984126984,0.009535160905840286,4ba5d4f637fb00953ad7626dbc9957e04c1b713e7faa5b4b2bd8e9f3c8255900
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,130363,0.13111111111111112,0.12784122180169857,0.13111111111111112,0.0,bb229d18cf7286ca5cc40688c472bd4c2ec309cc04e61c476ac8396b1c722316
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,155921,0.12857142857142856,0.12577792918164554,0.12857142857142856,0.0,ccc04f3c63794c1215fd11968c235b43e7690d42997ad5ef73999ff7b0370d47
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,181081,0.10857142857142857,0.10594340368318643,0.10857142857142855,0.0,ef089acc11b5f154ec985371dae0e498eefdbded4f370105ef200df6c475805f
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,205439,0.09682539682539683,0.09291973135349793,0.09682539682539681,0.0,baaf2a25e3b8eb6293561429b8f50d813eef0b0f1881123aecf4cc5d6ceccd2c
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,230003,0.11174603174603175,0.10868484503235423,0.11174603174603173,0.010165184243964422,3e73dfe3e83575d26b1b9152bf7eafa5ca014178df4d0920e5886bc1611a26a6
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,254959,0.11301587301587301,0.11072515221477987,0.113015873015873,0.0,504c148003436f1118c9642abd4371b02baa810d168d68259d26da5e447553e7
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,280001,0.11523809523809524,0.11018894038655366,0.11523809523809524,0.010256410256410256,b11de409e2a6e2a514d07cd9e7faab6f5524a3c16ef0b5bdad8b249eb8049df9
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,305093,0.11936507936507937,0.12006850561707012,0.11936507936507935,0.0,5d5cf24adb5fc9eade5ede583021f0b57f255b8b78ebfba192b5b087cde41b33
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,330017,0.11460317460317461,0.11642070557052324,0.1146031746031746,0.0,f95851b7f965443a55838add874be51d2391890acc0d522387e105ae7b08a889
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,355031,0.11142857142857143,0.10761880642380804,0.11142857142857142,0.0,668dfb7f62a1c92095449acfed53fa0f329ea2f3144ca25ae22cac6bee87f0e6
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,380041,0.0980952380952381,0.09217198744711583,0.0980952380952381,0.0,e9a31c211af993a2d4bf42d202d3d0066e62112393078dd6d02ca26cf506d796
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,405019,0.11365079365079366,0.10844349061914337,0.11365079365079364,0.0,d37e3aaac33a1607a5bfa0424dc0dc88525529ccebc0ebf31ac39de3c6e3e703
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,430007,0.1288888888888889,0.12436243874753718,0.1288888888888889,0.0,f4255dba7aa78c4a5862e317e5b736f60016eed90ff97af92687736f0206901f
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,455003,0.11587301587301588,0.11779639501174875,0.11587301587301588,0.0,77fa5c6632720ba6a91229cf39e8697a4c679b262acd887d5ee294297835ad01
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,480017,0.1219047619047619,0.12473245615961633,0.12190476190476189,0.0,5eaabf3f6022686f47b16d30d6ebb57b704bd0e7257807c3d15899a7676060d1
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,505027,0.11206349206349206,0.11469147248114318,0.11206349206349206,0.0,2cd62018b86f688b0548241b6dae72788105bda1663822cbae9b4f3295098374
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,530017,0.12095238095238095,0.11657710027625119,0.12095238095238094,0.0,49c067d16cdb567e63dfb656616fa2ad5a51f265149fff53b77b98f1d3e26260
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,555029,0.13682539682539682,0.13449623485453346,0.13682539682539682,0.0107095046854083,5e182dc089006e4f45da4aaadec3a0dbe2716571c3326509b6dd7feca7209f4e
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,580031,0.1111111111111111,0.11054397304886265,0.11111111111111109,0.0,dc304a01d4b2f49185f1ae5f6c59f48edf58440a990fa58f096f9ee0a5d3d848
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,104729,0.15206349206349207,0.15080215807349684,0.15206349206349204,0.07674943566591422,5e2f1d41af144bf57ff4e645e06e0642a297c4d4f9e0eb76991af2f38fbc8b50
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,130363,0.13206349206349208,0.12857314301552317,0.13206349206349205,0.0,221212ed8b664e8f4abb3024f00fa5d01aef4acbffe4662752278a5079e1eadd
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,155921,0.13777777777777778,0.13334343524105294,0.13777777777777778,0.0,34854c03f8788ba76d70aca9ef764409d198a4ec0f54ae745ff77db4a2d25fcd
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,181081,0.18095238095238095,0.18045070879300623,0.18095238095238095,0.02549246813441483,e3aa3b466e32f9a143405971252fd05273ba3bd059274f37ab14aa8378e22d0f
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,205439,0.13746031746031745,0.12806233706943584,0.13746031746031745,0.024,6676c971b1b97f06e012e4c3416fc7ec6734f58824a023471089af8d0c4941d9
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,230003,0.14603174603174604,0.14830975296043358,0.146031746031746,0.057208237986270026,3c1ae0760f404eab144b6d17856d2a42ac4b161905df4247dd15541d324c8350
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,254959,0.1288888888888889,0.13339283997384813,0.1288888888888889,0.0,52b6897c72822288d84598269f5cfd454de4befc577f26bc399a28ae5ace70aa
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,280001,0.18666666666666668,0.1789218216113692,0.18666666666666668,0.084472049689441,86d5a148ea4edb6fd19148b6ff5e4446285ed025679157a0c7655aa6716eb3fc
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,305093,0.11428571428571428,0.11481577689475252,0.1142857142857143,0.0,88280b5cebf7cebff1e750105ba88d793a5326e3677d830887e1d09dde082efc
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,330017,0.14444444444444443,0.1319208415793923,0.14444444444444443,0.013100436681222707,5e897a3907edbf3a6cd994daa7d2da69b3f0b6b89d0eed8f816680a052dc76d8
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,355031,0.14539682539682539,0.14243976918073828,0.1453968253968254,0.07701019252548132,fa71b6883d138a78796d67652ed8c0d4b3c945cf29fad3515ae75188472d55c2
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,380041,0.14888888888888888,0.13536663324211445,0.14888888888888888,0.013315579227696404,4c3cf20ad978114489bc1388ffa7695a4940d8a673cfd1854ca6943f6ae3d519
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,405019,0.13142857142857142,0.11618127207763748,0.13142857142857142,0.013071895424836602,ecb102316b58ec0861fac024d70b633df5ee48e8d23f74e60cac4fea986f18b4
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,430007,0.11047619047619048,0.10571904511057419,0.11047619047619046,0.0,08071f5805352cc79030714e729e15131a2fea9dd35aff94e9cec053d8e84bc0
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,455003,0.15523809523809523,0.14499012593324176,0.15523809523809523,0.01098901098901099,423d8b79e85bd1fa1d8152e089ecb1332cbca186e0ff5ad67ecef6af2b514d6d
PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,46,480017,0.12285714285714286,0.11139054517195537,0.12285714285714287,0.011741682974559686,816ba5456242cd2c717cfcf76eeb1564923f3d02d827ae9652f77b2ad1b5077c
