arm,method,budget,source_seed,support_seed,fold,finetuning_seed,learning_rate,encoder_weight_decay,epochs,support_rows,class_count_min,class_count_max,support_accuracy,support_macro_f1,support_worst_class_f1,final_cross_entropy,final_proximal_penalty,final_objective,all_objectives_finite,source_encoder_sha256,adapted_encoder_sha256,adapted_model_sha256,encoder_displacement_frobenius,changed_parameter_names,trainable_parameter_names,trainable_parameter_count,optimizer_state_is_unit_local,parent_head_optimizer_completed_finite,parent_head_adapted_sha256,embedding_mean_cosine_to_source,embedding_rms_displacement
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,305093,0,2414362448,0.0001,0.0001,20,35,5,5,0.42857142857142855,0.41658341658341663,0.0,1.6416105031967163,0.287136048078537,1.9287465810775757,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,0133fcb8d141a8f97ae1d8bf64edbc3eabfb683a678b0beb9598f0aa4c0598a3,f5838970e2e1aed9d18e24d897de1f658aeecceb839c556910fdee18b4466551,0.41065213372194564,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,ea87d7717cac32f4c605798abcbab291ed2d6f5145207602330f03d868019219,0.95610489499961,0.1399185347146082
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,305093,0,4205447581,0.0003,0.0,10,100,14,15,0.29,0.29457551096078033,0.13793103448275862,1.7696205377578735,0.26052889227867126,2.030149459838867,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,3bce6ea1597cb9bafc8a160866e92d1eae4c1e4b12a78519245974c07284bcb6,c4885dede6559e34fd26d89365e9a6407e9680cdac32e0c73dca8655e5a0cdb7,0.5415850462245432,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,b166b45b22a3b6f88775762194e6875aa0b219161e0b07d46852c57d9d5da204,0.9382267204699398,0.16859028278967114
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,305093,0,2867127521,0.0001,0.0001,20,100,14,15,0.35,0.34792287882895095,0.1935483870967742,1.6635887622833252,0.26046934723854065,1.9240580797195435,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,f822c38fdb095a514359daf0d3192774743e77086aba8cc674b08184f717c54c,d8d7f9ecab46bd6f57cbbd24e495dede662064396b185364370bebd19f9b7dfd,0.4059748065465432,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,b166b45b22a3b6f88775762194e6875aa0b219161e0b07d46852c57d9d5da204,0.9542445541411824,0.14285138827450775
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,305093,0,2406797229,0.0003,0.0,10,500,71,72,0.234,0.22735842707514461,0.04081632653061224,1.776334285736084,0.23988588154315948,2.0162200927734375,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,1f903b0135d828cfef890ed0fc68a58bcc8c18ee1da38c748010ed1f77a04975,d912c054b02f099414ac91ff1cd8a7451fcc21d49d02b278b21a8afd2c117535,0.5308576315042602,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,06ee00a424b34f29c2f8a539164eff947a78a488af043fdd4697c9b6f39c7902,0.9400772439677355,0.1659038849626844
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,305093,0,250467351,0.0001,0.0001,20,500,71,72,0.334,0.3168632378698742,0.19672131147540983,1.671966314315796,0.23993638157844543,1.911902666091919,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,f65789978b4ba8e72bb5065a30f3c834641f647d3dd66d17ca85a453ca8da240,6cfa7b51d073f24c237f83615b2d3c6b5d80c12670c890b1449dbd29d656b781,0.4023829468204058,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,06ee00a424b34f29c2f8a539164eff947a78a488af043fdd4697c9b6f39c7902,0.9541056613620372,0.14299756936590557
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,45,330017,0,4179536009,0.0003,0.0,10,7,1,1,1.0,1.0,1.0,0.8337448835372925,0.5682269930839539,1.4019718170166016,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,da5ae61c76384540bbf7c5eadd3b7e5f54b5968de1fd2f53208d8c83a0d8e921,b11b20fd2c15377766425dff9d3010711905bd787109ad32e39e9cf00e87357b,0.6360947401227158,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,a0260c473dfa5bb1f284e24754900022877e1e7c1085124d7df556e0634f5ec5,0.9445703171507176,0.15744584345609133
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,45,330017,0,1708301520,0.0001,0.0001,20,7,1,1,1.0,1.0,1.0,0.6344126462936401,0.5672852993011475,1.2016979455947876,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,2667dc3a19272ba752ff86782ae9ec3197194c97a14f77b285ef173f8558b4ac,bcab52c14787918428d71bfaeded6443c7f5ac084537eb96e0cd2da64bed3d80,0.4789456122843012,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,a0260c473dfa5bb1f284e24754900022877e1e7c1085124d7df556e0634f5ec5,0.9566381610688752,0.1377527337978982
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,330017,0,2091870781,0.0003,0.0,10,35,5,5,0.34285714285714286,0.3311577311577311,0.0,1.673598289489746,0.3237707316875458,1.9973690509796143,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,1546ca863756a53483bbf8dab8383bb7f9133f279443356ed30f17983023f9e3,9c9744287631a58c46621d9b01db1dfbe8428aacd32d42e0087f72946cf1f3db,0.5792246575843902,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,fde361134b6c7c3de8af040621f6c40f144da7ba79f608c34b90d8c334aad593,0.931818595428747,0.1783833569297982
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,330017,0,3253695745,0.0001,0.0001,20,35,5,5,0.5142857142857142,0.5021327878470736,0.2857142857142857,1.5374584197998047,0.32326874136924744,1.8607271909713745,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,72e2d005d422eac8b27a0b172e5ce26956caeb8ef15748aca2cbe511f70c2663,fed16e0687a956a18c8dc25769acf2da5dfdba85a27fd7983a57f42db728c278,0.46142270228926685,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,fde361134b6c7c3de8af040621f6c40f144da7ba79f608c34b90d8c334aad593,0.94894140615384,0.15076405815358862
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,330017,0,1021981662,0.0003,0.0,10,100,14,15,0.29,0.28421944639924934,0.16,1.7588521242141724,0.2547934055328369,2.013645648956299,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,f4f11ef3faa60b71cdd673913a56ef6f8ffbf02a75324a857e83ca64ea90317d,6ca0299313fcebfedd4cf0a970f2829e2af510a0de5004c21b5a1c26baef4127,0.5512317446753316,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,047164dff2d6bd961317c40d671ddd3b3abe7e640cb8dd4122e7230e05c6efba,0.9376064735271641,0.16993558852821353
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,330017,0,2279686521,0.0001,0.0001,20,100,14,15,0.41,0.395178565129304,0.15384615384615385,1.6439300775527954,0.2545934021472931,1.8985234498977661,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,0abbafce28638e79e119ec2e374cc4d4b23aff9833942077c3cbe9464ffd73e2,1707bca14653ebf116920fd1e84df97ac7468df52b020ae2e092bed3244fb8ac,0.4262594554069495,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,047164dff2d6bd961317c40d671ddd3b3abe7e640cb8dd4122e7230e05c6efba,0.9504714717261198,0.14890044868898838
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,330017,0,2214493217,0.0003,0.0,10,500,71,72,0.29,0.2816122804963403,0.03278688524590164,1.7774451971054077,0.2497827261686325,2.0272278785705566,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,885b074a1d34957986e00c494e3d5e80fd3f0506bb28c9babbb68efa930535a1,1b47ef88cd5404de2b76cb7a6cc54c81b7c236dce6ec3529efb837f7d091471d,0.5027707260434068,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,bb0beb271c5c27258c2f2347e525b45f6d1a46b683dfc1d83ffed5fac47b67ef,0.9437187157038175,0.16070092614024667
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,330017,0,109215392,0.0001,0.0001,20,500,71,72,0.268,0.26217582830381997,0.027210884353741496,1.6723335981369019,0.24936461448669434,1.9216982126235962,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,66e4daf2af9e82c1e9ad66bed8c6ea6bebbbac24511d7f55b271347c0a6ce4d6,a31682cfc2705fa0c8d5332df48fe8cea519bf71660e3ae8197abe811a0c524a,0.3953121376824064,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,bb0beb271c5c27258c2f2347e525b45f6d1a46b683dfc1d83ffed5fac47b67ef,0.9546901013832932,0.1422001953340167
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,45,355031,0,115836712,0.0003,0.0,10,7,1,1,1.0,1.0,1.0,0.8267030715942383,0.5638595223426819,1.3905625343322754,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,dd8db0d20382a2c26a6a4b7a5e54b9cdf139007db8e10b15e80393b0e8514eba,00e3f4605a77487cc89062c57ecc08fe211f23be7aa3b8c1795b8eeb6b285756,0.640427230745977,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,383d5c0ee5af14f498c99ad9274f6eeed9969c47154b2acd1ad0c25a26e2b634,0.9434948221309518,0.15906231921122202
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,45,355031,0,3151557603,0.0001,0.0001,20,7,1,1,1.0,1.0,1.0,0.6310784220695496,0.5639902353286743,1.195068597793579,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,61c51baf35d41272d25005292348a9f7d4d66fb40cc95137adbbc3e1473df332,148d950ebdad4908d4d6285324546b1cf62f6d7423524b250c93dd969e00c631,0.4767336250288057,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,383d5c0ee5af14f498c99ad9274f6eeed9969c47154b2acd1ad0c25a26e2b634,0.9558856509217558,0.13896553317696791
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,355031,0,522270963,0.0003,0.0,10,35,5,5,0.3142857142857143,0.31065759637188206,0.16666666666666666,1.6856272220611572,0.22531187534332275,1.91093909740448,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,4495c384b833d7df5f7749ec0403ba85cf55e18527daf89c1ddcacd8482fe264,6617bcbf7a1eb980d997ad7cf4c35340cd953f3328818c2c4f77da802b1c6d1a,0.5572125758511769,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,fc163b9cb30b732bb70eb15abfcb88041f642d0f4232630b3e343224f52eb2ef,0.9432384375941547,0.1593445712179911
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,355031,0,2064928492,0.0001,0.0001,20,35,5,5,0.42857142857142855,0.4151919509062366,0.25,1.5447561740875244,0.22501610219478607,1.7697722911834717,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,9525fb237d5db2b6bd89a4e33944a9740c061455f3e06b3b76feb6b01a404d2b,ba044c0a0139e70dce814ea6bf5b51c43b41b0749626e067d87f961d32b932d3,0.4349764602708212,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,fc163b9cb30b732bb70eb15abfcb88041f642d0f4232630b3e343224f52eb2ef,0.9550118469535824,0.1400151866970483
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,355031,0,1056983438,0.0003,0.0,10,100,14,15,0.29,0.27431484812888984,0.0,1.7351799011230469,0.23682430386543274,1.9720041751861572,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,84e4941a845ab7299654271754dc1d95625e8fc771908077b60a8aa823ee2031,369416319ddf963412ae6cdf9209e94cf450c4ce66e5866bd36ba62a5abc5e80,0.5286438386231856,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,337955f8c9c2664252d48e3b301238306465346cb6c8029151b3a3b166492fe5,0.9434456095170405,0.16069787221856555
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,355031,0,3000137765,0.0001,0.0001,20,100,14,15,0.34,0.3268237327350628,0.07142857142857142,1.625581979751587,0.23675239086151123,1.8623343706130981,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,cd126181fe56061b2f8c7c72ec55a4c32ad0074dc657fad3b2313bc960f260b7,2012fd80ac0929157ea1e09080de50f66a09f6926d5580d350db5221536b6cbe,0.40506286117621737,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,337955f8c9c2664252d48e3b301238306465346cb6c8029151b3a3b166492fe5,0.9583686908100221,0.1356299572262019
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,355031,0,443218462,0.0003,0.0,10,500,71,72,0.282,0.27407905132363336,0.030303030303030304,1.777620553970337,0.2432059347629547,2.020826578140259,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,74f8802aa62de9b47d90edcec9bb7b75cacfeeb2fd66d6e7f227661435b049e0,117982b21cfea5544dd77dccb812165c0debd0c87e8ce12d9579c64a53d98bee,0.5178904673384525,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,7eed5dbf9a0b51bd972db13912362dd44ba583025e434f17a5f2cbe660412c44,0.9414614313046096,0.16374351373550902
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,355031,0,3708083576,0.0001,0.0001,20,500,71,72,0.296,0.28195399877595545,0.17834394904458598,1.6736422777175903,0.24306108057498932,1.9167033433914185,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,6f23b26c2ad1c6768f24fb0c025b3bfd3fcdafe30cc55db28feedcbb89dad493,1d7a360c576d0468dd37941281faae46ad6b618ec3a0ed68a0860dccbb008cec,0.3984670384438399,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,7eed5dbf9a0b51bd972db13912362dd44ba583025e434f17a5f2cbe660412c44,0.9544800785494072,0.14232802640887182
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,45,380041,0,2526636791,0.0003,0.0,10,7,1,1,1.0,1.0,1.0,0.7243428230285645,0.6787368059158325,1.403079628944397,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,ffa1250a23fd0ae5719aa60a7b5fbb21e93e08945b71e11a2a75d2fb3d5ffc3c,6b754858c785832489b2963dc56aa192d9a8bf271d95ef9969b85c2e9188bb1b,0.6484401499775948,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,97dc71588bcb5ef70866ffcff81667b90104969f88729704fb98703c04376e7d,0.9414248823438708,0.1616603921511537
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,7,45,380041,0,2914367528,0.0001,0.0001,20,7,1,1,1.0,1.0,1.0,0.5218023657798767,0.6765561699867249,1.1983585357666016,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,dc52c1e9929690e695042260797f5fed83b84cc787f47083532eba90b35f6ec6,e93c069a1fb2dd266fc077e72e34d03befa7ff2421ba85e5c81a82094e3b5dcc,0.5244314786089193,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,97dc71588bcb5ef70866ffcff81667b90104969f88729704fb98703c04376e7d,0.9486397567055669,0.149308234193888
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,380041,0,2519131128,0.0003,0.0,10,35,5,5,0.2857142857142857,0.28621933621933626,0.18181818181818182,1.7323983907699585,0.2758835256099701,2.008281946182251,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,6a507029459a7b7c367a9087f465a5e3563b22d788b33de38eccd09ba2806624,ecda75a58b0e93833449d1e2ae9a70f085706fa88270e882d63acb20cd37c706,0.542589581273695,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,d5cf428990962de242df87937bbfab80b3754f4d8b7d32898c1e5887ca7be194,0.9383839921765775,0.1680629117282786
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,380041,0,3926634248,0.0001,0.0001,20,35,5,5,0.34285714285714286,0.33729048729048733,0.2,1.6092300415039062,0.27542996406555176,1.884660005569458,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,2663c0dce6ddcfe502817abe229b872246f628cf108d2df86c13ed571c919a65,497fe59001d2d22afc228857829ad2601b71dd4d24229165538ac42189f1be3a,0.42680051449153966,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,d5cf428990962de242df87937bbfab80b3754f4d8b7d32898c1e5887ca7be194,0.9520863889579412,0.14567323093727844
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,380041,0,3962684732,0.0003,0.0,10,100,14,15,0.29,0.27826152683295535,0.0,1.7465472221374512,0.26811233162879944,2.0146596431732178,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,67e0cb2d3259762dfd7efd379e291501d6b01c2fc9f2938234420521cdb61150,49e5616be067248985c3c1b0d92d3d3b060cd4a360f7c7a81c531fccb86ef7d5,0.5385082709542227,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,42b8fd4a4f943608c1e6e987a6faac3c3cbdd674bf7a1c9ff88c092d432cae40,0.9379084290233095,0.16976699087886482
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,380041,0,699416343,0.0001,0.0001,20,100,14,15,0.35,0.339105594278008,0.0,1.6404790878295898,0.2686294913291931,1.9091086387634277,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,3b1cb476859c15f956fcf6ad0def287d76982f8dd725c20f27180cdd521a4ee7,9ba9a1a9be5e8265929dafb5f71e8379b20b643944f6f59269159c309268bcce,0.4147259807298026,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,42b8fd4a4f943608c1e6e987a6faac3c3cbdd674bf7a1c9ff88c092d432cae40,0.9517209329882447,0.14706291518168674
PARTIAL_FT,PARTIAL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,380041,0,3746321494,0.0003,0.0,10,500,71,72,0.288,0.28219593775532736,0.03007518796992481,1.768086552619934,0.24471262097358704,2.0127992630004883,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,4855f8a9eccf8b6049152b49970b0a4989c3bb20fa679520f792b8a71720b1d6,76791aaa770feb79d483fe27b67884e6cb0dbc08292874d8692cd0c94ce9740d,0.5329069953944079,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.13.bias|network.13.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,100871,True,True,a663467bd07acd25ee671fc87d12e99623f96ccc204a5113dcf904d795ec0a61,0.9385051475045524,0.16845373868744032
FULL_FT,FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,500,45,380041,0,3584481082,0.0001,0.0001,20,500,71,72,0.326,0.31761050525237694,0.1791044776119403,1.6628233194351196,0.24473421275615692,1.907557487487793,True,22510b924ddef188d295327f886a961e4f00ee75b69f130c5a23ed979403815e,3bc14a6bcb1490ca1913b460418fb2774b6030f9721fc153097db56b1446a370,29ac1f11406f67f911c4ea20e766ffd1fc234a1bd81cc1ec2d5e86d715b16351,0.40510070933910025,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,network.0.bias|network.0.weight|network.1.bias|network.1.weight|network.13.bias|network.13.weight|network.4.bias|network.4.weight|network.5.bias|network.5.weight|network.8.bias|network.8.weight|network.9.bias|network.9.weight,142855,True,True,a663467bd07acd25ee671fc87d12e99623f96ccc204a5113dcf904d795ec0a61,0.9536077945504987,0.14380915692069407
