method,budget,strategy,source_seed,support_seed,class_index,block_precision,block_recall,block_f1,row_precision,row_recall,row_f1
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,3,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.07852193995381063,0.07555555555555556,0.07701019252548132
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,4,0.25,0.1111111111111111,0.15384615384615385,0.24888888888888888,0.12444444444444444,0.16592592592592592
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,5,0.08333333333333333,0.1111111111111111,0.09523809523809523,0.08774834437086093,0.11777777777777777,0.10056925996204934
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,130363,6,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.22489082969432314,0.2288888888888889,0.22687224669603523
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,0,0.07692307692307693,0.1111111111111111,0.09090909090909091,0.07705192629815745,0.10222222222222223,0.08787010506208214
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,1,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.3181818181818182,0.10888888888888888,0.16225165562913907
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,2,0.15384615384615385,0.2222222222222222,0.18181818181818182,0.14903129657228018,0.2222222222222222,0.1784121320249777
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,3,0.0,0.0,0.0,0.04589371980676329,0.042222222222222223,0.04398148148148148
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,4,0.25,0.1111111111111111,0.15384615384615385,0.3256880733944954,0.15777777777777777,0.2125748502994012
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,5,0.08333333333333333,0.1111111111111111,0.09523809523809523,0.07987220447284345,0.1111111111111111,0.09293680297397769
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,155921,6,0.2,0.2222222222222222,0.21052631578947367,0.21063829787234042,0.22,0.21521739130434783
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,0,0.08333333333333333,0.1111111111111111,0.09523809523809523,0.07692307692307693,0.10222222222222223,0.08778625954198473
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,1,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.3037542662116041,0.19777777777777777,0.2395693135935397
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,2,0.18181818181818182,0.2222222222222222,0.2,0.17271157167530224,0.2222222222222222,0.19436345966958213
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,3,0.0,0.0,0.0,0.007556675062972292,0.006666666666666667,0.0070838252656434475
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,4,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.3472222222222222,0.1111111111111111,0.16835016835016836
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,5,0.09090909090909091,0.1111111111111111,0.1,0.0893760539629005,0.11777777777777777,0.10162991371045062
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,181081,6,0.25,0.3333333333333333,0.2857142857142857,0.27106227106227104,0.3288888888888889,0.2971887550200803
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,0,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.15300546448087432,0.18666666666666668,0.16816816816816818
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,1,0.25,0.1111111111111111,0.15384615384615385,0.3155737704918033,0.1711111111111111,0.2219020172910663
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,2,0.09090909090909091,0.1111111111111111,0.1,0.099644128113879,0.12444444444444444,0.11067193675889328
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,3,0.0,0.0,0.0,0.01603206412825651,0.017777777777777778,0.01685985247629083
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,4,0.2,0.1111111111111111,0.14285714285714285,0.1891891891891892,0.10888888888888888,0.1382228490832158
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,5,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.16802610114192496,0.2288888888888889,0.19379115710253997
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,46,205439,6,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2358490566037736,0.2222222222222222,0.2288329519450801
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,0,0.15384615384615385,0.2222222222222222,0.18181818181818182,0.15118110236220472,0.21333333333333335,0.17695852534562212
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,1,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.1701492537313433,0.12666666666666668,0.14522292993630573
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,2,0.25,0.2222222222222222,0.23529411764705882,0.23980815347721823,0.2222222222222222,0.2306805074971165
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,3,0.09090909090909091,0.1111111111111111,0.1,0.08925318761384335,0.10888888888888888,0.0980980980980981
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,4,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.575,0.20444444444444446,0.3016393442622951
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,5,0.08333333333333333,0.1111111111111111,0.09523809523809523,0.08967851099830795,0.11777777777777777,0.10182516810758886
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,104729,6,0.1,0.1111111111111111,0.10526315789473684,0.1101511879049676,0.11333333333333333,0.11171960569550932
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,0,0.1,0.1111111111111111,0.10526315789473684,0.09484536082474226,0.10222222222222223,0.09839572192513368
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.20815450643776823,0.21555555555555556,0.21179039301310043
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.111358574610245,0.1111111111111111,0.11123470522803114
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,3,0.0,0.0,0.0,0.037422037422037424,0.04,0.03866809881847476
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,4,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.17482517482517482,0.1111111111111111,0.1358695652173913
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,5,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.12723214285714285,0.12666666666666668,0.12694877505567928
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,130363,6,0.18181818181818182,0.2222222222222222,0.2,0.18504672897196262,0.22,0.20101522842639594
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,0,0.1,0.1111111111111111,0.10526315789473684,0.09956709956709957,0.10222222222222223,0.10087719298245613
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.19477911646586346,0.21555555555555556,0.20464135021097046
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,2,0.18181818181818182,0.2222222222222222,0.2,0.19083969465648856,0.2222222222222222,0.2053388090349076
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,3,0.0,0.0,0.0,0.031446540880503145,0.03333333333333333,0.032362459546925564
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,4,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.30363036303630364,0.20444444444444446,0.24435590969455512
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,5,0.1,0.1111111111111111,0.10526315789473684,0.11422845691382766,0.12666666666666668,0.12012644889357219
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,155921,6,0.125,0.1111111111111111,0.11764705882352941,0.12919896640826872,0.1111111111111111,0.11947431302270012
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,0,0.09090909090909091,0.1111111111111111,0.1,0.09019607843137255,0.10222222222222223,0.09583333333333334
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2086021505376344,0.21555555555555556,0.21202185792349726
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,2,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.16611295681063123,0.1111111111111111,0.13315579227696406
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,3,0.0,0.0,0.0,0.037422037422037424,0.04,0.03866809881847476
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,4,0.2,0.1111111111111111,0.14285714285714285,0.18773946360153257,0.10888888888888888,0.13783403656821377
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,5,0.1,0.1111111111111111,0.10526315789473684,0.1144578313253012,0.12666666666666668,0.12025316455696203
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,42,181081,6,0.15384615384615385,0.2222222222222222,0.18181818181818182,0.15615141955835962,0.22,0.18265682656826568
