run_id,method,budget,strategy,source_seed,support_seed,outer_fold,support_accuracy,support_macro_f1,initial_support_cross_entropy,final_support_cross_entropy,proximal_penalty,optimization_iterations,optimizer_function_evaluations,loss_trajectory,support_fit_threshold,support_fit_threshold_reached,optimizer_completed_finite,interpretation_valid,query_block_macro_f1_descriptive,adapted_head_sha256,anchor_head_sha256
run_e451efc006fd30b76815,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,155921,0,0.38095238095238093,0.3462585034013605,2.5703106220705974,1.6128434997739962,0.291059109647909,45,49,"[2.570310622071,2.518085650175,2.271900485401,2.244577363285,2.205711287346,2.088782463682,1.995722088221,1.964808731259,1.915811351737,1.913059973638,1.912381418805,1.909274776625,1.906523406957,1.904443736339,1.904259101617,1.903975422044,1.903969669498,1.90395585395,1.903932501148,1.903928428442,1.903905858811,1.903903667764,1.903903261782,1.903903203438,1.903902846048,1.903902687271,1.903902765354,1.903902639971,1.90390262023,1.903902618467,1.903902617523,1.903902613543,1.903902615768,1.903902612176,1.903902610218,1.903902609512,1.903902609478,1.903902609472,1.903902609469,1.903902609471,1.903902609452,1.903902609446,1.90390260944,1.903902609435,1.903902609431,1.903902609428,1.903902609425,1.903902609423,1.903902609422]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.18367346938775508,60a9b5dd77bafd3399cfa959403dcb0731f3ed403c5a4d2b43f71f4286432652,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_ad05c0dc1438c868d112,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,0,0.3333333333333333,0.29931972789115646,2.308635910510296,1.6805518012954235,0.19959638092239657,41,50,"[2.30863591051,2.266711348979,2.108228808021,2.087037191647,2.072535155463,1.936591925392,1.897346356334,1.887402001943,1.886420595327,1.885797783833,1.883830950665,1.881766170537,1.881595252128,1.880263063515,1.880222304685,1.880207072404,1.880189869778,1.88016492447,1.880344431965,1.880161555709,1.880151794771,1.8801499011,1.880149683318,1.880149437786,1.88014883638,1.880148312214,1.880148545227,1.880148274546,1.880148214546,1.880148209576,1.88014820372,1.880148194549,1.880148188748,1.88014818344,1.880148182511,1.880148182456,1.880148182423,1.880148182399,1.880148182263,1.880148182266,1.880148182234,1.880148182228,1.880148182357,1.880148182222,1.880148182265,1.88014818222,1.880148182234,1.880148182219,1.880148182229,1.880148182218]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.09523809523809523,01186c9b2a7ae30ee29ae434e2a1d71bac936b49cc6a2938d79f4034c533bf5b,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_2b1d5e052197149fd8e8,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,155921,0,0.23809523809523808,0.20748299319727886,2.7676128629221277,1.7456805610970552,0.313155032619367,50,55,"[2.767612862922,2.717374912317,2.464470087277,2.430073480618,2.389948915846,2.283689158726,2.185484794546,2.104073295136,2.089107425671,2.070927465282,2.070041950494,2.068597184178,2.064620489745,2.060873370331,2.091565607104,2.060626086868,2.059098838854,2.058930485408,2.058918390506,2.058910343239,2.05887781679,2.058862763551,2.058841505602,2.058838279331,2.058837613454,2.058837322572,2.058836340316,2.058835753104,2.058836044957,2.058835691726,2.058835619378,2.05883561506,2.058835611875,2.058835604764,2.058835613179,2.058835601487,2.058835596376,2.058835594358,2.058835594156,2.058835594053,2.058835593945,2.058835593886,2.058835593846,2.058835593817,2.058835593796,2.058835593781,2.058835593769,2.05883559376,2.058835593754,2.058835593748,2.058835593744,2.058835593741,2.058835593724,2.058835593723,2.058835593716]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.10769230769230768,3060295182a4bd890f6a6a93e0d3301d4da84c39d1ebc47a3f78c2e786648deb,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_48e1bccefad2bbd44888,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,0,0.23809523809523808,0.22721088435374148,2.9972317090839256,1.7438741148609962,0.39614959936704813,45,53,"[2.997231709084,2.953826488003,2.758685468138,2.687785902826,2.634847022204,2.501216862625,2.332422530256,2.341792867434,2.258734080844,2.171691370143,2.164587892469,2.162920803994,2.157499388936,2.149515667126,2.1431831153,2.14345442528,2.141033685532,2.140378342523,2.140310054832,2.140290188207,2.140153797051,2.140072026488,2.140217150258,2.140056020807,2.140037105584,2.140034866811,2.140033218757,2.140029731513,2.140025597009,2.140025760144,2.140024793368,2.140023896066,2.14002384624,2.140023821536,2.140023780831,2.140023747789,2.140023724592,2.140023717037,2.140023716242,2.140023715935,2.140023715498,2.140023714621,2.140023718171,2.140023714504,2.140023714322,2.140023714286,2.140023714276,2.140023714268,2.140023714262,2.140023714233,2.14002371423,2.140023714229,2.140023714228]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.06679035250463822,603576b396585323f8a4713ac7b0a9628f4d0259abe13e3ad0a620780ad9d659,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_5f3204fd6ee5e679bc27,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,155921,0,1.0,1.0,2.4757003176517927,0.02669597581398396,0.06600382485110201,100,103,"[2.475700317652,2.435123034823,2.264544996896,2.220077098635,2.201543158451,2.125450499567,2.02940677317,1.698815857797,1.774582462282,1.62801876811,1.584778083253,1.567620682002,1.54902205357,1.516414136291,1.454577568854,1.334440691985,1.218696705804,1.03990643267,0.852504171682,0.568629447137,0.505598254144,0.474879508732,0.447377795685,0.408592738534,0.347670705968,0.283186195248,0.24699990876,0.214277387502,0.183124003151,0.173013945111,0.16796690053,0.158733288177,0.146517719651,0.138383587619,0.13326143312,0.128921266812,0.12603617034,0.123576905144,0.122000541877,0.120749637277,0.119960569857,0.118848593092,0.117564893867,0.116850195822,0.115777990529,0.113570981883,0.11052126245,0.109819856667,0.107750955151,0.1070927944,0.10632150011,0.105642039581,0.104565505514,0.103437910526,0.102378042211,0.102075560022,0.101390302032,0.100229108375,0.099584417526,0.099196932635,0.099031060141,0.098834918954,0.098366114503,0.097493937085,0.096857839606,0.09622809062,0.095813467435,0.095703398804,0.095491861389,0.095147172544,0.095275944199,0.09493155966,0.094532769516,0.094340788675,0.094256507073,0.094216789104,0.094146281078,0.094052701927,0.093956249731,0.093885817679,0.093782637521,0.093702854219,0.093568171256,0.093532706002,0.093471258503,0.093367959712,0.093252009492,0.093154749435,0.093089000171,0.093058590464,0.093038382313,0.093016982069,0.092992945094,0.092965408151,0.09291633316,0.09287620297,0.092833805568,0.092809257112,0.092779696948,0.092741280637,0.09273456341,0.092710109342,0.092699800665]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.20714285714285713,0f7f3e3266040fea785062651a6a386002a1e9dbc4f26aae0cd6fb34ab60338c,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_a8088ec02d982162cde7,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,155921,0,1.0,1.0,2.490475743522532,0.027009563538236397,0.06750965511749811,100,108,"[2.490475743523,2.450807799163,2.284959602308,2.242325910036,2.218954594226,2.183064486873,2.071559787889,1.898367317485,1.72611015651,1.583676436222,1.508226715754,1.494117919763,1.486298485645,1.436103531615,1.298645964626,1.138950919956,0.857238427422,0.77495960868,0.720929160529,0.696463657858,0.639440850176,0.55050651884,0.457971823269,0.353740587233,0.256828306881,0.211488768983,0.195386756468,0.18804611822,0.18047959699,0.167802726053,0.150059918094,0.147459432478,0.14343640926,0.139578159497,0.135449600186,0.131969982812,0.130867869783,0.128399993285,0.125906247333,0.122779157123,0.11941948805,0.115732040872,0.11326461624,0.110958573271,0.109591075322,0.108522837862,0.106370214079,0.105859793832,0.104930303322,0.104346653053,0.103831609114,0.103325224361,0.102994869474,0.102574669547,0.102088461251,0.101775150462,0.101086278372,0.100862162449,0.100706887312,0.100521324111,0.100066593953,0.09932871877,0.106588834063,0.099210082595,0.09861050761,0.098319268113,0.098120669424,0.09793126005,0.097662400501,0.096731330539,0.096661033749,0.096356779803,0.096276365692,0.096181974282,0.096098688232,0.095985733907,0.095909468132,0.095836928302,0.095769638415,0.095728316392,0.09563846912,0.095530439153,0.095489430624,0.095345744357,0.095268789481,0.09516680008,0.095095052244,0.09508911012,0.09506194046,0.095024243255,0.094992022621,0.094950737897,0.094900950514,0.094933302629,0.094877158347,0.09485210512,0.09483105047,0.094814814167,0.094766474783,0.094701863585,0.094758745238,0.094667616485,0.094605109078,0.094573230755,0.094561695693,0.094551700124,0.094536522175,0.094519218656]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.16666666666666666,2431df7a0dfbb161db2e5a970f92bbdf37f3e9d61502fea42290054122d2f895,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_564170cc88fa34d7df0b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,181081,0,1.0,1.0,2.4247046455084615,0.9554715741325757,0.4757774521670787,30,40,"[2.424704645508,2.373979948879,2.142900512651,2.08765772276,1.595669781775,1.663702043755,1.505754372269,1.449203107358,1.445009950545,1.443561988573,1.440035480071,1.433522713674,1.441088293823,1.432157734247,1.431417705786,1.431496731348,1.431373836845,1.431331447525,1.431322068721,1.43127192102,1.431254350466,1.431250336727,1.431250251509,1.431249711591,1.431249204833,1.431249029746,1.431249027747,1.43124902754,1.431249027383,1.431249026557,1.431249026671,1.431249026454,1.431249026414,1.4312490264,1.431249026322,1.431249026303,1.431249026424,1.4312490263,1.4312490263,1.4312490263]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.13605442176870747,db5b03e4b4d79a750474e88b98ba3cb36f09ca72d141f1e4c68262726ff53414,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_3d7cc9fa30737cdc8af5,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,181081,0,0.38095238095238093,0.36326530612244895,2.342584521853004,1.6903854383069012,0.2119842776827344,43,49,"[2.342584521853,2.305752984512,2.19734617305,2.138087662051,2.1209835737,2.088914647129,2.047995444354,1.938819340554,2.146481693326,1.93311294256,1.91196559496,1.908864747581,1.907889722982,1.906963336283,1.904812914576,1.902910898231,1.903068759653,1.902638244115,1.902439826991,1.902430704384,1.902422690595,1.902401371743,1.902384046066,1.902373468648,1.90237075849,1.9023706158,1.902370363262,1.902369814191,1.90237042322,1.902369794887,1.902369748298,1.902369741877,1.902369738484,1.902369731852,1.902369722432,1.90236972499,1.902369719862,1.902369716293,1.902369716092,1.902369716071,1.902369716063,1.902369716017,1.902369716012,1.902369716009,1.902369716007,1.902369715994,1.902369715992,1.902369715991,1.90236971599]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.12857142857142856,a3e0f7ef3516f56a766876b5ce16e8d0e2dd5e3bda0c610571576d7dadce37d6,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_4c29d91133cd1a564eaa,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,0,0.47619047619047616,0.47845804988662133,2.1635845109242346,1.5104016142203018,0.20827043400989736,47,53,"[2.163584510924,2.126431524504,1.998326307259,1.950592894523,1.934205401812,1.8951012576,1.848941419697,1.744316172064,2.098558683511,1.739899658252,1.727370228317,1.725032346374,1.724493498017,1.723602186054,1.721717235834,1.719644592098,1.724725690811,1.719467007496,1.718798122132,1.718734938157,1.718728491367,1.718719181791,1.718696957667,1.718684022012,1.718674658097,1.718673002553,1.71867283712,1.718672633338,1.718672379539,1.718672108028,1.71867266423,1.718672083888,1.718672061186,1.718672059211,1.718672057117,1.718672053554,1.718672050748,1.718672048726,1.718672048303,1.718672048292,1.718672048285,1.718672048278,1.718672048251,1.718672048249,1.718672048247,1.71867204824,1.718672048238,1.718672048236,1.718672048234,1.718672048233,1.718672048232,1.718672048231,1.71867204823]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.15238095238095237,77bea0d9154a5140e35f0d3b711ad272386ee1d8eaa67e46702ade5c793c677b,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_573adac050eaba870f9a,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,181081,0,0.2857142857142857,0.24591836734693878,2.803830464214452,1.7452083394522286,0.32868778167631874,51,73,"[2.803830464214,2.759420377007,2.550994695235,2.496853855073,2.460725378374,2.290396363996,2.134949965149,2.104627527987,2.097257950937,2.096053446882,2.089281018078,2.082154208083,2.076625626701,2.07688663822,2.074583281672,2.074155517994,2.074108865941,2.074090346533,2.073979834257,2.073924685992,2.073970189839,2.073912569867,2.073904878996,2.073903770659,2.073902368205,2.07389941371,2.073896748052,2.073896308863,2.073896205082,2.073896195546,2.073896185066,2.073896158677,2.073896135903,2.073896124339,2.073896122385,2.073896122203,2.073896122003,2.073896121856,2.073896121198,2.073896121347,2.073896121166,2.073896121235,2.073896121161,2.073896121288,2.073896121157,2.073896121202,2.073896121153,2.073896121254,2.07389612115,2.073896121186,2.073896121147,2.073896121229,2.073896121144,2.073896121174,2.073896121142,2.073896121209,2.07389612114,2.073896121164,2.073896121138,2.073896121192,2.073896121136,2.073896121156,2.073896121135,2.073896121179,2.073896121133,2.073896121149,2.073896121132,2.073896121169,2.073896121131,2.073896121144,2.07389612113,2.07389612116,2.073896121129]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.05952380952380952,2890270228088b18b80367f9aba12c9f86e33eff50c12a7e60f6a09902252302,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_51d7fcee5ccbe4a77c55,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,0,0.47619047619047616,0.47845804988662133,2.1635845109242346,1.5104016142203018,0.20827043400989736,47,53,"[2.163584510924,2.126431524504,1.998326307259,1.950592894523,1.934205401812,1.8951012576,1.848941419697,1.744316172064,2.098558683511,1.739899658252,1.727370228317,1.725032346374,1.724493498017,1.723602186054,1.721717235834,1.719644592098,1.724725690811,1.719467007496,1.718798122132,1.718734938157,1.718728491367,1.718719181791,1.718696957667,1.718684022012,1.718674658097,1.718673002553,1.71867283712,1.718672633338,1.718672379539,1.718672108028,1.71867266423,1.718672083888,1.718672061186,1.718672059211,1.718672057117,1.718672053554,1.718672050748,1.718672048726,1.718672048303,1.718672048292,1.718672048285,1.718672048278,1.718672048251,1.718672048249,1.718672048247,1.71867204824,1.718672048238,1.718672048236,1.718672048234,1.718672048233,1.718672048232,1.718672048231,1.71867204823]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.15238095238095237,77bea0d9154a5140e35f0d3b711ad272386ee1d8eaa67e46702ade5c793c677b,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_206f286dcc80174204a7,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,181081,0,1.0,1.0,2.5032875016027814,0.025241971733899044,0.06514559559743564,100,105,"[2.503287501603,2.461912279592,2.292005412269,2.248249777895,2.229979450894,2.154727290219,2.057216125928,1.739905571646,1.618156244145,1.504939926695,1.487120448927,1.478984984009,1.458358957989,1.411531009987,1.30377774337,1.12491930604,1.158405924673,1.03409717634,0.904867442089,0.723389910841,0.459704733614,0.423017890616,0.400552477875,0.374220678823,0.36430470209,0.332060262142,0.292548819333,0.225690263717,0.219941470105,0.150516072549,0.136254876283,0.126874199515,0.123818535929,0.1219100736,0.121308324972,0.120530551568,0.119512539641,0.117907763204,0.115273023418,0.111415289255,0.107743390578,0.105923502595,0.105267399297,0.104751323874,0.104194647387,0.101640405665,0.099996219224,0.098233876461,0.097392708779,0.097020550734,0.096871439121,0.096460615172,0.096158579121,0.09570018618,0.095227648691,0.09466656634,0.094438668886,0.094353430548,0.094242599701,0.094009024658,0.093580526455,0.093142172955,0.092732185505,0.092565312444,0.092464050887,0.0923725546,0.092299922735,0.092197075178,0.092075164342,0.091929992845,0.091763856829,0.09166978743,0.091535573533,0.091487601032,0.091384675618,0.091353917994,0.091333799422,0.091302611044,0.091222489289,0.091103590241,0.091131162941,0.091031663736,0.090950088596,0.090915169332,0.090893148591,0.090859643216,0.090795938706,0.090744874584,0.090703235576,0.090682404389,0.090660241601,0.090638866438,0.090601122039,0.090601330175,0.090579844414,0.09055665744,0.09054722459,0.090536934929,0.090510533701,0.090472292131,0.090509380199,0.090457264612,0.090418941695,0.090399967212,0.090387567331]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.15816326530612246,a65593c354918b1cc79dede67cba32a9ecba270defc74d2f131d2e5f93ef2f92,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_0172795b71ec2ec63f7b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,181081,0,1.0,1.0,2.78003506701965,0.027102041675146904,0.0659479536976363,100,108,"[2.78003506702,2.734865278939,2.510204947608,2.463356097904,2.427088995275,2.103746865203,1.887796369577,1.716737210482,1.56908280057,1.52145306146,1.499491640117,1.480115209929,1.449977125201,1.391882729011,1.243291695374,1.027803387819,0.942650218731,0.795475659471,0.756545646623,0.732724810419,0.687463625503,0.624224668504,0.48547347804,0.307416785151,0.356155348718,0.260253177354,0.207921234877,0.186564633538,0.177616661875,0.173617406136,0.16903044808,0.161372582028,0.151978050675,0.141395475593,0.135053536897,0.130518677922,0.12794685039,0.125958730523,0.12299030555,0.121721105068,0.120043258514,0.118155663567,0.116288015269,0.114324782504,0.114307449434,0.112225859815,0.109643119589,0.10754991634,0.106184629693,0.10560340856,0.105097545898,0.104648654204,0.103860315494,0.10250236052,0.100760461548,0.149657174405,0.100681719311,0.099188453439,0.098753350295,0.098551691948,0.098345862996,0.097968828415,0.097341094812,0.096702950361,0.096728852365,0.096609393473,0.096548100166,0.096504991492,0.096283033391,0.095983133089,0.09577953847,0.095288702837,0.095048267053,0.094870111323,0.09478314876,0.094671924553,0.094582914194,0.094473422426,0.094371791602,0.094190073072,0.09417487642,0.094088077852,0.093981801225,0.093898127947,0.093849072898,0.093712240905,0.093639517855,0.093523048074,0.093491286392,0.093465300401,0.093441491513,0.093385867377,0.093485379926,0.09336286042,0.093315407738,0.093289489171,0.093280890971,0.09327139044,0.093244737863,0.093405488489,0.093229142155,0.093191210252,0.093135196076,0.093121246851,0.093107672363,0.093095146884,0.093078713527,0.093049995373]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.06679035250463822,6c3cbb84033414b1526452d0c34bd0b59e282bf8763b98eea1d0db974463dd80,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_f560b262541302dd4383,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,205439,0,1.0,1.0,2.3126002462980364,0.9275359548326784,0.43459407534212263,39,43,"[2.312600246298,2.256542037499,1.99283336106,1.949121389901,1.690794615748,1.432088025854,1.840041404766,1.408934969627,1.378988983232,1.371214465719,1.370282162592,1.369234832149,1.36661555625,1.363127183085,1.36239253859,1.362248130005,1.362241786757,1.362216149554,1.362185761994,1.362148947952,1.362132342946,1.362130842879,1.362130714004,1.362130612695,1.362130424808,1.362130176142,1.362130185803,1.362130113043,1.362130037518,1.362130034011,1.362130033458,1.36213003276,1.362130031382,1.362130030691,1.362130030282,1.362130030227,1.362130030223,1.36213003022,1.362130030193,1.362130030191,1.362130030189,1.362130030176,1.362130030175]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.08843537414965986,b40e80cefb00fcad282065bbe59d25d2e1c276dc42d2e500fd480ae8766b4209,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_9e4a084948158a6fd77b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,205439,0,0.38095238095238093,0.37006802721088433,2.26410135096168,1.5538164513411854,0.22893859868203753,44,50,"[2.264101350962,2.227620126995,2.082643245451,2.046722860394,2.026249240301,2.000161056383,1.877782250066,1.824099225584,1.82687690002,1.802694690281,1.792405745936,1.791214635228,1.790441732234,1.785509008927,1.78490166479,1.782974633515,1.782830649023,1.782813133417,1.782809244276,1.782791547448,1.782770923,1.782756890587,1.782757518806,1.782755777134,1.782755343438,1.7827553088,1.782755257356,1.782755142581,1.7827551409,1.782755104726,1.782755058239,1.782755054736,1.782755053745,1.782755052515,1.782755051892,1.782755050334,1.782755050141,1.7827550501,1.782755050088,1.782755050078,1.782755050069,1.782755050062,1.782755050056,1.782755050051,1.782755050047,1.782755050043,1.78275505004,1.782755050025,1.782755050024,1.782755050023]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.19047619047619047,f6ae99d6c30107588d6ad2d44fc4bbea23943fe73b423c040f3326034951b14e,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_429d6a7635d969af96b7,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,0,0.2857142857142857,0.26972789115646256,2.930046760826157,1.7222285732193883,0.37900471764610105,49,61,"[2.930046760826,2.88815044695,2.69884117858,2.633085045964,2.581272723789,2.465993845106,2.284572073513,2.247447324356,2.131695960597,2.124776305933,2.122545655141,2.115229126439,2.105912989015,2.105201180684,2.101619904076,2.101475704431,2.101442401,2.101402340897,2.101332254585,2.101266132951,2.10131044235,2.101254397854,2.101243764438,2.101242180556,2.101240781339,2.101237713667,2.101234454455,2.101237628205,2.101234112891,2.101233497683,2.10123344917,2.101233431048,2.101233387709,2.101233329756,2.101233365302,2.101233308645,2.101233297139,2.101233294722,2.101233294083,2.101233291959,2.101233295831,2.10123329158,2.10123329117,2.101233291072,2.10123329102,2.101233290995,2.101233290976,2.10123329096,2.101233290889,2.101233290884,2.101233291206,2.101233290876,2.101233290873,2.101233291018,2.101233290869,2.10123329087,2.101233290867,2.101233290888,2.101233290866,2.101233290869,2.101233290865]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.03571428571428571,348d51f3d6daf0069c3e00b4f9cb38be635d0d07309c4bdc711636347abaf50b,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_ca8929edf4662ac6b496,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,205439,0,0.42857142857142855,0.43605442176870746,2.5816706644300127,1.6187913242989171,0.31056163835097333,47,54,"[2.58167066443,2.545464866401,2.38589231795,2.34018736947,2.30129841478,2.205146706389,2.034248297873,2.194230789535,2.008912531542,1.960407783992,1.951450982576,1.949290088027,1.947030667949,1.940131039068,1.933561971124,1.94724701548,1.931954142134,1.92996012701,1.92970143381,1.929674837405,1.929595497801,1.929482923518,1.929404747937,1.929364596409,1.929358627944,1.929358038018,1.929355706673,1.929353761266,1.929353291252,1.929353039129,1.929353021431,1.929353005457,1.929352981247,1.929352980224,1.929352970108,1.929352966097,1.929352964957,1.929352964588,1.929352963429,1.929352964078,1.929352963208,1.929352962876,1.929352962747,1.929352962714,1.929352962697,1.929352962686,1.929352962678,1.929352962673,1.929352962669,1.929352962666,1.929352962663,1.929352962652,1.929352962651,1.92935296265]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.1626984126984127,14ab3ce381584cf5ca6bc2d3efae0ab60744daedf2a6c3ff9e6d5de11a40d4d7,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_ddc998bbe8f312499698,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,0,0.2857142857142857,0.26972789115646256,2.930046760826157,1.7222285732193883,0.37900471764610105,49,61,"[2.930046760826,2.88815044695,2.69884117858,2.633085045964,2.581272723789,2.465993845106,2.284572073513,2.247447324356,2.131695960597,2.124776305933,2.122545655141,2.115229126439,2.105912989015,2.105201180684,2.101619904076,2.101475704431,2.101442401,2.101402340897,2.101332254585,2.101266132951,2.10131044235,2.101254397854,2.101243764438,2.101242180556,2.101240781339,2.101237713667,2.101234454455,2.101237628205,2.101234112891,2.101233497683,2.10123344917,2.101233431048,2.101233387709,2.101233329756,2.101233365302,2.101233308645,2.101233297139,2.101233294722,2.101233294083,2.101233291959,2.101233295831,2.10123329158,2.10123329117,2.101233291072,2.10123329102,2.101233290995,2.101233290976,2.10123329096,2.101233290889,2.101233290884,2.101233291206,2.101233290876,2.101233290873,2.101233291018,2.101233290869,2.10123329087,2.101233290867,2.101233290888,2.101233290866,2.101233290869,2.101233290865]",Accuracy>=0.95 and Macro-F1>=0.95,False,True,False,0.03571428571428571,348d51f3d6daf0069c3e00b4f9cb38be635d0d07309c4bdc711636347abaf50b,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
run_e2d264e358fc3f7cbe2d,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,205439,0,1.0,1.0,2.5719464060724193,0.027623245753251906,0.06779563079611976,100,107,"[2.571946406072,2.534689347988,2.371557592183,2.330723331824,2.303347791732,2.265591285828,2.056396324163,1.866830402313,1.872727703746,1.787980860851,1.650679553886,1.566352256979,1.557349161185,1.53852385436,1.490691195942,1.418616153516,1.304047080744,1.047384307182,0.848548233017,0.771484020296,0.726673159398,0.664297245049,0.64037328841,0.475728859612,0.392952043873,0.264136388422,0.217905930378,0.201393489308,0.187205504417,0.182027296238,0.175296253139,0.160503365283,0.162824653972,0.153238453759,0.13751658039,0.132720964665,0.128915656594,0.126484481475,0.124543993829,0.122820663278,0.12164058397,0.120111677019,0.118354204379,0.115411161146,0.112327326334,0.110715174917,0.110028406423,0.109588438099,0.109024264807,0.107638803097,0.106644738272,0.105367551737,0.104433434565,0.104208075529,0.104021549978,0.103419776208,0.102593265431,0.10257225449,0.102126050143,0.101436307202,0.101172877704,0.101042792959,0.10090969726,0.10039167209,0.099516704795,0.098887278538,0.098213380999,0.09806352655,0.097928181518,0.097783923334,0.097533927774,0.097244009505,0.097064159316,0.096991109708,0.096950038018,0.096858136744,0.096821163875,0.096680256881,0.09659684162,0.096505276059,0.096442204375,0.096363914011,0.096320774801,0.096193021311,0.096069705843,0.096132293,0.095983820026,0.095883683134,0.095843804597,0.095828902964,0.095806747485,0.09577063462,0.095735562137,0.095725227452,0.095695049897,0.09586598369,0.095679355756,0.095646770591,0.095553232254,0.095528914159,0.095511151956,0.095493107597,0.095478930336,0.095456116702,0.09544315727,0.095430207858,0.095418876549]",Accuracy>=0.95 and Macro-F1>=0.95,True,True,True,0.20816326530612245,abf2a1062f792eeec3b5ca49b41bc11db982859bde64698086a54a218b0be873,6e11e340bc95fa5f09bab5e77749d095579ac00a992643a94ced009eadef90ff
