method,budget,strategy,source_seed,support_seed,oof_blocks,oof_rows,block_accuracy,block_macro_f1,row_accuracy,row_macro_f1,mean_within_block_agreement,inference_unit,interpretation_valid,block_confusion_matrix,row_confusion_matrix,support_seed_variance,source_checkpoint_variance
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,43,155921,63,3150,0.12698412698412698,0.10762570762570764,0.11936507936507937,0.09655707116594889,0.9752380952380951,condition_block,True,"[[1,0,1,2,5,0,0],[0,1,1,4,3,0,0],[2,0,0,3,3,0,1],[1,1,0,0,7,0,0],[0,0,0,4,5,0,0],[0,0,0,4,5,0,0],[2,0,1,3,2,0,1]]","[[46,8,50,100,246,0,0],[0,31,50,213,156,0,0],[92,1,0,151,156,0,50],[50,54,0,7,339,0,0],[4,3,0,200,243,0,0],[0,0,0,203,247,0,0],[97,1,49,149,105,0,49]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,43,181081,63,3150,0.12698412698412698,0.10762570762570764,0.11936507936507937,0.09655707116594889,0.9752380952380951,condition_block,True,"[[1,0,1,2,5,0,0],[0,1,1,4,3,0,0],[2,0,0,3,3,0,1],[1,1,0,0,7,0,0],[0,0,0,4,5,0,0],[0,0,0,4,5,0,0],[2,0,1,3,2,0,1]]","[[46,8,50,100,246,0,0],[0,31,50,213,156,0,0],[92,1,0,151,156,0,50],[50,54,0,7,339,0,0],[4,3,0,200,243,0,0],[0,0,0,203,247,0,0],[97,1,49,149,105,0,49]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,43,205439,63,3150,0.12698412698412698,0.10762570762570764,0.11936507936507937,0.09655707116594889,0.9752380952380951,condition_block,True,"[[1,0,1,2,5,0,0],[0,1,1,4,3,0,0],[2,0,0,3,3,0,1],[1,1,0,0,7,0,0],[0,0,0,4,5,0,0],[0,0,0,4,5,0,0],[2,0,1,3,2,0,1]]","[[46,8,50,100,246,0,0],[0,31,50,213,156,0,0],[92,1,0,151,156,0,50],[50,54,0,7,339,0,0],[4,3,0,200,243,0,0],[0,0,0,203,247,0,0],[97,1,49,149,105,0,49]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,44,104729,63,3150,0.12698412698412698,0.09766218081435472,0.1292063492063492,0.10079515335097167,0.9787301587301587,condition_block,True,"[[1,0,0,3,4,0,1],[1,0,0,3,1,2,2],[2,0,0,2,2,2,1],[3,0,0,3,1,0,2],[1,1,0,4,2,0,1],[1,1,0,5,2,0,0],[2,0,0,3,2,0,2]]","[[46,14,0,153,187,0,50],[51,3,0,143,51,104,98],[111,1,0,91,91,100,56],[146,0,0,155,56,0,93],[50,49,0,201,100,0,50],[49,50,0,248,100,3,0],[100,1,0,149,100,0,100]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,44,130363,63,3150,0.12698412698412698,0.09766218081435472,0.1292063492063492,0.10079515335097167,0.9787301587301587,condition_block,True,"[[1,0,0,3,4,0,1],[1,0,0,3,1,2,2],[2,0,0,2,2,2,1],[3,0,0,3,1,0,2],[1,1,0,4,2,0,1],[1,1,0,5,2,0,0],[2,0,0,3,2,0,2]]","[[46,14,0,153,187,0,50],[51,3,0,143,51,104,98],[111,1,0,91,91,100,56],[146,0,0,155,56,0,93],[50,49,0,201,100,0,50],[49,50,0,248,100,3,0],[100,1,0,149,100,0,100]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,44,155921,63,3150,0.12698412698412698,0.09766218081435472,0.1292063492063492,0.10079515335097167,0.9787301587301587,condition_block,True,"[[1,0,0,3,4,0,1],[1,0,0,3,1,2,2],[2,0,0,2,2,2,1],[3,0,0,3,1,0,2],[1,1,0,4,2,0,1],[1,1,0,5,2,0,0],[2,0,0,3,2,0,2]]","[[46,14,0,153,187,0,50],[51,3,0,143,51,104,98],[111,1,0,91,91,100,56],[146,0,0,155,56,0,93],[50,49,0,201,100,0,50],[49,50,0,248,100,3,0],[100,1,0,149,100,0,100]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,44,181081,63,3150,0.12698412698412698,0.09766218081435472,0.1292063492063492,0.10079515335097167,0.9787301587301587,condition_block,True,"[[1,0,0,3,4,0,1],[1,0,0,3,1,2,2],[2,0,0,2,2,2,1],[3,0,0,3,1,0,2],[1,1,0,4,2,0,1],[1,1,0,5,2,0,0],[2,0,0,3,2,0,2]]","[[46,14,0,153,187,0,50],[51,3,0,143,51,104,98],[111,1,0,91,91,100,56],[146,0,0,155,56,0,93],[50,49,0,201,100,0,50],[49,50,0,248,100,3,0],[100,1,0,149,100,0,100]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,44,205439,63,3150,0.12698412698412698,0.09766218081435472,0.1292063492063492,0.10079515335097167,0.9787301587301587,condition_block,True,"[[1,0,0,3,4,0,1],[1,0,0,3,1,2,2],[2,0,0,2,2,2,1],[3,0,0,3,1,0,2],[1,1,0,4,2,0,1],[1,1,0,5,2,0,0],[2,0,0,3,2,0,2]]","[[46,14,0,153,187,0,50],[51,3,0,143,51,104,98],[111,1,0,91,91,100,56],[146,0,0,155,56,0,93],[50,49,0,201,100,0,50],[49,50,0,248,100,3,0],[100,1,0,149,100,0,100]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,104729,63,3150,0.20634920634920634,0.14337614644520014,0.20412698412698413,0.1445645243313212,0.981904761904762,condition_block,True,"[[8,0,1,0,0,0,0],[6,1,0,2,0,0,0],[6,0,2,0,1,0,0],[3,2,2,1,1,0,0],[4,0,2,2,1,0,0],[5,0,0,4,0,0,0],[5,0,1,2,1,0,0]]","[[384,10,53,3,0,0,0],[292,56,0,101,1,0,0],[300,0,100,0,50,0,0],[165,99,78,57,51,0,0],[204,0,100,100,46,0,0],[252,0,0,198,0,0,0],[249,0,51,100,50,0,0]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,130363,63,3150,0.20634920634920634,0.14337614644520014,0.20412698412698413,0.1445645243313212,0.981904761904762,condition_block,True,"[[8,0,1,0,0,0,0],[6,1,0,2,0,0,0],[6,0,2,0,1,0,0],[3,2,2,1,1,0,0],[4,0,2,2,1,0,0],[5,0,0,4,0,0,0],[5,0,1,2,1,0,0]]","[[384,10,53,3,0,0,0],[292,56,0,101,1,0,0],[300,0,100,0,50,0,0],[165,99,78,57,51,0,0],[204,0,100,100,46,0,0],[252,0,0,198,0,0,0],[249,0,51,100,50,0,0]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,155921,63,3150,0.20634920634920634,0.14337614644520014,0.20412698412698413,0.1445645243313212,0.981904761904762,condition_block,True,"[[8,0,1,0,0,0,0],[6,1,0,2,0,0,0],[6,0,2,0,1,0,0],[3,2,2,1,1,0,0],[4,0,2,2,1,0,0],[5,0,0,4,0,0,0],[5,0,1,2,1,0,0]]","[[384,10,53,3,0,0,0],[292,56,0,101,1,0,0],[300,0,100,0,50,0,0],[165,99,78,57,51,0,0],[204,0,100,100,46,0,0],[252,0,0,198,0,0,0],[249,0,51,100,50,0,0]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,181081,63,3150,0.20634920634920634,0.14337614644520014,0.20412698412698413,0.1445645243313212,0.981904761904762,condition_block,True,"[[8,0,1,0,0,0,0],[6,1,0,2,0,0,0],[6,0,2,0,1,0,0],[3,2,2,1,1,0,0],[4,0,2,2,1,0,0],[5,0,0,4,0,0,0],[5,0,1,2,1,0,0]]","[[384,10,53,3,0,0,0],[292,56,0,101,1,0,0],[300,0,100,0,50,0,0],[165,99,78,57,51,0,0],[204,0,100,100,46,0,0],[252,0,0,198,0,0,0],[249,0,51,100,50,0,0]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,205439,63,3150,0.20634920634920634,0.14337614644520014,0.20412698412698413,0.1445645243313212,0.981904761904762,condition_block,True,"[[8,0,1,0,0,0,0],[6,1,0,2,0,0,0],[6,0,2,0,1,0,0],[3,2,2,1,1,0,0],[4,0,2,2,1,0,0],[5,0,0,4,0,0,0],[5,0,1,2,1,0,0]]","[[384,10,53,3,0,0,0],[292,56,0,101,1,0,0],[300,0,100,0,50,0,0],[165,99,78,57,51,0,0],[204,0,100,100,46,0,0],[252,0,0,198,0,0,0],[249,0,51,100,50,0,0]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,104729,63,3150,0.15873015873015872,0.09582417582417582,0.15777777777777777,0.096183546957079,0.9892063492063492,condition_block,True,"[[3,0,0,6,0,0,0],[4,0,0,5,0,0,0],[4,1,0,4,0,0,0],[3,0,0,6,0,0,0],[0,1,0,8,0,0,0],[1,0,0,8,0,0,0],[1,0,0,6,0,1,1]]","[[143,7,0,300,0,0,0],[199,4,0,247,0,0,0],[186,50,0,214,0,0,0],[149,0,0,301,0,0,0],[5,46,0,399,0,0,0],[50,0,0,400,0,0,0],[50,0,0,302,0,49,49]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,130363,63,3150,0.15873015873015872,0.09582417582417582,0.15777777777777777,0.096183546957079,0.9892063492063492,condition_block,True,"[[3,0,0,6,0,0,0],[4,0,0,5,0,0,0],[4,1,0,4,0,0,0],[3,0,0,6,0,0,0],[0,1,0,8,0,0,0],[1,0,0,8,0,0,0],[1,0,0,6,0,1,1]]","[[143,7,0,300,0,0,0],[199,4,0,247,0,0,0],[186,50,0,214,0,0,0],[149,0,0,301,0,0,0],[5,46,0,399,0,0,0],[50,0,0,400,0,0,0],[50,0,0,302,0,49,49]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,155921,63,3150,0.15873015873015872,0.09582417582417582,0.15777777777777777,0.096183546957079,0.9892063492063492,condition_block,True,"[[3,0,0,6,0,0,0],[4,0,0,5,0,0,0],[4,1,0,4,0,0,0],[3,0,0,6,0,0,0],[0,1,0,8,0,0,0],[1,0,0,8,0,0,0],[1,0,0,6,0,1,1]]","[[143,7,0,300,0,0,0],[199,4,0,247,0,0,0],[186,50,0,214,0,0,0],[149,0,0,301,0,0,0],[5,46,0,399,0,0,0],[50,0,0,400,0,0,0],[50,0,0,302,0,49,49]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,181081,63,3150,0.15873015873015872,0.09582417582417582,0.15777777777777777,0.096183546957079,0.9892063492063492,condition_block,True,"[[3,0,0,6,0,0,0],[4,0,0,5,0,0,0],[4,1,0,4,0,0,0],[3,0,0,6,0,0,0],[0,1,0,8,0,0,0],[1,0,0,8,0,0,0],[1,0,0,6,0,1,1]]","[[143,7,0,300,0,0,0],[199,4,0,247,0,0,0],[186,50,0,214,0,0,0],[149,0,0,301,0,0,0],[5,46,0,399,0,0,0],[50,0,0,400,0,0,0],[50,0,0,302,0,49,49]]",0.0,0.00032059483874959414
FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,46,205439,63,3150,0.15873015873015872,0.09582417582417582,0.15777777777777777,0.096183546957079,0.9892063492063492,condition_block,True,"[[3,0,0,6,0,0,0],[4,0,0,5,0,0,0],[4,1,0,4,0,0,0],[3,0,0,6,0,0,0],[0,1,0,8,0,0,0],[1,0,0,8,0,0,0],[1,0,0,6,0,1,1]]","[[143,7,0,300,0,0,0],[199,4,0,247,0,0,0],[186,50,0,214,0,0,0],[149,0,0,301,0,0,0],[5,46,0,399,0,0,0],[50,0,0,400,0,0,0],[50,0,0,302,0,49,49]]",0.0,0.00032059483874959414
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,42,104729,63,3150,0.19047619047619047,0.17038839944826137,0.1926984126984127,0.17305046820271888,0.9679365079365079,condition_block,True,"[[0,2,0,1,2,2,2],[0,1,3,1,0,3,1],[2,0,3,0,1,2,1],[0,1,0,1,3,2,2],[0,0,1,2,1,4,1],[0,1,1,0,0,3,4],[0,0,2,1,1,2,3]]","[[0,77,0,53,120,103,97],[0,50,149,50,3,147,51],[82,3,152,2,52,109,50],[6,50,0,56,132,107,99],[0,0,47,103,50,202,48],[1,49,50,1,0,149,200],[1,0,99,51,50,99,150]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,42,130363,63,3150,0.09523809523809523,0.07933549288240364,0.09968253968253968,0.08387561559365883,0.972063492063492,condition_block,True,"[[2,0,0,1,0,3,3],[1,0,1,3,0,2,2],[2,1,0,3,0,1,2],[1,1,0,1,1,4,1],[2,1,1,2,0,2,1],[2,0,2,1,0,1,3],[0,1,1,2,0,3,2]]","[[93,4,1,50,9,143,150],[51,0,49,160,0,100,90],[97,56,6,137,0,53,101],[47,46,6,61,43,197,50],[104,50,53,96,0,96,51],[101,0,102,51,0,52,144],[3,49,50,99,0,147,102]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,42,155921,63,3150,0.15873015873015872,0.14175926780968798,0.15746031746031747,0.14086020870981386,0.9761904761904762,condition_block,True,"[[0,1,0,2,3,1,2],[0,0,3,1,3,1,1],[1,0,2,2,2,1,1],[0,0,0,2,5,0,2],[0,0,1,3,2,2,1],[0,2,1,0,1,2,3],[0,1,1,2,1,2,2]]","[[0,50,0,98,153,53,96],[0,0,149,50,150,50,51],[50,0,99,102,99,50,50],[6,0,0,100,238,0,106],[0,3,48,149,97,106,47],[0,101,50,3,46,100,150],[0,50,49,102,50,99,100]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,42,181081,63,3150,0.15873015873015872,0.15629867589821825,0.15523809523809523,0.15306789455430522,0.9752380952380951,condition_block,True,"[[2,3,0,0,0,2,2],[1,1,0,4,1,1,1],[4,0,2,1,0,0,2],[0,1,0,1,1,2,4],[4,1,0,1,0,1,2],[2,0,1,2,1,2,1],[3,1,1,1,0,1,2]]","[[97,150,3,0,1,102,97],[53,49,0,199,50,40,59],[199,0,98,53,1,0,99],[20,53,0,43,50,84,200],[196,50,0,50,0,54,100],[104,0,47,100,50,96,53],[152,50,50,49,0,43,106]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,42,205439,63,3150,0.1746031746031746,0.1409211392536641,0.18,0.1465995041557522,0.9676190476190475,condition_block,True,"[[4,1,0,0,1,1,2],[3,1,0,1,1,2,1],[4,1,0,0,0,2,2],[2,1,0,1,1,0,4],[4,0,0,1,0,2,2],[3,0,0,2,1,2,1],[2,1,0,2,0,1,3]]","[[197,50,4,9,41,53,96],[151,49,0,51,50,90,59],[197,49,0,4,1,100,99],[83,52,0,64,51,0,200],[196,0,0,57,0,97,100],[151,0,0,95,49,102,53],[102,50,0,100,0,43,155]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,43,104729,63,3150,0.15873015873015872,0.11770186335403728,0.15174603174603174,0.11339859459457005,0.9746031746031745,condition_block,True,"[[0,1,2,0,1,4,1],[0,0,4,1,0,2,2],[1,1,2,1,1,1,2],[0,1,2,1,2,3,0],[0,0,1,3,1,3,1],[0,0,1,0,1,6,1],[3,0,2,1,1,2,0]]","[[0,50,90,0,60,199,51],[0,0,199,50,4,107,90],[51,47,100,50,55,54,93],[3,50,93,50,104,147,3],[0,0,50,150,50,149,51],[0,0,50,19,59,278,44],[151,0,99,50,50,100,0]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,43,130363,63,3150,0.19047619047619047,0.18602489328024394,0.18666666666666668,0.18184239627665683,0.9755555555555555,condition_block,True,"[[3,0,2,2,1,1,0],[3,3,1,0,0,0,2],[3,1,1,0,1,1,2],[1,1,2,2,1,2,0],[2,0,1,2,0,2,2],[1,0,3,2,0,1,2],[1,1,3,1,0,1,2]]","[[140,0,100,110,50,46,4],[150,140,49,10,0,0,101],[153,50,52,18,32,50,95],[47,46,100,108,46,103,0],[104,0,50,96,0,99,101],[51,0,149,102,0,49,99],[51,49,151,50,0,50,99]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,43,155921,63,3150,0.12698412698412698,0.10018552875695733,0.12634920634920635,0.10049492453812046,0.9688888888888888,condition_block,True,"[[0,1,2,1,2,3,0],[0,0,3,2,1,3,0],[1,0,1,3,2,1,1],[0,1,2,2,4,0,0],[1,0,2,3,1,2,0],[0,1,1,1,1,4,1],[3,0,2,1,1,2,0]]","[[0,50,93,47,113,146,1],[0,0,149,101,62,138,0],[51,0,50,150,105,51,43],[0,53,93,110,190,4,0],[46,0,100,150,50,100,4],[0,52,50,48,56,188,56],[150,1,98,51,50,100,0]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,43,181081,63,3150,0.09523809523809523,0.08861689603377584,0.09682539682539683,0.09061229644768323,0.9660317460317459,condition_block,True,"[[0,0,3,1,1,2,2],[2,2,1,1,2,0,1],[2,1,2,4,0,0,0],[1,2,3,1,1,0,1],[3,1,2,0,0,1,2],[1,1,3,2,0,0,2],[3,1,0,2,0,2,1]]","[[0,1,147,50,50,99,103],[105,99,56,50,90,0,50],[113,50,100,164,1,0,22],[42,102,147,47,59,6,47],[145,50,101,0,3,50,101],[55,50,151,94,0,0,100],[152,50,0,99,0,93,56]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,43,205439,63,3150,0.14285714285714285,0.14074847330236442,0.14634920634920634,0.14279347773610113,0.9666666666666666,condition_block,True,"[[0,0,3,2,2,0,2],[2,1,1,0,2,1,2],[4,1,1,1,0,0,2],[1,1,3,3,0,0,1],[2,0,2,1,0,2,2],[2,1,2,1,0,1,2],[3,1,0,0,0,2,3]]","[[3,1,147,110,90,3,96],[80,50,56,1,89,50,124],[203,50,50,50,1,0,96],[50,49,153,150,0,1,47],[95,0,101,50,3,100,101],[98,50,102,50,0,50,100],[152,50,0,0,0,93,155]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,104729,63,3150,0.19047619047619047,0.16553287981859408,0.19111111111111112,0.16781545736256692,0.9657142857142856,condition_block,True,"[[0,2,2,1,0,4,0],[0,2,3,0,0,3,1],[0,2,2,1,0,1,3],[1,1,1,1,2,3,0],[1,0,1,3,0,2,2],[2,2,0,0,0,3,2],[1,0,2,0,0,2,4]]","[[3,101,90,53,6,197,0],[4,97,149,0,0,150,50],[10,103,85,50,1,53,148],[50,53,50,70,81,125,21],[53,1,46,150,0,100,100],[103,90,0,0,0,148,109],[51,0,99,0,0,101,199]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,130363,63,3150,0.1746031746031746,0.15358173572459285,0.17777777777777778,0.15595331541203303,0.9768253968253967,condition_block,True,"[[2,1,1,1,0,3,1],[2,1,1,1,0,1,3],[3,1,1,1,0,0,3],[1,1,1,1,1,3,1],[2,1,1,2,0,2,1],[1,0,0,2,0,4,2],[1,1,2,1,0,2,2]]","[[103,49,50,54,0,143,51],[99,50,49,58,0,51,143],[135,50,49,50,0,16,150],[61,49,50,58,30,153,49],[99,53,51,100,0,99,48],[52,0,0,100,0,201,97],[51,49,101,50,0,100,99]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,155921,63,3150,0.14285714285714285,0.12944444444444445,0.14761904761904762,0.13501084459161733,0.9682539682539681,condition_block,True,"[[0,2,3,0,2,1,1],[0,1,3,0,0,3,2],[0,1,1,3,1,0,3],[1,2,1,1,3,1,0],[1,0,2,2,1,1,2],[3,1,0,0,0,1,4],[1,0,1,1,0,2,4]]","[[3,101,143,0,106,50,47],[1,53,149,1,6,140,100],[1,50,50,144,51,0,154],[50,92,50,65,148,45,0],[53,1,96,100,47,53,100],[152,54,0,1,0,47,196],[51,0,49,51,0,99,200]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,63,3150,0.12698412698412698,0.12653061224489795,0.12603174603174602,0.12577741296815262,0.9815873015873016,condition_block,True,"[[0,2,1,2,2,0,2],[1,3,0,0,1,3,1],[3,2,2,1,1,0,0],[1,2,0,2,2,1,1],[3,1,0,1,0,1,3],[3,0,1,2,2,0,1],[3,2,2,1,0,0,1]]","[[3,100,47,100,100,0,100],[52,149,6,3,50,140,50],[152,99,99,50,50,0,0],[64,88,4,96,100,49,49],[150,50,1,49,0,50,150],[153,0,52,95,100,0,50],[152,100,99,49,0,0,50]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,63,3150,0.1111111111111111,0.1235176931771359,0.10952380952380952,0.12191057937390484,0.9790476190476189,condition_block,True,"[[0,0,3,2,3,0,1],[2,2,0,0,1,2,2],[4,1,1,0,1,1,1],[2,0,2,2,2,1,0],[3,0,0,2,0,1,3],[4,0,1,1,2,0,1],[2,1,2,1,0,1,2]]","[[0,0,137,110,150,0,53],[101,99,6,4,50,112,78],[200,50,50,1,50,49,50],[98,3,100,97,100,52,0],[149,0,1,100,0,50,150],[198,0,52,50,100,0,50],[102,50,99,50,0,50,99]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,63,3150,0.15873015873015872,0.10652709359605912,0.16253968253968254,0.11167256288387513,0.9828571428571428,condition_block,True,"[[0,0,5,0,1,3,0],[0,0,4,1,0,3,1],[1,0,4,1,1,1,1],[1,0,3,0,1,3,1],[2,1,1,1,0,2,2],[1,1,1,0,0,5,1],[1,1,2,1,0,3,1]]","[[0,10,240,0,50,150,0],[0,1,191,49,9,150,50],[51,0,202,50,50,48,49],[50,0,147,3,52,151,47],[96,49,50,50,0,100,105],[50,50,50,0,3,250,47],[53,50,99,51,0,141,56]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,63,3150,0.15873015873015872,0.14860944377751098,0.15428571428571428,0.14458357363005017,0.9679365079365079,condition_block,True,"[[2,0,1,0,0,6,0],[1,2,1,2,0,0,3],[3,1,1,1,0,0,3],[1,1,1,1,1,4,0],[2,1,1,1,0,2,2],[0,1,2,2,0,2,2],[3,1,0,1,1,1,2]]","[[93,3,51,3,4,296,0],[49,90,50,103,2,6,150],[147,50,50,25,10,0,168],[48,49,50,53,47,199,4],[100,50,51,47,0,99,103],[1,49,100,100,1,99,100],[151,49,3,49,50,47,101]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,63,3150,0.14285714285714285,0.12811791383219953,0.14253968253968255,0.1284130699815548,0.9752380952380951,condition_block,True,"[[0,0,5,0,1,0,3],[0,0,4,1,1,2,1],[1,0,3,3,1,0,1],[1,0,3,0,1,1,3],[2,1,2,2,1,0,1],[1,1,1,0,0,4,2],[1,1,1,3,0,2,1]]","[[0,1,249,0,53,3,144],[0,1,200,49,42,90,68],[52,0,148,147,50,1,52],[50,0,147,4,56,50,143],[96,53,100,96,47,4,54],[50,50,50,0,3,198,99],[53,50,49,151,0,96,51]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,63,3150,0.031746031746031744,0.03146997929606625,0.03841269841269841,0.03616494908104325,0.9590476190476188,condition_block,True,"[[0,3,3,0,1,0,2],[2,0,1,1,2,2,1],[4,2,1,2,0,0,0],[5,0,2,0,0,2,0],[2,1,3,1,0,1,1],[2,1,3,2,0,0,1],[4,1,1,2,0,0,1]]","[[4,150,147,0,40,0,109],[102,9,57,50,94,89,49],[195,99,59,96,1,0,0],[260,3,101,0,1,79,6],[103,50,147,51,0,50,49],[79,50,150,98,0,0,73],[199,49,50,100,0,3,49]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,63,3150,0.07936507936507936,0.07634848811319399,0.07555555555555556,0.07225611620753816,0.9692063492063492,condition_block,True,"[[0,1,4,0,1,0,3],[2,0,2,1,1,2,1],[4,1,1,1,0,2,0],[4,0,3,2,0,0,0],[0,0,3,2,0,2,2],[3,0,3,1,0,1,1],[3,1,1,2,0,1,1]]","[[4,50,187,10,50,0,149],[101,0,105,49,45,101,49],[203,56,53,44,1,93,0],[211,3,144,79,4,3,6],[4,0,147,100,0,100,99],[138,0,150,53,0,53,56],[149,49,50,100,0,53,49]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,63,3150,0.14285714285714285,0.12332282141468087,0.14317460317460318,0.12237482407929637,0.9628571428571429,condition_block,True,"[[0,1,2,2,1,3,0],[0,1,4,0,1,3,0],[2,0,2,0,2,2,1],[1,1,2,0,1,3,1],[0,1,1,1,1,4,1],[0,1,1,0,1,3,3],[0,0,2,0,1,4,2]]","[[0,66,99,100,35,127,23],[4,50,199,0,56,140,1],[94,4,100,0,100,102,50],[56,53,68,0,50,148,75],[0,50,50,46,49,204,51],[1,49,50,0,45,152,153],[2,0,98,1,50,199,100]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,63,3150,0.09523809523809523,0.08599439775910366,0.09619047619047619,0.08737068865083118,0.9723809523809522,condition_block,True,"[[1,1,1,1,0,5,0],[0,0,1,2,2,0,4],[1,1,1,1,2,1,2],[0,1,1,0,2,5,0],[1,0,1,2,1,3,1],[0,0,1,1,0,3,4],[0,1,2,1,1,4,0]]","[[53,53,40,47,10,247,0],[4,0,73,76,100,6,191],[50,50,49,52,97,51,101],[0,49,50,5,93,253,0],[50,3,51,97,50,145,54],[1,0,54,51,0,146,198],[2,49,103,50,49,197,0]]",0.0010211519873140553,0.0010971226875558901
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,63,3150,0.14285714285714285,0.13536723891414965,0.1380952380952381,0.13072980435352918,0.9793650793650793,condition_block,True,"[[0,2,2,2,2,1,0],[0,1,4,1,2,1,0],[1,0,1,2,3,1,1],[0,1,1,2,2,2,1],[0,1,2,2,2,1,1],[0,2,2,0,2,1,2],[0,2,1,1,1,2,2]]","[[0,101,102,100,100,47,0],[0,50,199,51,96,53,1],[50,1,50,100,150,49,50],[3,53,49,93,107,94,51],[0,50,104,92,99,54,51],[0,100,102,0,92,53,103],[1,99,49,51,60,100,90]]",0.0010211519873140553,0.0010971226875558901
