method,budget,strategy,source_seed,support_seed,class_index,predicted_query_blocks,predicted_query_rows
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,155921,1,4,194
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,155921,2,8,376
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,155921,3,14,710
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,155921,4,7,363
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,155921,5,11,566
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,155921,6,9,434
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,181081,0,7,352
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,181081,1,6,311
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,181081,2,4,198
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,181081,3,14,701
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,181081,4,7,331
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,181081,5,13,633
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,181081,6,12,624
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,205439,0,0,10
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,205439,1,4,215
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,205439,2,11,531
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,205439,3,12,590
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,205439,4,2,122
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,205439,5,19,925
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,42,205439,6,15,757
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,104729,0,11,565
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,104729,1,7,355
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,104729,2,2,102
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,104729,3,15,733
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,104729,4,1,62
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,104729,5,17,830
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,104729,6,10,503
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,130363,0,9,449
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,130363,1,14,696
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,130363,2,12,597
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,130363,3,9,472
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,130363,4,6,297
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,130363,5,5,235
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,130363,6,8,404
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,155921,0,10,507
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,155921,1,5,258
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,155921,2,6,295
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,155921,3,13,664
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,155921,4,10,490
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,155921,5,10,486
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,155921,6,9,450
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,181081,0,13,662
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,181081,1,7,362
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,181081,2,5,239
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,181081,3,16,764
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,181081,4,5,268
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,181081,5,8,395
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,181081,6,9,460
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,205439,0,5,268
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,205439,1,14,646
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,205439,2,12,583
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,205439,3,11,565
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,205439,4,7,371
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,205439,5,6,300
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,43,205439,6,8,417
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,104729,0,13,660
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,104729,1,6,321
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,104729,2,4,203
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,104729,3,9,439
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,104729,4,3,159
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,104729,5,11,546
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,104729,6,17,822
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,0,5,262
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,1,15,763
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,2,8,421
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,3,10,487
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,4,8,389
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,5,5,228
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,6,12,600
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,0,10,520
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,1,5,262
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,2,13,630
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,3,9,432
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,4,11,551
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,5,10,503
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,6,5,252
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,0,12,600
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,1,14,703
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,2,4,187
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,3,11,556
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,4,2,91
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,5,10,491
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,6,10,522
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,0,5,259
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,1,12,593
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,2,11,530
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,3,7,354
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,4,0,17
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,5,15,742
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,6,13,655
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,0,10,485
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,1,10,494
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,2,7,375
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,3,6,305
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,4,5,256
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,5,13,638
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,6,12,597
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,0,7,346
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,1,14,723
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,2,11,533
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,3,15,765
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,4,7,331
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,5,1,54
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,6,8,398
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,0,9,456
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,1,4,215
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,2,11,539
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,3,10,507
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,4,9,420
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,5,11,561
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,155921,6,9,452
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,0,4,200
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,1,8,405
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,2,13,645
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,3,13,659
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,4,4,216
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,5,12,593
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,181081,6,9,432
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,0,1,59
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,1,5,259
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,2,15,716
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,3,6,305
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,4,4,230
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,5,18,892
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,205439,6,14,689
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,0,7,377
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,1,12,603
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,2,7,334
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,3,5,251
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,4,7,322
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,5,16,786
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,104729,6,9,477
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,130363,0,7,365
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,130363,1,11,587
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,130363,2,11,567
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,130363,3,12,536
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,130363,4,6,293
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,130363,5,10,500
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,130363,6,6,302
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,155921,0,6,320
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,155921,1,11,535
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,155921,2,14,696
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,155921,3,8,381
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,155921,4,5,232
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,155921,5,17,838
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,155921,6,2,148
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,181081,0,5,284
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,181081,1,9,454
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,181081,2,17,852
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,181081,3,12,603
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,181081,4,6,294
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,181081,5,8,368
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,181081,6,6,295
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,205439,0,1,57
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,205439,1,8,406
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,205439,2,13,627
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,205439,3,6,301
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,205439,4,4,231
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,205439,5,22,1104
TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,46,205439,6,9,424
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,104729,0,6,308
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,104729,1,6,313
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,104729,2,5,253
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,104729,3,12,600
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,104729,4,9,445
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,104729,5,11,523
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,104729,6,14,708
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,130363,0,8,365
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,130363,1,6,304
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,130363,2,6,289
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,130363,3,10,528
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,130363,4,6,294
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,130363,5,15,774
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,130363,6,12,596
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,155921,0,8,411
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,155921,1,7,360
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,155921,2,6,289
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,155921,3,18,885
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,155921,4,2,103
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,155921,5,10,497
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,155921,6,12,605
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,181081,0,10,507
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,181081,1,9,468
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,181081,2,10,502
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,181081,3,8,396
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,181081,4,7,360
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,181081,5,14,680
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,181081,6,5,237
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,205439,0,4,191
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,205439,1,6,310
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,205439,2,6,291
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,205439,3,11,567
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,205439,4,9,477
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,205439,5,17,836
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,42,205439,6,10,478
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,104729,0,8,420
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,104729,1,7,366
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,104729,2,5,262
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,104729,3,12,588
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,104729,4,13,630
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,104729,5,8,393
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,104729,6,10,491
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,130363,0,8,384
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,130363,1,2,108
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,130363,2,14,678
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,130363,3,12,606
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,130363,4,10,521
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,130363,5,14,690
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,130363,6,3,163
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,155921,0,9,433
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,155921,1,2,108
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,155921,2,14,684
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,155921,3,15,750
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,155921,4,7,343
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,155921,5,11,584
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,155921,6,5,248
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,181081,0,10,510
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,181081,1,7,353
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,181081,2,14,677
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,181081,3,10,510
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,181081,4,10,487
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,181081,5,9,445
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,181081,6,3,168
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,205439,0,12,610
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,205439,1,6,308
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,205439,2,3,142
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,205439,3,8,406
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,205439,4,12,612
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,205439,5,12,609
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,43,205439,6,10,463
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,104729,0,9,444
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,104729,1,5,247
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,104729,2,4,197
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,104729,3,9,455
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,104729,4,10,504
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,104729,5,9,433
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,104729,6,17,870
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,0,11,571
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,1,9,466
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,2,11,521
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,3,8,376
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,4,5,251
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,5,10,491
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,6,9,474
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,0,7,363
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,1,6,297
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,2,12,553
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,3,9,462
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,4,5,249
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,5,11,559
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,6,13,667
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,0,13,666
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,1,16,812
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,2,13,626
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,3,4,193
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,4,5,252
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,5,4,195
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,6,8,406
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,0,12,610
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,1,7,355
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,2,4,215
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,3,7,356
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,4,5,244
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,5,17,841
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,6,11,529
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,0,8,390
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,1,11,546
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,2,8,380
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,3,13,669
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,4,10,493
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,5,3,159
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,6,10,513
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,0,6,314
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,1,3,144
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,2,15,737
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,3,10,483
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,4,8,433
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,5,13,636
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,6,8,403
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,155921,0,3,157
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,155921,1,1,54
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,155921,2,16,776
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,155921,3,14,704
TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,155921,4,6,330
