analysis_class,method,budget,source_seed,support_seed,outer_fold,support_coverage_score,unique_er_levels,unique_surfaces,block_accuracy,block_macro_f1
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,181081,1,0.75,3,3,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,181081,1,0.75,3,3,0.14285714285714285,0.1365079365079365
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,205439,1,0.16666666666666666,1,1,0.09523809523809523,0.07936507936507937
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,205439,1,0.16666666666666666,1,1,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,205439,1,0.6666666666666666,3,2,0.09523809523809523,0.10317460317460317
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,205439,1,0.6666666666666666,3,2,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,205439,1,0.8,3,3,0.09523809523809523,0.09285714285714286
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,205439,1,0.8,3,3,0.09523809523809523,0.1285714285714286
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,104729,2,0.16666666666666666,1,1,0.19047619047619047,0.09523809523809523
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,104729,2,0.16666666666666666,1,1,0.14285714285714285,0.14081632653061224
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,104729,2,0.6666666666666666,2,3,0.14285714285714285,0.15
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,104729,2,0.6666666666666666,2,3,0.23809523809523808,0.20748299319727886
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,104729,2,0.8,3,3,0.14285714285714285,0.14795918367346936
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,104729,2,0.8,3,3,0.14285714285714285,0.13650793650793652
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,130363,2,0.16666666666666666,1,1,0.14285714285714285,0.1336734693877551
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,130363,2,0.16666666666666666,1,1,0.14285714285714285,0.13095238095238093
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,130363,2,0.75,2,3,0.047619047619047616,0.04081632653061224
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,130363,2,0.75,2,3,0.23809523809523808,0.23333333333333334
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,130363,2,0.8,3,3,0.19047619047619047,0.16938775510204082
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,130363,2,0.8,3,3,0.09523809523809523,0.08888888888888889
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,155921,2,0.16666666666666666,1,1,0.14285714285714285,0.12925170068027209
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,155921,2,0.16666666666666666,1,1,0.19047619047619047,0.14557823129251699
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,155921,2,0.6666666666666666,3,2,0.047619047619047616,0.031746031746031744
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,155921,2,0.6666666666666666,3,2,0.19047619047619047,0.18639455782312922
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,155921,2,0.75,3,3,0.19047619047619047,0.1285714285714286
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,155921,2,0.75,3,3,0.14285714285714285,0.10714285714285714
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,181081,2,0.16666666666666666,1,1,0.047619047619047616,0.017857142857142856
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,181081,2,0.16666666666666666,1,1,0.09523809523809523,0.04081632653061224
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,181081,2,0.75,3,2,0.23809523809523808,0.22959183673469388
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,181081,2,0.75,3,2,0.19047619047619047,0.14002267573696145
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,181081,2,0.775,3,3,0.09523809523809523,0.07619047619047618
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,181081,2,0.775,3,3,0.19047619047619047,0.19999999999999998
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,205439,2,0.16666666666666666,1,1,0.047619047619047616,0.017857142857142856
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,205439,2,0.16666666666666666,1,1,0.09523809523809523,0.04081632653061224
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,205439,2,0.5,2,2,0.14285714285714285,0.09157509157509157
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,205439,2,0.5,2,2,0.14285714285714285,0.1598639455782313
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,205439,2,0.775,3,3,0.14285714285714285,0.07142857142857142
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,205439,2,0.775,3,3,0.19047619047619047,0.1649659863945578
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,104729,0,0.16666666666666666,1,1,0.14285714285714285,0.10113378684807255
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,104729,0,0.16666666666666666,1,1,0.23809523809523808,0.23129251700680273
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,104729,0,0.6666666666666666,3,2,0.19047619047619047,0.17835497835497835
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,104729,0,0.6666666666666666,3,2,0.19047619047619047,0.20216450216450219
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,104729,0,0.775,3,3,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,104729,0,0.775,3,3,0.047619047619047616,0.047619047619047616
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,130363,0,0.16666666666666666,1,1,0.14285714285714285,0.12698412698412698
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,130363,0,0.16666666666666666,1,1,0.14285714285714285,0.08571428571428572
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,130363,0,0.5,2,2,0.19047619047619047,0.16031746031746033
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,130363,0,0.5,2,2,0.19047619047619047,0.17857142857142858
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,130363,0,0.775,3,3,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,130363,0,0.775,3,3,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,155921,0,0.16666666666666666,1,1,0.14285714285714285,0.09603174603174604
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,155921,0,0.16666666666666666,1,1,0.23809523809523808,0.23129251700680273
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,155921,0,0.75,3,2,0.09523809523809523,0.05194805194805195
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,155921,0,0.75,3,2,0.14285714285714285,0.14285714285714285
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,155921,0,0.75,3,3,0.19047619047619047,0.1598639455782313
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,155921,0,0.75,3,3,0.14285714285714285,0.09157509157509157
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,181081,0,0.16666666666666666,1,1,0.09523809523809523,0.08843537414965986
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,181081,0,0.16666666666666666,1,1,0.14285714285714285,0.11938061938061938
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,181081,0,0.6666666666666666,3,2,0.19047619047619047,0.12967032967032968
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,181081,0,0.6666666666666666,3,2,0.14285714285714285,0.12380952380952381
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,181081,0,0.775,3,3,0.14285714285714285,0.06593406593406594
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,181081,0,0.775,3,3,0.14285714285714285,0.09956709956709957
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,205439,0,0.16666666666666666,1,1,0.23809523809523808,0.2193877551020408
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,205439,0,0.16666666666666666,1,1,0.14285714285714285,0.09536178107606678
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,205439,0,0.5833333333333333,2,2,0.14285714285714285,0.11190476190476191
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,205439,0,0.5833333333333333,2,2,0.23809523809523808,0.23922902494331064
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,205439,0,0.775,3,3,0.19047619047619047,0.13968253968253966
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,205439,0,0.775,3,3,0.14285714285714285,0.1336734693877551
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,104729,1,0.16666666666666666,1,1,0.14285714285714285,0.08888888888888889
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,104729,1,0.16666666666666666,1,1,0.09523809523809523,0.07912087912087913
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,104729,1,0.6666666666666666,3,2,0.19047619047619047,0.15079365079365076
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,104729,1,0.6666666666666666,3,2,0.047619047619047616,0.028571428571428574
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,104729,1,0.75,3,3,0.09523809523809523,0.05714285714285715
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,104729,1,0.75,3,3,0.09523809523809523,0.08163265306122448
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,130363,1,0.16666666666666666,1,1,0.09523809523809523,0.08095238095238096
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,130363,1,0.16666666666666666,1,1,0.09523809523809523,0.059863945578231284
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,130363,1,0.75,3,2,0.23809523809523808,0.2006802721088435
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,130363,1,0.75,3,2,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,130363,1,0.75,3,3,0.14285714285714285,0.10430839002267574
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,130363,1,0.75,3,3,0.047619047619047616,0.04081632653061224
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,155921,1,0.16666666666666666,1,1,0.14285714285714285,0.08888888888888889
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,155921,1,0.16666666666666666,1,1,0.09523809523809523,0.07912087912087913
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,155921,1,0.6666666666666666,3,2,0.14285714285714285,0.1142857142857143
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,155921,1,0.6666666666666666,3,2,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,155921,1,0.775,3,3,0.09523809523809523,0.05194805194805195
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,155921,1,0.775,3,3,0.14285714285714285,0.1598639455782313
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,181081,1,0.16666666666666666,1,1,0.047619047619047616,0.047619047619047616
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,181081,1,0.16666666666666666,1,1,0.14285714285714285,0.11700680272108843
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,181081,1,0.5,2,2,0.14285714285714285,0.11904761904761904
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,181081,1,0.5,2,2,0.09523809523809523,0.054761904761904755
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,181081,1,0.75,3,3,0.19047619047619047,0.1448051948051948
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,181081,1,0.75,3,3,0.14285714285714285,0.11111111111111109
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,205439,1,0.16666666666666666,1,1,0.09523809523809523,0.08333333333333333
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,205439,1,0.16666666666666666,1,1,0.047619047619047616,0.047619047619047616
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,205439,1,0.6666666666666666,3,2,0.047619047619047616,0.028571428571428574
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,205439,1,0.6666666666666666,3,2,0.09523809523809523,0.05612244897959184
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,205439,1,0.8,3,3,0.09523809523809523,0.06349206349206349
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,205439,1,0.8,3,3,0.09523809523809523,0.09523809523809523
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,104729,2,0.16666666666666666,1,1,0.14285714285714285,0.0744297719087635
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,104729,2,0.16666666666666666,1,1,0.14285714285714285,0.11700680272108843
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,104729,2,0.6666666666666666,2,3,0.14285714285714285,0.13605442176870747
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,104729,2,0.6666666666666666,2,3,0.23809523809523808,0.19274376417233555
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,104729,2,0.8,3,3,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,104729,2,0.8,3,3,0.19047619047619047,0.18253968253968253
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,130363,2,0.16666666666666666,1,1,0.047619047619047616,0.031746031746031744
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,130363,2,0.16666666666666666,1,1,0.2857142857142857,0.26666666666666666
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,130363,2,0.75,2,3,0.047619047619047616,0.07142857142857142
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,130363,2,0.75,2,3,0.23809523809523808,0.2040816326530612
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,130363,2,0.8,3,3,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,130363,2,0.8,3,3,0.14285714285714285,0.11111111111111112
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,155921,2,0.16666666666666666,1,1,0.14285714285714285,0.08571428571428573
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,155921,2,0.16666666666666666,1,1,0.23809523809523808,0.2114512471655329
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,155921,2,0.6666666666666666,3,2,0.047619047619047616,0.031746031746031744
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,155921,2,0.6666666666666666,3,2,0.09523809523809523,0.09523809523809523
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,155921,2,0.75,3,3,0.14285714285714285,0.1246031746031746
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,155921,2,0.75,3,3,0.09523809523809523,0.06168831168831169
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,181081,2,0.16666666666666666,1,1,0.19047619047619047,0.1448051948051948
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,181081,2,0.16666666666666666,1,1,0.2857142857142857,0.23174603174603176
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,181081,2,0.75,3,2,0.23809523809523808,0.20510204081632652
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,181081,2,0.75,3,2,0.09523809523809523,0.08843537414965986
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,181081,2,0.775,3,3,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,181081,2,0.775,3,3,0.09523809523809523,0.09740259740259741
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,46,205439,2,0.16666666666666666,1,1,0.19047619047619047,0.1448051948051948
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,46,205439,2,0.16666666666666666,1,1,0.2857142857142857,0.23174603174603176
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,46,205439,2,0.5,2,2,0.19047619047619047,0.13239141810570382
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,46,205439,2,0.5,2,2,0.09523809523809523,0.06462585034013604
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,46,205439,2,0.775,3,3,0.14285714285714285,0.08843537414965986
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,46,205439,2,0.775,3,3,0.14285714285714285,0.12414965986394558
