run_id,method,budget,strategy,source_seed,support_seed,outer_fold,labelled_support_rows,query_rows,query_condition_blocks,block_accuracy,block_macro_f1,row_accuracy,row_macro_f1,mean_within_block_agreement,minimum_within_block_agreement,support_coverage_score,unique_er_levels,unique_surfaces,unique_factor_cells,interpretation_valid,prediction_sha256
run_61ea9e49823e487864dc,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,2,21,1050,21,0.14285714285714285,0.11507936507936509,0.14952380952380953,0.12169027499102307,0.962857142857143,0.76,0.6666666666666666,3,2,3,False,13c61c615ec761c2dfd2dd9583dd8e1e1addbe340184e263575e65e2496ec96e
run_d9d153acef73c06b5d99,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,2,21,1050,21,0.23809523809523808,0.17099567099567098,0.22666666666666666,0.16502461522608522,0.9676190476190476,0.86,0.6666666666666666,2,3,3,True,0c69b57d1ed9dd84484af0bffdf138701cf518c05590aa8e4d2c4168ca4381fc
run_0f3e0ac35e7bc201cf19,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,130363,2,21,1050,21,0.14285714285714285,0.15476190476190474,0.14666666666666667,0.14714220677722553,0.9257142857142856,0.56,0.6666666666666666,2,3,3,False,ebd148d1ec2c9160902aca93deabd2a9a4f6f26b59fdfa0bc697dee8346e4bfe
run_ad1e21d187567a76a639,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,130363,2,21,1050,21,0.09523809523809523,0.07142857142857142,0.09142857142857143,0.06657420249653259,0.9561904761904763,0.8,0.8333333333333333,3,3,3,True,95c4291c7a19dcca1f30b548bfbcc4fe2a3fe4da2564490b7f6321a5f435ce05
run_b0dba3d6e9e384163e4d,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,2,21,1050,21,0.2857142857142857,0.26972789115646256,0.2761904761904762,0.2620357717433034,0.9695238095238095,0.88,0.8333333333333333,3,3,3,False,da8db51b7a27c03efb9fd4838fe40da366ba95c4ae536f0f2a1cc6c576cce684
run_6709a6f5a659a3151eef,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,130363,2,35,1050,21,0.23809523809523808,0.22597402597402597,0.23238095238095238,0.21957810929824337,0.978095238095238,0.8,0.8,3,3,5,True,b77abdf1566a4d988a71d61381936df07999c1601c47cf2cecd53d395a5494d3
run_1df9b1831c76fe1d435c,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,130363,2,35,1050,21,0.23809523809523808,0.2714285714285714,0.23714285714285716,0.2699703854654598,0.9714285714285713,0.8,0.8,3,3,5,True,1c99efd5f82d6bb12d8a953d083840b73ae8c031c7c73ecee7111ec4e413083e
run_c3f1d0f6d16df5a7f706,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,130363,2,35,1050,21,0.23809523809523808,0.22597402597402597,0.23238095238095238,0.21957810929824337,0.978095238095238,0.8,0.8,3,3,5,True,b77abdf1566a4d988a71d61381936df07999c1601c47cf2cecd53d395a5494d3
run_eaa88827f91d6acf5811,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,130363,2,35,1050,21,0.23809523809523808,0.2714285714285714,0.23714285714285716,0.2699703854654598,0.9714285714285713,0.8,0.8,3,3,5,True,1c99efd5f82d6bb12d8a953d083840b73ae8c031c7c73ecee7111ec4e413083e
run_f146c9a67c1b900c5ef8,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,155921,2,7,1050,21,0.14285714285714285,0.10510204081632654,0.13714285714285715,0.10186343890157046,0.9561904761904763,0.78,0.16666666666666666,1,1,1,True,cade1124743dbb5fd8159ccf402a294b9b8d5ebc033e181f3ef1328cf9b7f2cc
run_cb80585536e10f62fa39,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,155921,2,7,1050,21,0.19047619047619047,0.14909297052154194,0.21333333333333335,0.18087962252106382,0.9485714285714286,0.6,0.16666666666666666,1,1,1,True,bf690e54991455cf85f960a6ec21597fbc75d38dfc99352e4c9f60cc73c8fb8e
run_c5f86ef3d9054948c0ed,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,2,21,1050,21,0.09523809523809523,0.10714285714285714,0.08,0.08904299583911235,0.9542857142857144,0.68,0.6666666666666666,3,2,3,True,a9482d48382a8eff4f4752f8087efc9e33f90966f6bd0dcc5924a0b402242a1e
run_ec3d0b8b67b982c85123,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,155921,2,21,1050,21,0.09523809523809523,0.07653061224489796,0.10476190476190476,0.0872321376366498,0.9714285714285715,0.8,0.6666666666666666,3,2,3,False,804eb84affd99c41d2533b835e667d23694d10d7601b8d82a355ec52dd12b10f
run_4ee6a64ece2a44be958f,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,2,21,1050,21,0.14285714285714285,0.11224489795918367,0.1295238095238095,0.10522953984171378,0.96,0.76,0.6666666666666666,3,2,3,True,da1a0b347b9410e0116e14931cbceb37c57ec62fe80a63f1062f19a249c6b01d
run_4d9281792d21067c8271,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,2,21,1050,21,0.14285714285714285,0.11190476190476191,0.14952380952380953,0.11936417690797708,0.9657142857142857,0.76,0.6666666666666666,3,2,3,False,a951bb65031fd8ceff613f2189b10e208d6aecc150a7448e8276e84cad5fd316
run_6c7731baaff7ae8ac50d,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,2,21,1050,21,0.19047619047619047,0.16541950113378684,0.19238095238095237,0.1661549284817983,0.9485714285714286,0.54,0.6666666666666666,2,3,3,True,9e01abd07f5b523787438c75aa85e5c954ac699b0961390ba6faa49b0a2d3ab4
run_8cd9992124e34faeee7c,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,155921,2,21,1050,21,0.09523809523809523,0.07142857142857142,0.10571428571428572,0.08512573597352968,0.9609523809523809,0.7,0.6666666666666666,2,3,3,False,150998560af94f294914bffb309537951b28e2b093e8c884155c00f660f782d5
run_cb638ffbcd73b22287fe,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,155921,2,21,1050,21,0.09523809523809523,0.07142857142857142,0.09142857142857143,0.06657420249653259,0.9533333333333335,0.76,0.8333333333333333,3,3,3,True,6f9083b83ec6c6f02c9c1b2422b57925cda71edef4949a54994d77efc9b6cb6e
run_6507cdfc959896841362,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,2,21,1050,21,0.2857142857142857,0.26972789115646256,0.2761904761904762,0.26140232859165186,0.9723809523809525,0.88,0.8333333333333333,3,3,3,False,1969ad2507be0bb9d611c81f740db2c7f4720b8e82d732e3e9454c57e6949f53
run_e23911415fd83c61d7da,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,155921,2,35,1050,21,0.09523809523809523,0.07142857142857142,0.08857142857142856,0.06544686840253343,0.9647619047619048,0.8,0.75,3,3,5,True,6e604a345b5f0dfddd03fe4cc65753a2aa193cdf9b85f4b5c93290cf4b5b91a4
run_41e543deab701d51a876,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,155921,2,35,1050,21,0.19047619047619047,0.19999999999999998,0.18095238095238095,0.1848720580837265,0.961904761904762,0.76,0.75,3,3,5,True,2683f2598bccf0513e38577cf86819d9b44b9da7a23c26fbb013f056e8e899ef
run_21e2f68921278c48616a,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,155921,2,35,1050,21,0.23809523809523808,0.22597402597402597,0.24476190476190476,0.24449211521809217,0.9657142857142857,0.72,0.8,3,3,5,True,c6d3ff611506de99720b0f6adbdbce4e5d38c3df5571a2fcdd4c1d82e6f338d5
run_b269f4647c7394c5617b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,155921,2,35,1050,21,0.23809523809523808,0.2714285714285714,0.23809523809523808,0.2705256274039617,0.9761904761904762,0.8,0.8,3,3,5,True,4bd28253ed32dcb5b1473903c022ebf649ade5d4767ee91994c000f176812a57
run_35bbe2b7ba4109256b71,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,2,7,1050,21,0.19047619047619047,0.17006802721088435,0.18666666666666668,0.16611517267821793,0.978095238095238,0.8,0.16666666666666666,1,1,1,True,a03b6aec18d6e0494ed2de845ce3bf7a80d54ee0453b23103af0d6cc9b69ad2b
run_c59038708ff1f100471d,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,181081,2,7,1050,21,0.23809523809523808,0.19740259740259744,0.23904761904761904,0.19481932932491725,0.9695238095238095,0.64,0.16666666666666666,1,1,1,True,2bfdf5de7597e4edadceba7237bd1763fe84afb83428d0c27c22d646bc42642b
run_21e6a1f0dab04c7a2dc2,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,2,21,1050,21,0.19047619047619047,0.17222222222222225,0.18761904761904763,0.1691789004606649,0.9695238095238095,0.8,0.75,3,2,3,True,0d3bf9478f12166b2c19baee336cb14d2f31345cb702bece79e0fa9dc9a4c20a
run_87fe55267a680505c2b4,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,181081,2,21,1050,21,0.23809523809523808,0.2153061224489796,0.24476190476190476,0.2254178350855891,0.9514285714285714,0.64,0.75,3,2,3,False,32faf648a707f6ef3dab2c344f116168542ef4a5594b012273dda2e977e666ea
run_601be2480ea4450e9bf5,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,2,21,1050,21,0.09523809523809523,0.08571428571428573,0.09238095238095238,0.08302963186684117,0.9761904761904762,0.86,0.6666666666666666,3,2,3,True,35131d9adf148716028c07baebd3f17a90a174a88164d339f5897eea97f40267
run_a6de23a489e15c56be83,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,2,21,1050,21,0.3333333333333333,0.3074829931972789,0.319047619047619,0.29394791746782606,0.96,0.74,0.6666666666666666,3,2,3,False,8fe22896ff62235a589fe7c61ec8464b0616ad3d31108e7377a56ab9ee0f610e
run_0e35003c5dad1701d8b2,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,2,21,1050,21,0.09523809523809523,0.1142857142857143,0.1,0.11694023286670542,0.9704761904761906,0.8,0.75,2,3,3,True,c5a64b35d2e55fa73c19004aee9754dcd607d96e98accb493d1e63bb8cd25321
run_1d6cbe8fbc70aa1cbc54,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,181081,2,21,1050,21,0.19047619047619047,0.1812925170068027,0.18285714285714286,0.17681275211819653,0.9714285714285715,0.86,0.75,2,3,3,False,741dbe39b50aaaefe68231c9d80015cab79487c4b2d2da0b656420af1d3173f5
run_366faadfccb5798329c5,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,181081,2,21,1050,21,0.09523809523809523,0.07142857142857142,0.09142857142857143,0.06657420249653259,0.9514285714285714,0.66,0.8333333333333333,3,3,3,True,505e75696068a0123e27d195298927416a3717413ebcd4619b3fb056734dd164
run_cb7b7223a50139163c10,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,2,21,1050,21,0.2857142857142857,0.29353741496598634,0.2638095238095238,0.2733351462970327,0.9514285714285714,0.64,0.8333333333333333,3,3,3,False,4021b726cd7af711273f350869434f5f34d8d6e9b4d88ae81dff0c040de7b8f6
run_ae8f196533345ec3803c,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,181081,2,35,1050,21,0.09523809523809523,0.1285714285714286,0.09523809523809523,0.1261765482054891,0.96,0.64,0.775,3,3,5,True,e6ec1741735803925574887547ba536e3a6afe31fee19502b28780bf0c3c2989
run_c4588a490b2d0d9517e1,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,181081,2,35,1050,21,0.047619047619047616,0.05714285714285715,0.049523809523809526,0.05843973902253533,0.9657142857142857,0.76,0.775,3,3,5,True,318a4611b6315e442a28656a6e9b2529f78ee1b3ecb1c05aa4386a1f363700b2
run_9f83f21beee542245e63,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,181081,2,35,1050,21,0.19047619047619047,0.17142857142857143,0.18761904761904763,0.16809919155186298,0.9771428571428573,0.8,0.8,3,3,5,True,e50150edd9a10fe0f7c242c810d0801bef20297ccf67b270c26f250174181f6e
run_d9f321b1676dc8951b85,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,181081,2,35,1050,21,0.23809523809523808,0.25555555555555554,0.23142857142857143,0.24745930149786835,0.96,0.8,0.8,3,3,5,True,325eabe1e55f7830ce578c0c0de6748bac532280ecade088070f6f5dfc0557d1
run_37d0e838b75d601019a4,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,2,7,1050,21,0.19047619047619047,0.17006802721088435,0.18666666666666668,0.16611517267821793,0.978095238095238,0.8,0.16666666666666666,1,1,1,True,a03b6aec18d6e0494ed2de845ce3bf7a80d54ee0453b23103af0d6cc9b69ad2b
run_02902aa642394d232f6f,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,205439,2,7,1050,21,0.23809523809523808,0.19740259740259744,0.23904761904761904,0.19481932932491725,0.9695238095238095,0.64,0.16666666666666666,1,1,1,True,2bfdf5de7597e4edadceba7237bd1763fe84afb83428d0c27c22d646bc42642b
run_bd82a080ca2ba8dd3c09,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,2,21,1050,21,0.047619047619047616,0.04081632653061224,0.04857142857142857,0.0431577978555322,0.9647619047619047,0.7,0.5,2,2,3,True,e9d6b3dba86132a1b126032830d61ed4bed5a91663689ff1acb1ce14398d0562
run_0a3d30534f154c35e211,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,205439,2,21,1050,21,0.14285714285714285,0.15,0.15142857142857144,0.15925123797973048,0.9742857142857143,0.8,0.5,2,2,3,False,a0de0cfea571258d890a96cb8b5c6ea3813835c04efcff085293d791c4783c2a
run_7a185d0a6082f806bdaa,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,2,21,1050,21,0.14285714285714285,0.1439909297052154,0.14666666666666667,0.14737900835675735,0.9704761904761906,0.8,0.6666666666666666,3,2,3,True,06dfb4887b0c166a2eeea6cad2224c7342cdfe633d7f8ef6fd6238f4ba6c4fc6
run_673653f49cca83d4d2af,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,2,21,1050,21,0.14285714285714285,0.11700680272108843,0.15523809523809523,0.12902481436760013,0.9657142857142857,0.8,0.6666666666666666,3,2,3,False,83d085e7662cf19d714c5e88f9a44ec6584581c947197019cff03346e82bcab9
run_c9fc41e593b9808d22a9,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,2,21,1050,21,0.19047619047619047,0.16245421245421246,0.18571428571428572,0.16038816186235966,0.9647619047619048,0.76,0.6666666666666666,2,3,3,True,c4585f79bbe5b7a68d0f3c54fabddb583630fd7abfaf143624c3b8fd3187cb36
run_62b1493c13fd7fab4e6b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,205439,2,21,1050,21,0.19047619047619047,0.2095238095238095,0.19333333333333333,0.21273543783187746,0.9571428571428572,0.64,0.6666666666666666,2,3,3,False,230dfc12595f01544d3adb94b1dd8d009e4c07c38bdbaf708ede2601317b29ce
run_6d5666e5dfd975b4a404,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,205439,2,21,1050,21,0.2857142857142857,0.22813852813852817,0.2857142857142857,0.23396297453614281,0.9580952380952381,0.76,0.8333333333333333,3,3,3,True,c9d8638e479babb94e876db157c0d68f1bcb4915f41fc6a43e391b711de919b3
run_3375f6c25c3322e92062,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,2,21,1050,21,0.14285714285714285,0.1173469387755102,0.15142857142857144,0.12981032540979506,0.959047619047619,0.7,0.8333333333333333,3,3,3,False,b62c3dae4f1e95c137f44a41d400425429fb122c8e52131bcb9bd4361ecb557b
run_b84ab23df50b63bfbc60,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,205439,2,35,1050,21,0.09523809523809523,0.07256235827664399,0.10666666666666667,0.0902046972635208,0.9447619047619048,0.6,0.775,3,3,5,True,258044528065327ad1867133adfc904a6ecd863494130bbe7ecf93c6c7e80696
run_020db60cd51c0ca33c38,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,205439,2,35,1050,21,0.2857142857142857,0.29761904761904756,0.2752380952380952,0.2864358826964559,0.9571428571428572,0.64,0.775,3,3,5,True,fa96b634457550a8cca7aa472efaeaa7b3ed47e5072949018ebbfadcc728384d
run_2018bdbc4c48fe2ed04f,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,205439,2,35,1050,21,0.19047619047619047,0.1878787878787879,0.19047619047619047,0.18644307605347213,0.978095238095238,0.8,0.8,3,3,5,True,e1a80f14fede0e6aa2786370b451aa54a35fa1dd4e60e6abe3b6e335980ad373
run_b8b4bb3adc421abd0a0a,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,205439,2,35,1050,21,0.19047619047619047,0.22380952380952382,0.1895238095238095,0.22056936378461087,0.9723809523809525,0.8,0.8,3,3,5,True,dadf0c831dccf8c5bf917fe94a8ad44e1628aeb0e722cc42f658383f1b411969
run_e6685d0ef33b6cbe518c,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,104729,0,0,1050,21,0.2857142857142857,0.22661064425770308,0.28476190476190477,0.22526688351238627,0.9971428571428572,0.98,,,,,True,50819e23da403e4834d5fb92a7c7262f887fbd29d0d8747674a27960e4ab6de7
run_0afcf62f7d9a0c325c98,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,130363,0,0,1050,21,0.2857142857142857,0.22661064425770308,0.28476190476190477,0.22526688351238627,0.9971428571428572,0.98,,,,,True,50819e23da403e4834d5fb92a7c7262f887fbd29d0d8747674a27960e4ab6de7
run_11456345c1057e1ef844,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,155921,0,0,1050,21,0.2857142857142857,0.22661064425770308,0.28476190476190477,0.22526688351238627,0.9971428571428572,0.98,,,,,True,50819e23da403e4834d5fb92a7c7262f887fbd29d0d8747674a27960e4ab6de7
run_d36e0536201d24a53b1e,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,181081,0,0,1050,21,0.2857142857142857,0.22661064425770308,0.28476190476190477,0.22526688351238627,0.9971428571428572,0.98,,,,,True,50819e23da403e4834d5fb92a7c7262f887fbd29d0d8747674a27960e4ab6de7
run_b0ee48c7453d53f73ff3,FS0_FROZEN_SOURCE_HEAD,0,FS0_FROZEN_SOURCE_HEAD,45,205439,0,0,1050,21,0.2857142857142857,0.22661064425770308,0.28476190476190477,0.22526688351238627,0.9971428571428572,0.98,,,,,True,50819e23da403e4834d5fb92a7c7262f887fbd29d0d8747674a27960e4ab6de7
run_8d4d728276c14408a8ca,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,0,7,1050,21,0.09523809523809523,0.04395604395604396,0.09904761904761905,0.04903759814225657,0.9857142857142857,0.92,0.16666666666666666,1,1,1,True,60840038b49e64fa56867bb9d7ba6df774d21542cd650839ad00e02077542658
run_28136acbf02feb5fdcfd,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,45,104729,0,7,1050,21,0.14285714285714285,0.1365079365079365,0.15333333333333332,0.14436345574421755,0.978095238095238,0.86,0.16666666666666666,1,1,1,True,7c9ea6a6722af30939ab726380e17bf3457a15fb484301a77c364c33ba53e36c
run_0f235036ed8a0aba2ee4,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,104729,0,21,1050,21,0.09523809523809523,0.0642857142857143,0.09523809523809523,0.06445817763725208,0.9876190476190477,0.92,0.6666666666666666,3,2,3,True,82423bdef43c9dabf06c980bc8e563624c077bef15495c22892bb65487af1d99
run_0d3655585b2b84db7cf1,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,104729,0,21,1050,21,0.19047619047619047,0.15873015873015875,0.19523809523809524,0.16273140397142688,0.9857142857142859,0.88,0.6666666666666666,3,2,3,False,400d3c058b0207994338a892fa386fb3e57bc38cde3c73f9e3d8a1c3d6e8967f
run_52a8ce7530f6ceb8d333,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,0,21,1050,21,0.14285714285714285,0.16428571428571428,0.14476190476190476,0.16584276357587277,0.9876190476190475,0.92,0.8333333333333333,3,3,3,True,44a1bcc2fe7bb11ebc7e854a32c5df373985ab54f0f0d8ce1215eb95a9d6a9b7
run_369f64356a09d44bc32b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,104729,0,21,1050,21,0.19047619047619047,0.17142857142857143,0.19333333333333333,0.16982379931899874,0.9561904761904763,0.5,0.8333333333333333,3,3,3,False,248fd726d957bed8eb9b15b40204bb0c32fcf61582ecf76acae2658f1e1e76ff
run_e906830127aacd856ee9,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,104729,0,21,1050,21,0.09523809523809523,0.08843537414965986,0.10095238095238095,0.09422679660389022,0.981904761904762,0.92,0.6666666666666666,2,3,3,True,bf9fde728b4ececf0e31bb72ad2ae3299079eeedd79d6978dc47a4f65ecf8acd
run_2aafffa8d152f6cd31b7,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,104729,0,21,1050,21,0.19047619047619047,0.18809523809523807,0.19142857142857142,0.18922518062579258,0.980952380952381,0.88,0.6666666666666666,2,3,3,False,2310c5d6c193ce08f1e8b534ed6130cce4334f011f5845c69b1a77291f23d456
run_1cb0bedcaffa2b0a99d3,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,45,104729,0,21,1050,21,0.14285714285714285,0.16428571428571428,0.14476190476190476,0.16584276357587277,0.9876190476190475,0.92,0.8333333333333333,3,3,3,True,44a1bcc2fe7bb11ebc7e854a32c5df373985ab54f0f0d8ce1215eb95a9d6a9b7
run_061e46d12277617382b4,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,45,104729,0,21,1050,21,0.19047619047619047,0.17142857142857143,0.19333333333333333,0.16982379931899874,0.9561904761904763,0.5,0.8333333333333333,3,3,3,False,248fd726d957bed8eb9b15b40204bb0c32fcf61582ecf76acae2658f1e1e76ff
run_9a25493123e214306d69,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,45,104729,0,35,1050,21,0.19047619047619047,0.15510204081632656,0.1895238095238095,0.1547654783021136,0.9942857142857144,0.92,0.775,3,3,5,True,828f78e74c4a1f0078fc9167ec08a0ce90b3cf19060835e904065bc695187bb7
run_66e8834b2c2ecbe8b349,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,45,104729,0,35,1050,21,0.09523809523809523,0.0642857142857143,0.10095238095238095,0.0680798935205202,0.980952380952381,0.86,0.775,3,3,5,True,672a0d773f2eb5a75dba6b1b27bdc7ae412152a578fd84b7bb67dcdc9491f927
run_c7c43963eb5ae0d05c7c,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,45,104729,0,35,1050,21,0.23809523809523808,0.15646258503401358,0.23714285714285716,0.15400067311692886,0.9809523809523808,0.7,0.775,3,3,5,True,987433166dc5a161cc826e992bbbbb6e7f6a36407b5f32973b359113c0d23522
run_c6576861a9ee97a2857f,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,45,104729,0,35,1050,21,0.23809523809523808,0.21385281385281382,0.2342857142857143,0.21045337707472986,0.9828571428571429,0.92,0.775,3,3,5,True,52817f72f67ca178431911e943cdd8fcc4455d6a1dd3c77a7ad7059ab4db0eb3
run_733e05190c1658d108aa,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,0,7,1050,21,0.19047619047619047,0.16541950113378684,0.19238095238095237,0.166613480875917,0.9800000000000001,0.92,0.16666666666666666,1,1,1,True,757877012aac283f18a70c23ac035ad29c4b9771eed46c61417e56d9c0ae806a
run_6cbc79c5526f7fbe8e0d,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,45,130363,0,7,1050,21,0.09523809523809523,0.06462585034013604,0.10666666666666667,0.0746996734505393,0.9733333333333334,0.78,0.16666666666666666,1,1,1,True,044359c8695afd9b681ece91cb094cbc386938af25f31bf737ad414cfb4bd3a5
run_29753c9a8f265a123a88,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,45,130363,0,21,1050,21,0.047619047619047616,0.03571428571428571,0.05047619047619047,0.03909044474376382,0.9695238095238095,0.7,0.5,2,2,3,True,70dfad989cfca2841d623ae7a0a050dc7883e567c5c59a452a039b681a621c24
run_d0626dd2f6a4bb01f1a0,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,130363,0,21,1050,21,0.19047619047619047,0.19206349206349208,0.18666666666666668,0.18630916154135968,0.9790476190476192,0.88,0.5,2,2,3,False,5be152061eb891e2016e467e5f45ab814151ada87500c9e93bbc2b4b1a3a0446
run_0446a118322e9fabdcc7,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,0,21,1050,21,0.14285714285714285,0.15,0.14476190476190476,0.15160709358097021,0.9914285714285714,0.94,0.8333333333333333,3,3,3,True,4a7d286d4dd5ea65481b58fd3e3d7fda0e725012581e8c74636369daafe78a87
run_3a99270c546eb0aeb5c7,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,45,130363,0,21,1050,21,0.19047619047619047,0.17063492063492064,0.1961904761904762,0.17233326970169077,0.9780952380952382,0.8,0.8333333333333333,3,3,3,False,818917b44c5d5c1724efe3896b65969acd75db85805d3d77f8b0eaaa3d5e7afb
run_2f52e9e24a9a8e371320,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,45,130363,0,21,1050,21,0.09523809523809523,0.07912087912087913,0.09714285714285714,0.08060219809218473,0.9914285714285714,0.94,0.75,2,3,3,True,0dd7f4bb330d4c30ccf07799b0f3238100a3a2d6c40c4f7a5959e9416ec5cebc
