budget,method,true_class,predicted_class,mean_count_per_unit,row_normalized,unit_count
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,1,41.43,0.09206666666666667,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,2,64.31,0.14291111111111113,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,3,98.13,0.21806666666666666,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,4,60.31,0.13402222222222224,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,5,84.61,0.18802222222222223,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,6,59.2,0.13155555555555556,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,0,82.3,0.18288888888888888,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,1,63.25,0.14055555555555554,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,2,10.0,0.022222222222222223,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,3,125.52,0.2789333333333333,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,4,91.24,0.20275555555555555,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,5,58.01,0.12891111111111112,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,6,19.68,0.04373333333333333,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,0,108.83,0.24184444444444445,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,1,40.9,0.09088888888888888,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,2,49.31,0.10957777777777779,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,3,54.93,0.12206666666666667,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,4,10.0,0.022222222222222223,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,5,65.56,0.1456888888888889,100
100,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,6,120.47,0.2677111111111111,100
500,TARGET_ONLY_COSINE_PROTOTYPE,0,0,0.09,0.00019999999999999998,100
500,TARGET_ONLY_COSINE_PROTOTYPE,0,1,82.85,0.1841111111111111,100
500,TARGET_ONLY_COSINE_PROTOTYPE,0,2,114.59,0.25464444444444445,100
500,TARGET_ONLY_COSINE_PROTOTYPE,0,3,20.81,0.04624444444444444,100
500,TARGET_ONLY_COSINE_PROTOTYPE,0,4,92.4,0.20533333333333334,100
500,TARGET_ONLY_COSINE_PROTOTYPE,0,5,40.86,0.09079999999999999,100
500,TARGET_ONLY_COSINE_PROTOTYPE,0,6,98.4,0.21866666666666668,100
500,TARGET_ONLY_COSINE_PROTOTYPE,1,0,26.95,0.05988888888888889,100
500,TARGET_ONLY_COSINE_PROTOTYPE,1,1,32.86,0.07302222222222222,100
500,TARGET_ONLY_COSINE_PROTOTYPE,1,2,131.61,0.2924666666666667,100
500,TARGET_ONLY_COSINE_PROTOTYPE,1,3,31.13,0.06917777777777778,100
500,TARGET_ONLY_COSINE_PROTOTYPE,1,4,46.11,0.10246666666666666,100
500,TARGET_ONLY_COSINE_PROTOTYPE,1,5,151.01,0.33557777777777775,100
500,TARGET_ONLY_COSINE_PROTOTYPE,1,6,30.33,0.0674,100
500,TARGET_ONLY_COSINE_PROTOTYPE,2,0,67.52,0.15004444444444442,100
500,TARGET_ONLY_COSINE_PROTOTYPE,2,1,66.48,0.14773333333333336,100
500,TARGET_ONLY_COSINE_PROTOTYPE,2,2,40.35,0.08966666666666667,100
500,TARGET_ONLY_COSINE_PROTOTYPE,2,3,66.09,0.14686666666666667,100
500,TARGET_ONLY_COSINE_PROTOTYPE,2,4,51.92,0.11537777777777779,100
500,TARGET_ONLY_COSINE_PROTOTYPE,2,5,119.71,0.2660222222222222,100
500,TARGET_ONLY_COSINE_PROTOTYPE,2,6,37.93,0.08428888888888889,100
500,TARGET_ONLY_COSINE_PROTOTYPE,3,0,21.55,0.04788888888888889,100
500,TARGET_ONLY_COSINE_PROTOTYPE,3,1,20.46,0.04546666666666667,100
500,TARGET_ONLY_COSINE_PROTOTYPE,3,2,108.09,0.2402,100
500,TARGET_ONLY_COSINE_PROTOTYPE,3,3,44.73,0.09939999999999999,100
500,TARGET_ONLY_COSINE_PROTOTYPE,3,4,106.34,0.2363111111111111,100
500,TARGET_ONLY_COSINE_PROTOTYPE,3,5,106.58,0.23684444444444444,100
500,TARGET_ONLY_COSINE_PROTOTYPE,3,6,42.25,0.09388888888888888,100
500,TARGET_ONLY_COSINE_PROTOTYPE,4,0,73.08,0.1624,100
500,TARGET_ONLY_COSINE_PROTOTYPE,4,1,33.8,0.0751111111111111,100
500,TARGET_ONLY_COSINE_PROTOTYPE,4,2,47.37,0.10526666666666666,100
500,TARGET_ONLY_COSINE_PROTOTYPE,4,3,114.43,0.2542888888888889,100
500,TARGET_ONLY_COSINE_PROTOTYPE,4,4,2.43,0.0054,100
500,TARGET_ONLY_COSINE_PROTOTYPE,4,5,136.86,0.30413333333333337,100
500,TARGET_ONLY_COSINE_PROTOTYPE,4,6,42.03,0.0934,100
500,TARGET_ONLY_COSINE_PROTOTYPE,5,0,58.87,0.13082222222222223,100
500,TARGET_ONLY_COSINE_PROTOTYPE,5,1,57.73,0.12828888888888887,100
500,TARGET_ONLY_COSINE_PROTOTYPE,5,2,12.35,0.027444444444444445,100
500,TARGET_ONLY_COSINE_PROTOTYPE,5,3,65.24,0.14497777777777776,100
500,TARGET_ONLY_COSINE_PROTOTYPE,5,4,34.59,0.07686666666666668,100
500,TARGET_ONLY_COSINE_PROTOTYPE,5,5,176.67,0.39259999999999995,100
500,TARGET_ONLY_COSINE_PROTOTYPE,5,6,44.55,0.09899999999999999,100
500,TARGET_ONLY_COSINE_PROTOTYPE,6,0,117.8,0.26177777777777783,100
500,TARGET_ONLY_COSINE_PROTOTYPE,6,1,20.61,0.04580000000000001,100
500,TARGET_ONLY_COSINE_PROTOTYPE,6,2,54.86,0.12191111111111112,100
500,TARGET_ONLY_COSINE_PROTOTYPE,6,3,67.71,0.15046666666666667,100
500,TARGET_ONLY_COSINE_PROTOTYPE,6,4,11.83,0.026288888888888893,100
500,TARGET_ONLY_COSINE_PROTOTYPE,6,5,104.0,0.23111111111111113,100
500,TARGET_ONLY_COSINE_PROTOTYPE,6,6,73.19,0.16264444444444445,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,0,0,37.27,0.08282222222222223,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,0,1,60.0,0.13333333333333333,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,0,2,90.69,0.20153333333333334,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,0,3,40.57,0.09015555555555556,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,0,4,45.68,0.10151111111111111,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,0,5,60.51,0.13446666666666665,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,0,6,115.28,0.2561777777777778,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,1,0,40.23,0.0894,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,1,1,67.42,0.14982222222222222,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,1,2,127.09,0.28242222222222224,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,1,3,76.95,0.171,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,1,4,13.19,0.02931111111111111,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,1,5,62.68,0.13928888888888888,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,1,6,62.44,0.13875555555555555,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,2,0,96.6,0.21466666666666664,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,2,1,34.53,0.07673333333333333,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,2,2,86.31,0.1918,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,2,3,10.57,0.02348888888888889,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,2,4,26.11,0.05802222222222222,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,2,5,128.86,0.2863555555555556,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,2,6,67.02,0.14893333333333333,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,3,0,87.62,0.1947111111111111,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,3,1,97.51,0.2166888888888889,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,3,2,77.75,0.17277777777777778,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,3,3,19.15,0.042555555555555555,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,3,4,24.71,0.05491111111111111,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,3,5,39.86,0.08857777777777778,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,3,6,103.4,0.2297777777777778,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,0,40.58,0.09017777777777779,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,1,42.83,0.09517777777777779,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,2,61.81,0.1373555555555556,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,3,95.86,0.21302222222222225,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,4,59.32,0.13182222222222223,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,5,90.4,0.20088888888888892,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,4,6,59.2,0.1315555555555556,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,0,83.66,0.1859111111111111,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,1,63.01,0.14002222222222221,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,2,10.0,0.022222222222222223,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,3,122.01,0.27113333333333334,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,4,87.88,0.19528888888888887,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,5,63.24,0.14053333333333334,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,5,6,20.2,0.04488888888888889,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,0,103.71,0.23046666666666665,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,1,40.4,0.08977777777777778,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,2,50.8,0.11288888888888889,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,3,55.21,0.12268888888888889,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,4,10.0,0.022222222222222223,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,5,70.88,0.1575111111111111,100
500,FROZEN_C1_SOURCE_ANCHORED_LINEAR_SOFTMAX,6,6,119.0,0.2644444444444444,100
