budget,source_seed,support_seed,fold,support_rows,class_count_min,class_count_max,regularization_lambda,initial_support_cross_entropy,support_cross_entropy,proximal_penalty,initial_objective,final_objective,objective_reduction,gradient_inf_norm,optimizer_iterations,optimizer_function_evaluations,closure_evaluations,support_accuracy,support_macro_f1,support_worst_class_f1,weight_displacement_frobenius,bias_displacement_l2,anchor_head_sha256,adapted_head_sha256,optimizer_completed_finite
35,43,380041,0,35,5,5,100.0,2.947997573271637,1.8709300964691977,0.3236179742785216,2.947997573271637,2.1945480707477194,0.7534495025239174,1.873609695004011e-07,45,50,50,0.2571428571428571,0.2461038961038961,0.0,2.412290357844692,0.05236971185840741,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,1c87692ce930eb0421d0e4afd826131b955f9872506c871b25e23475c65965bb,True
50,43,380041,0,50,7,8,100.0,3.018553173439359,1.8986642152559943,0.3324395664674288,3.018553173439359,2.231103781723423,0.7874493917159362,5.281515058633214e-07,38,44,44,0.2,0.1810760667903525,0.0,2.44509174503699,0.045979985874385856,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,d9d3747432f1e73c3c481e7b64834847b92dbfc9b28c62dc92bf77a5e147010f,True
100,43,380041,0,100,14,15,100.0,2.988437712799495,1.8998841151302475,0.31700661248651024,2.988437712799495,2.2168907276167578,0.7715469851827375,2.472661419828954e-07,47,52,52,0.23,0.22132000457123607,0.0,2.3876218447109876,0.047020052012081315,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,4f0ba350e9975bb88de36d86026a74d67507b02726aea64a79120ec5ed0d7d15,True
200,43,380041,0,200,28,29,100.0,2.9784326823032767,1.916230430182794,0.30442053233868,2.9784326823032767,2.220650962521474,0.7577817197818026,4.132531253517313e-07,47,54,54,0.235,0.22681697920539198,0.0,2.339659985690492,0.050165009036353805,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,85f4d9bda68a6a5bab85ed32afa299eb32ada4dac3a782cf212142c280eb0690,True
500,43,380041,0,500,71,72,100.0,2.943100555802612,1.9209976735610204,0.2915236045816593,2.943100555802612,2.2125212781426797,0.7305792776599325,1.6672528180099178e-07,41,45,45,0.22,0.21607667601822073,0.02702702702702703,2.289529433889441,0.05064205542771499,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,4f0c15a2cfcdd7f8902e7ab2e0f9f1c46e77949022b71bb21b5194c13fd5fc3b,True
7,43,405019,0,7,1,1,100.0,3.753688391736815,1.0345942016590652,0.77030668115685,3.753688391736815,1.8049008828159152,1.9487875089208997,1.8109508778327288e-07,53,70,70,1.0,1.0,1.0,3.722115726328191,0.06059466834707091,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,fde0a811b99f4c4e2cd24af95c15279b17b430dc64596f9adbffbf6e18310698,True
10,43,405019,0,10,1,2,100.0,3.6315275794584947,1.2144746626827136,0.6585534652511137,3.6315275794584947,1.8730281279338272,1.7584994515246675,1.9200763033645415e-07,48,52,52,0.7,0.4666666666666667,0.0,3.4415345287983556,0.056717959732526406,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,acd02fa6bf637d27bb9c4cf00c8552a3ff7778299828c1c03e2033912a131b2d,True
20,43,405019,0,20,2,3,100.0,3.135024753281706,1.5394991240124962,0.48699381152942994,3.135024753281706,2.0264929355419263,1.1085318177397796,1.519942388443496e-07,64,68,68,0.4,0.3547619047619048,0.0,2.9595411044212807,0.04620736581231917,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,27bb4d70b257d68ebec240678df2da9d31aa7008f100bfe8fd8c83b87b3a1517,True
21,43,405019,0,21,3,3,100.0,3.1787054524891754,1.572073903020892,0.48110502405149563,3.1787054524891754,2.0531789270723877,1.1255265254167877,2.148510508219459e-07,48,58,58,0.42857142857142855,0.4095238095238095,0.0,2.9411251808709378,0.06972842414177158,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,9cacf82afdd80df66a1c45bec6d3b476dae41cd71b3f9ab24ec32aa980c4b2c3,True
35,43,405019,0,35,5,5,100.0,2.8983250793519013,1.8109676004481547,0.31364904696924945,2.8983250793519013,2.124616647417404,0.7737084319344971,1.89748589111971e-07,56,63,63,0.2571428571428571,0.2548855905998763,0.18181818181818182,2.3747541959007097,0.05557754968303077,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,5c5a6eee2f5ce8ccdbaa2a4bf72be79c2b133c6612fec33a1bd0a33203c1db9a,True
50,43,405019,0,50,7,8,100.0,3.1657643011326324,1.9044635893862805,0.3537052484395298,3.1657643011326324,2.25816883782581,0.9075954633068224,9.579023286035437e-07,47,61,61,0.22,0.2057151531941448,0.0,2.522115928068969,0.045701912519515914,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,f53ec9986f42c93eadad539413543a4f75fe2ffa832ab8b5d231b714e3df585d,True
100,43,405019,0,100,14,15,100.0,3.073257406992033,1.919039211536721,0.33131807871713354,3.073257406992033,2.2503572902538544,0.8229001167381784,1.6739429363824e-07,54,75,75,0.22,0.20910021725239117,0.0,2.4409382336011185,0.04725225778181386,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,532a4624eabc7ffc277d9353ca368b4790c9b9e781ff6d446f32171a5bd875da,True
200,43,405019,0,200,28,29,100.0,2.990983041123028,1.927550998350584,0.3048689299223342,2.990983041123028,2.2324199282729182,0.7585631128501098,2.1873472246664027e-07,52,60,60,0.205,0.1975987274722217,0.0,2.3413277447356533,0.05269194467706019,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,f3cd659202b4b42a811c4f41a277a5e7315ea393c8a6c2afa9831134df9296e6,True
500,43,405019,0,500,71,72,100.0,2.9737174346565847,1.9325565662446014,0.29588707794970803,2.9737174346565847,2.2284436441943094,0.7452737904622753,3.0973343817779914e-07,57,65,65,0.214,0.2103845187825735,0.04195804195804196,2.3065967759649357,0.05118442559424994,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,c08c31084919d620afa58e8a12a72ef25bac6d489c7eb1096ea1ea7f91bc3a39,True
7,43,430007,0,7,1,1,100.0,3.4409122821490614,1.039447037203983,0.740473897164218,3.4409122821490614,1.779920934368201,1.6609913477808604,1.3271780373714896e-07,47,55,55,1.0,1.0,1.0,3.6495268998371824,0.04559404949206645,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,5beb5e46a7bef44efd4d140891725e7eacc48a7753f61f5911503b89e04a63ca,True
10,43,430007,0,10,1,2,100.0,2.721184491343815,1.2714982032201785,0.5120895701527005,2.721184491343815,1.7835877733728789,0.9375967179709361,1.7376168370483724e-07,47,52,52,0.7,0.7095238095238096,0.0,3.034803025621994,0.04961816927974707,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,dc8a6d42852c38368c2f9b6103133690b90800a9e673c04f18240a52eceae943,True
20,43,430007,0,20,2,3,100.0,2.783461801393671,1.7354748165604394,0.33882089958792716,2.783461801393671,2.0742957161483666,0.7091660852453043,2.126914436847288e-07,51,58,58,0.2,0.19047619047619047,0.0,2.468644338532097,0.03439641580514961,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,2422b3e1e46ea58a96ea3ab10cb70303b6db9368da895b64167a745aa610323b,True
21,43,430007,0,21,3,3,100.0,2.801272110891287,1.7968370759702006,0.3142769298203498,2.801272110891287,2.1111140057905504,0.6901581051007364,2.855397429595702e-07,52,56,56,0.19047619047619047,0.1761904761904762,0.0,2.3775356691873775,0.03414834124562323,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,41ce384dc3aff12c8f2a4b3b46da1ff446182ebe8e308e9f2f814a303c079602,True
35,43,430007,0,35,5,5,100.0,2.916546432370034,1.8661975737958216,0.30324994175977177,2.916546432370034,2.1694475155555932,0.7470989168144406,4.346127207843775e-07,45,53,53,0.22857142857142856,0.20432900432900433,0.0,2.33507989668044,0.053556777135659775,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,195cf6bb82e7827eddfb661168eb37458011990e0feae1f984502b9442ef524e,True
50,43,430007,0,50,7,8,100.0,2.996104323454568,1.9109348830449846,0.31466366000473633,2.996104323454568,2.225598543049721,0.770505780404847,2.0057701659564192e-07,42,46,46,0.22,0.20585520921655376,0.0,2.3787448676826712,0.04870418830610361,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,e5bb78d8f7ab1a4b6e35c600099f37239049dda7c547eaaac328fbbb06ce8a92,True
100,43,430007,0,100,14,15,100.0,2.903342674457065,1.926099352231571,0.2865272729768538,2.903342674457065,2.212626625208425,0.6907160492486404,1.4017812654046335e-07,47,55,55,0.23,0.21959271816956827,0.0,2.2699112903595298,0.04613431208907666,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,3f144bf1ee8e535976d647cdcad3295bf64722a33d93a0b9f4030d083a017894,True
200,43,430007,0,200,28,29,100.0,2.9767247532885954,1.9342891897121166,0.29937127837410404,2.9767247532885954,2.233660468086221,0.7430642852023746,2.0745435017760494e-07,61,66,66,0.215,0.21022391022841394,0.0,2.3201628099395744,0.05033719622139132,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,49552a00a3c4b1270da02c5be2894d931a96dd140209f1b9cac897c1756ae503,True
500,43,430007,0,500,71,72,100.0,2.978650974498461,1.9361930934046632,0.29886615382584786,2.978650974498461,2.235059247230511,0.7435917272679502,2.0726618073241016e-07,51,69,69,0.204,0.19852121534928222,0.0,2.318190881472101,0.050922925943059846,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,b03c870de41ffbb90f60d718d97780a2a4e9a21005f96ee7e115e8b31f8e1ff1,True
7,43,455003,0,7,1,1,100.0,3.1933025999606914,0.9407428178943915,0.6337879631648654,3.1933025999606914,1.574530781059257,1.6187718189014344,2.6264211543764945e-07,47,54,54,1.0,1.0,1.0,3.3762719644067056,0.05131354301944764,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,f239c54c4a68bfdf9aaf7cf9b653e923deb03035d97f216a12ac508f68e44464,True
10,43,455003,0,10,1,2,100.0,3.002933971647588,1.104794051589379,0.5283798295340506,3.002933971647588,1.6331738811234295,1.3697600905241583,1.8332440509041814e-07,46,52,52,0.7,0.5619047619047619,0.0,3.0813913231733796,0.10286227097135275,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,2f333e9bebce2a7b1a93d6d9b5702a91ba88d84f91dc04614be4e1b23727afe0,True
20,43,455003,0,20,2,3,100.0,3.2436679519070695,1.537480256156862,0.49364581331585516,3.2436679519070695,2.031126069472717,1.2125418824343526,1.804164896923588e-07,50,57,57,0.4,0.34557823129251697,0.0,2.979091676621782,0.07550472723648637,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,e04f8617854ed748e2edba650c3241b397f6f8503f1486c64a0af5871e39b7d8,True
21,43,455003,0,21,3,3,100.0,3.1467362582684113,1.5677050975361986,0.47460193851550564,3.1467362582684113,2.0423070360517044,1.104429222216707,2.1963067099728395e-07,50,66,66,0.42857142857142855,0.4095238095238095,0.0,2.921163648787796,0.06994148193112032,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,fb10cc1bf777eb5683062f8908eea4892be99b3f0428ec723822b92067413974,True
35,43,455003,0,35,5,5,100.0,2.9392654786264885,1.8405870407800669,0.3318279725351949,2.9392654786264885,2.1724150133152618,0.7668504653112267,3.667495043872815e-07,48,57,57,0.2857142857142857,0.27215007215007214,0.0,2.4427230982727965,0.051856446780575695,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,7ebe45926aa0334f2a53e85e63aa510f79beb4851164c5b2fde168c645812271,True
50,43,455003,0,50,7,8,100.0,2.9881796463140273,1.901799912579236,0.3166268654990572,2.9881796463140273,2.2184267780782934,0.769752868235734,2.3781145611079246e-07,45,48,48,0.3,0.28742527313955885,0.16666666666666666,2.386167148228741,0.048204263732091496,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,ddba04a4e0138360a2c74159c61ecc8f3976aac58a0613625ac6dfd576103586,True
100,43,455003,0,100,14,15,100.0,2.941717215229289,1.8936707192903541,0.3016361110203457,2.941717215229289,2.1953068303106997,0.7464103849185895,3.1321716461446547e-07,49,55,55,0.25,0.24003120961646304,0.0,2.328833729637904,0.05447106531758118,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,0a7af54536f48fca0cee087536503b274d3ac35f2f670fa756e03fe6b2adedf3,True
200,43,455003,0,200,28,29,100.0,2.962796115136907,1.9254039180149485,0.29686078723868403,2.962796115136907,2.2222647052536324,0.7405314098832747,1.9973354016544764e-07,49,54,54,0.24,0.23451831252869867,0.0,2.3103880498923073,0.05130907657273599,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,9018dbae30cb1d1972059108cf326563d0be759618dc581199fcca262df8cbd9,True
500,43,455003,0,500,71,72,100.0,2.9583629541135985,1.9313985840050218,0.2915765406408365,2.9583629541135985,2.2229751246458584,0.7353878294677401,2.8984134771078973e-07,60,88,88,0.216,0.21262737811754778,0.027210884353741496,2.289745673161833,0.050266473571504,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,9817865c01f140a1b92be9feb1d4ea62d9b1ce1f63cf684cf48578fb6da4f0f6,True
7,43,480017,0,7,1,1,100.0,3.1241448474511353,1.0030694017736912,0.6007210674028746,3.1241448474511353,1.6037904691765656,1.5203543782745697,1.9912079359668544e-07,42,46,46,1.0,1.0,1.0,3.2869831932711224,0.052091167493976166,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,d81b4642488ce8e06af6c4323766d4cdb556996dbb3d666c81d9b85f7b011aa1,True
10,43,480017,0,10,1,2,100.0,2.979127621748994,1.1845136752601602,0.47020137444517135,2.979127621748994,1.6547150497053316,1.3244125720436626,2.0306851549259375e-07,51,60,60,0.5,0.26666666666666666,0.0,2.907784127419131,0.06094419248780903,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,f9855eb7d3b9f95fc0b1cdb9ea8e219f8336aeeb116dde6108cdb17abebee98b,True
20,43,480017,0,20,2,3,100.0,2.8414938826715783,1.622764097552165,0.3543159193978675,2.8414938826715783,1.9770800169500327,0.8644138657215457,1.394603845218667e-07,51,59,59,0.3,0.24943310657596368,0.0,2.524441274743763,0.036601097493418326,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,3fb0b347b28a0f518c500367d81fd27b485b1e0a85f81e0b8d8134297f07abc4,True
21,43,480017,0,21,3,3,100.0,2.7814380652521606,1.6137997098684604,0.3425709339691966,2.7814380652521606,1.9563706438376571,0.8250674214145035,3.754933143858101e-07,47,56,56,0.38095238095238093,0.363718820861678,0.0,2.482250931927234,0.03579683019798548,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,94ffbd749dcbd0a82958e4c901a16376e5bc6d943b685acc97a8ca2ff9780ca5,True
35,43,480017,0,35,5,5,100.0,3.107727356498797,1.997985718562288,0.3158558443486493,3.107727356498797,2.3138415629109375,0.7938857935878594,2.287540968124585e-07,49,56,56,0.22857142857142856,0.22316017316017314,0.0,2.383489546164043,0.03498890051036109,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,b3f910fe8f0fdd465f0c0b178cb2bd3c98104ec19bbd303ff96c3547b1c7d056,True
50,43,480017,0,50,7,8,100.0,2.991054153139733,1.9223141668442574,0.29268879931342795,2.991054153139733,2.2150029661576855,0.7760511869820474,2.750414265424196e-07,58,81,81,0.26,0.25482846309913976,0.16666666666666666,2.2943034191448217,0.04053789028732446,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,0c5171d250a03722214fbeeb1dbbe90360d762aac4fa77a03d86d36fffff6a6d,True
100,43,480017,0,100,14,15,100.0,2.9294013869763025,1.925782609885525,0.2741236202886275,2.9294013869763025,2.1999062301741525,0.7294951568021499,2.6905027161044925e-07,51,58,58,0.25,0.24348565525036117,0.16666666666666666,2.2202929532435665,0.04222713309443192,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,a8cdfb73de5de000c73c34c7239300727174e6c11975d3779684c2d2cb202a8c,True
200,43,480017,0,200,28,29,100.0,2.977917983835147,1.9327437293999858,0.2923019755620078,2.977917983835147,2.225045704961994,0.752872278873153,2.838025526582383e-07,52,59,59,0.21,0.20638321204634688,0.03333333333333333,2.2927079253143683,0.04475387761081444,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,984065fc4f02f2ad0a9197b5dcfce1ef6eb9485e6481ce713fda0ac87c589581,True
500,43,480017,0,500,71,72,100.0,2.9812014732888152,1.9390371683790937,0.29560752830233666,2.9812014732888152,2.23464469668143,0.7465567766073851,1.3333009779743776e-07,45,48,48,0.206,0.20242706439557728,0.027210884353741496,2.305566906705111,0.048380500878571625,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,1610f689c5f04c7ba84f2d7b7b4685c18049fd9c773966a0c5daf97be69824ba,True
7,43,505027,0,7,1,1,100.0,2.763625002977064,0.8948114161028423,0.5296083280641773,2.763625002977064,1.4244197441670197,1.3392052588100445,1.6494711431100373e-07,52,69,69,1.0,1.0,1.0,3.0864092947677504,0.041611140885486314,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,eead6e6e7156b220534143de91e54bfd23fc7f66225ab94286c397e6c42dc410,True
10,43,505027,0,10,1,2,100.0,2.5927824348064012,1.1435465641203193,0.4286191532986957,2.5927824348064012,1.572165717419015,1.0206167173873864,2.0145560140558127e-07,47,54,54,0.8,0.7571428571428571,0.0,2.7766399175168894,0.03360559916648989,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,fbaa9a3a42690b98560644a439787dd8f9e70af62559f2ae769371f735481d1f,True
20,43,505027,0,20,2,3,100.0,2.720479869722479,1.6914598764726807,0.31333535828770037,2.720479869722479,2.004795234760381,0.715684634962098,2.279714460115198e-07,42,47,47,0.2,0.19081632653061226,0.0,2.373876838726635,0.040147853653308425,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,e2514c237fc18b10ee30e37a9c09fefb0dd519463b68485a6d647510bd392792,True
21,43,505027,0,21,3,3,100.0,2.6765640314184873,1.7004217391746426,0.3164271652720429,2.6765640314184873,2.0168489044466855,0.6597151269718018,2.447642421538748e-07,48,53,53,0.23809523809523808,0.2476190476190476,0.0,2.385656414040281,0.034178610160715064,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,53e1d4b535c300d82ea67baa217dce10293f6c24349afa0579992fa43d7bd129,True
35,43,505027,0,35,5,5,100.0,2.8569038438236514,1.855505155623047,0.2974581322682045,2.8569038438236514,2.1529632878912515,0.7039405559323999,4.403523154936084e-07,46,54,54,0.2,0.18681318681318682,0.0,2.3126357160220445,0.054661178950032606,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,4bd93afec3455c2d1ec9020eaeea80ba42799de9fedc544cc53125d69839ef94,True
50,43,505027,0,50,7,8,100.0,2.889521173146911,1.894176765446328,0.28746743803338054,2.889521173146911,2.1816442034797086,0.7078769696672023,2.9163241460454514e-07,53,58,58,0.24,0.22996518445434852,0.0,2.273633749563487,0.04613873715648398,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,0069403b753f74990afd905015dd4cf1780912d1a45029c41585dd0bda0f02df,True
100,43,505027,0,100,14,15,100.0,2.868287330194988,1.9111721709372242,0.2755957182185021,2.868287330194988,2.1867678891557265,0.6815194410392613,4.061705073752503e-07,64,69,69,0.23,0.22906977734045403,0.0,2.2261797348443197,0.045724817324144615,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,d9201f90f493cdb2fa37088e541abf064cd2dd5a0911425fd7b3ebd369dac31c,True
200,43,505027,0,200,28,29,100.0,2.953374562274612,1.9350871985250617,0.2915307410625963,2.953374562274612,2.226617939587658,0.726756622686954,2.8267098322112827e-07,45,49,49,0.21,0.20754649685961338,0.0,2.2895671680538916,0.05020173986815665,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,aeff4e9c939ef05e8c233c46bec763b121ebd1255793095b778bb7a3d0b820e2,True
500,43,505027,0,500,71,72,100.0,2.9514987303269877,1.9224625002424753,0.2929464026600868,2.9514987303269877,2.215408902902562,0.7360898274244256,2.0057944115012272e-07,66,100,100,0.22,0.21716755975568633,0.0273972602739726,2.295160481385188,0.04841640778367727,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,83fb3e13df79ee4cd0d024b68ea78fb96a7afa096b1bde33955e292a0acb20f6,True
7,43,530017,0,7,1,1,100.0,3.735294176957029,0.9043929138636827,0.7599162771305212,3.735294176957029,1.6643091909942038,2.0709849859628253,2.4122141423221777e-07,52,56,56,1.0,1.0,1.0,3.6967130934341874,0.07215351973621606,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,8e7652cbc51931d6276d5be28a7bb7c3b120086153627d2fa5e5d3a28fa14b19,True
10,43,530017,0,10,1,2,100.0,3.74232233917308,1.057076831346896,0.6712994135240224,3.74232233917308,1.7283762448709183,2.0139460943021614,2.1295141705394982e-07,49,56,56,0.8,0.6571428571428571,0.0,3.4744847526036815,0.06805992375616345,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,f24c9cad780d0fabba164b967dd631e37195fc4fb465ea6ec956ac8843ca75a8,True
20,43,530017,0,20,2,3,100.0,3.346243095491773,1.669538648759945,0.4943488538083878,3.346243095491773,2.1638875025683326,1.1823555929234404,3.0572581210738803e-07,54,58,58,0.25,0.24875283446712018,0.0,2.981835029387585,0.04467367826845512,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,ca38af0aa38ef00792cc4696fbb780a64be0b0e08d25a84f3953ee61d3867c4f,True
21,43,530017,0,21,3,3,100.0,3.352520695100435,1.7142473963443783,0.46524876216856087,3.352520695100435,2.179496158512939,1.173024536587496,9.644015821347329e-08,60,65,65,0.23809523809523808,0.23174603174603173,0.0,2.8926606093061764,0.048371797370259574,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,68d37c21a06a0caea9af8a12dd7546bc68ede585a93420d589f50cda5e5cc20a,True
35,43,530017,0,35,5,5,100.0,2.913776155114528,1.8445997898822932,0.30708256315770543,2.913776155114528,2.1516823530399987,0.7620938020745291,6.945999108205411e-07,58,70,70,0.2,0.18742527313955887,0.0,2.3496837609734134,0.05832267676431794,f64e3d4c227debfa5b5cd7c5059b4475d109c2aa6bf522ae622138a05d32a11c,61df63ec817ce787b2c3c9e0d1bbcb0cc01b9a43c33489c4ec2aaa57a68e9112,True
