unit_id,source_seed,p4_split_seed,arm,method,score_kind,n,accuracy,macro_precision,macro_recall,macro_f1,checkpoint_sha256,sample_ids_sha256,true_labels_sha256,predictions_sha256,scores_sha256,prediction_bundle,prediction_bundle_sha256
source_seed_44_split_seed_23,44,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2490,0.12891566265060242,0.09056239678841152,0.1291176499407153,0.10085102747489842,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,626e199c0cb04b744eb49e5d7f82a5cccc3a84d262dc295950891f27aa3739c2,149357e643771ef0de42363ee7a0bcecd0f22783e33dd191217a3afeabe522a0,outputs/final_test/predictions/source_seed_44_split_seed_23/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,b02b9506990887801fbe2e30a24bd032baef3912f07d3a4271d6e580be96c17c
source_seed_44_split_seed_23,44,23,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,logit,2490,0.12891566265060242,0.09056239678841152,0.1291176499407153,0.10085102747489842,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,626e199c0cb04b744eb49e5d7f82a5cccc3a84d262dc295950891f27aa3739c2,149357e643771ef0de42363ee7a0bcecd0f22783e33dd191217a3afeabe522a0,outputs/final_test/predictions/source_seed_44_split_seed_23/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,b02b9506990887801fbe2e30a24bd032baef3912f07d3a4271d6e580be96c17c
source_seed_44_split_seed_23,44,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2490,0.3755020080321285,0.3963039652697549,0.3757014350959134,0.3685408236400444,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,ff63f2bb6f93e590ef02bf64e64e7c71cacc7b4a7fd8eeccd0c1d771b8c8ae67,637750afa0ceb9a18cbe9502adfe8307a844e34566813545985e5c00770ebb04,outputs/final_test/predictions/source_seed_44_split_seed_23/A2_PROTOTYPE_BLEND_SELECTED.npz,f686bafa941f2b63c5891011799880dd2b36f0cd794c301bbc93cbc62923afb1
source_seed_44_split_seed_23,44,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2490,0.9827309236947791,0.9831419244211835,0.9827130755204548,0.9827028440377027,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,b8ac609e318ec0219cfd5874c9d099b88baca52818eb00159082abbac00b89ba,d862b3f280282a011725992d34e371d912b4c1f79a31b221f1565b7cf7ccf4b6,outputs/final_test/predictions/source_seed_44_split_seed_23/A2_LINEAR_PROBE_SELECTED.npz,ff4a65eb59d4b9e5dd0b7cc029f7d680147ee8aff11734234467bf6cb4b8e587
source_seed_44_split_seed_23,44,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2490,0.9827309236947791,0.9831419244211835,0.9827130755204548,0.9827028440377027,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,b8ac609e318ec0219cfd5874c9d099b88baca52818eb00159082abbac00b89ba,d862b3f280282a011725992d34e371d912b4c1f79a31b221f1565b7cf7ccf4b6,outputs/final_test/predictions/source_seed_44_split_seed_23/A2_FINAL_SELECTED.npz,ff4a65eb59d4b9e5dd0b7cc029f7d680147ee8aff11734234467bf6cb4b8e587
source_seed_44_split_seed_37,44,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2489,0.1305745279228606,0.09210673940559226,0.13055637193950217,0.10231208195110231,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,41882d2932c41eb1ecd41be6489214fb50c2b6c71af9c9338d34905bfac043f0,b1f423ea0b21f36e9294c5cfb0bbbc92000dd39190ad5e99b5b0e4fedd31af53,outputs/final_test/predictions/source_seed_44_split_seed_37/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,deb6035507038ff668e4955272a309a5fe57a180dc26d19bc5a2688c4dda17be
source_seed_44_split_seed_37,44,37,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,euclidean_distance,2489,0.13941341904379267,0.0982621006326223,0.13933714647435175,0.10130960138493353,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,cecd0139fbe8740dd2f0c57b138702f8499a78c8a476403ffb8be9cee4ae8b46,529478eed06a6d302e12ee4b46abd9e2b733897ac4e1b3698692228c2b9fb3d5,outputs/final_test/predictions/source_seed_44_split_seed_37/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,e72406a396a7a71480e4efa2d28134a75d01e42f77aa0818b6858e4f8b68c479
source_seed_44_split_seed_37,44,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2489,0.4347127360385697,0.45923789440202206,0.43471805243698997,0.4274749398757596,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,fe18a0b22e67d33bff76222b0280d93c300d68c9b9fa72e3e87daea103cf8849,4d2a7401116f3efd2ab605fd47e549e97b3fdd04ae8ecfc4eb8d8425e3683a5b,outputs/final_test/predictions/source_seed_44_split_seed_37/A2_PROTOTYPE_BLEND_SELECTED.npz,77a11776bb7114b51185b6a96b3ac54970357a304bbeb0c9af7d5d6088affd01
source_seed_44_split_seed_37,44,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2489,0.9815186822016875,0.9821189052722179,0.9815329930041331,0.9814197063597333,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,623bcdfff857c9fa4eb6de0db6399a1a30e98265434d4fc553d6582b776f8faa,3842f513eafc950ba30f9e2ec2ec3d0185ccd3090e7902b4b6b55be53999a1d5,outputs/final_test/predictions/source_seed_44_split_seed_37/A2_LINEAR_PROBE_SELECTED.npz,8612759e4183f95cc26ab7953e943036670ad9c479e557ceccdc67537521ebce
source_seed_44_split_seed_37,44,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2489,0.9815186822016875,0.9821189052722179,0.9815329930041331,0.9814197063597333,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,623bcdfff857c9fa4eb6de0db6399a1a30e98265434d4fc553d6582b776f8faa,3842f513eafc950ba30f9e2ec2ec3d0185ccd3090e7902b4b6b55be53999a1d5,outputs/final_test/predictions/source_seed_44_split_seed_37/A2_FINAL_SELECTED.npz,8612759e4183f95cc26ab7953e943036670ad9c479e557ceccdc67537521ebce
source_seed_44_split_seed_53,44,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2488,0.1290192926045016,0.08735151928715569,0.12872077034965576,0.10009005865821051,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,ed3ab861d4c88652e1bb5d006db9078f0b00130dd0856eff97c16c463978361a,dafc13b4a8940ad9dc2a19d09e1a55b96651ec8e179b982851647b558f02f1c5,outputs/final_test/predictions/source_seed_44_split_seed_53/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,35e46f00695612d9dad4063a9a18cb11a63f3e6dc3c208fb4cc79c145d66aeda
source_seed_44_split_seed_53,44,53,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,euclidean_distance,2488,0.1414790996784566,0.09785481475851245,0.14107441362365486,0.10148705911909343,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,be125bbe775c2a2073729de70a2be0f3bf8bb4bbfe1fdeb179a8abe05e6a1811,3816a68fb719dfbf0a77eeb53b6eb790341977c5b0aae4312e56b31c2c06af0e,outputs/final_test/predictions/source_seed_44_split_seed_53/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,adb46a45a1c947b3e6aad5075485285be2a9c1829d60bbc2cbff31731691d3bb
source_seed_44_split_seed_53,44,53,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2488,0.3766077170418006,0.40820649073507603,0.37662176197362357,0.37824748843953815,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,77872beb46f6bed217ac1d783926321c1d3c35eb34d5a85e30d9660fbe16d398,92b3a650d77bc4f830c55ef2529dbefcd8abc3e5799e6fa83198ea07a614e873,outputs/final_test/predictions/source_seed_44_split_seed_53/A2_PROTOTYPE_BLEND_SELECTED.npz,8e337aa6cc5ff98f42231e342cbcd0d29d0d11b13c574593f04b286db9daf5f9
source_seed_44_split_seed_53,44,53,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9803054662379421,0.9808217376134382,0.9803177540915327,0.9802781257709829,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,ffc61b7a4d7c1958063dc6d6ea24aa127ef80c9dc1ad0c624315c78b98d398fd,1c8af52ebaaac08a09fa655b4ac797597c2ac42c37e4b276a0de5f94772a2da3,outputs/final_test/predictions/source_seed_44_split_seed_53/A2_LINEAR_PROBE_SELECTED.npz,0a867034011a20e3165f875033058213da92cdc772c328a41bb59b91da9e031a
source_seed_44_split_seed_53,44,53,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9803054662379421,0.9808217376134382,0.9803177540915327,0.9802781257709829,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,ffc61b7a4d7c1958063dc6d6ea24aa127ef80c9dc1ad0c624315c78b98d398fd,1c8af52ebaaac08a09fa655b4ac797597c2ac42c37e4b276a0de5f94772a2da3,outputs/final_test/predictions/source_seed_44_split_seed_53/A2_FINAL_SELECTED.npz,0a867034011a20e3165f875033058213da92cdc772c328a41bb59b91da9e031a
source_seed_44_split_seed_71,44,71,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2481,0.1293833131801693,0.09147509706039822,0.12935859954685103,0.10172422445739282,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,575052e4971d9620b728c6a81dd3baea84061667620800a8f08defedf4a62633,f97fc1b9cae4aa1314fdf281cb97ada6e55f1d6a1436262df78d5f6b04f49bb4,outputs/final_test/predictions/source_seed_44_split_seed_71/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,51491ba70a30fba1a687d4f8679f712fbcd8b25595fc589c7247c5e091bae999
source_seed_44_split_seed_71,44,71,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,cosine_similarity,2481,0.14590890769850867,0.09999280648244821,0.1459076111304771,0.10365827893916661,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,c098d85fe512b2cf527f69b5d5321fdd577238ee7165b8306f523ff643a828e8,8fee0c0fbe391e011902ac8500dce79ac49d09f500cfebb9d5884c5d5ff6f3e1,outputs/final_test/predictions/source_seed_44_split_seed_71/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,6a2588778d82a0c7d12e6e77e8ea8eceecef8cdf95f301f582a4505ef546694d
source_seed_44_split_seed_71,44,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2481,0.4014510278113664,0.46384706033458933,0.40135241290595575,0.39960349888412994,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,e7c4707d27536be02b0e07900b391877d76853b7c50f8c2bb8fa968c6b387232,9f87a3c82dc618be8929e10bed6f66adb254d27d2a3790095b766196e7ca2f93,outputs/final_test/predictions/source_seed_44_split_seed_71/A2_PROTOTYPE_BLEND_SELECTED.npz,37910a33923e399b38dd81b36af08b4db3114d0ac92fd1284aae1bfc84203d29
source_seed_44_split_seed_71,44,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2481,0.98105602579605,0.9816602269246258,0.9810546513480771,0.9810025200327207,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,5d01c3cd3e7a2dd97c0aea6a189018a3be0b81af07b1c11014a8bc9ea1cee8ed,1a7fd24fbfa942e2e36b0a8c66998e89c7cbeece8ddf2af8c8e0bf4e8e80a697,outputs/final_test/predictions/source_seed_44_split_seed_71/A2_LINEAR_PROBE_SELECTED.npz,40db89d60486a72b092a406d0aba1133876ec816ffbce979fac7898f99801859
source_seed_44_split_seed_71,44,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2481,0.98105602579605,0.9816602269246258,0.9810546513480771,0.9810025200327207,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,5d01c3cd3e7a2dd97c0aea6a189018a3be0b81af07b1c11014a8bc9ea1cee8ed,1a7fd24fbfa942e2e36b0a8c66998e89c7cbeece8ddf2af8c8e0bf4e8e80a697,outputs/final_test/predictions/source_seed_44_split_seed_71/A2_FINAL_SELECTED.npz,40db89d60486a72b092a406d0aba1133876ec816ffbce979fac7898f99801859
source_seed_45_split_seed_11,45,11,A0_MATCHED_SOURCE_ONLY_CONTROL,SOURCE_COSINE_NCM,cosine_similarity,2488,0.14469453376205788,0.19525071443978145,0.14487067756513405,0.13285886718762807,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,33722300b2bab5fde130366491c9d11d614edca8069980220381eaa4f80a887f,4b0a3b588f90bc4ca40fbe9a7255c9b54d941175990bb27f43690887fcb79332,outputs/final_test/predictions/source_seed_45_split_seed_11/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,17708fd82452ce3b333d502a9769959ad422058a74b3490a840b0027c58a89d0
source_seed_45_split_seed_11,45,11,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,logit,2488,0.2037781350482315,0.164114367520702,0.20454736232605755,0.14429515505576987,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,5b65d7047be604ac6967353642921dc32128b112d3a9e36797ae25f119d0005c,902af31906b6e4610ab13aadf520362272016348349250b1219cc795a5092f93,outputs/final_test/predictions/source_seed_45_split_seed_11/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,8feb294d1b95c19109616edc098a2947e38a72f98e6c47f14c1b50fee834834b
source_seed_45_split_seed_11,45,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2488,0.4465434083601286,0.46799273609248615,0.44593388544239426,0.43001138339070905,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,5671d9532f316f89352b09c2b0f37e6c736c86a08e6377d96a73e3815fca3f2c,8db2489fe1a433810f00caa7bdf893be892f086b013006a5b8fdde6ae5f219d8,outputs/final_test/predictions/source_seed_45_split_seed_11/A2_PROTOTYPE_BLEND_SELECTED.npz,719a3a391b6d9f5ddaad440bca2a5d16eac15a8179d38488ab3b87947b8ad9ec
source_seed_45_split_seed_11,45,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9843247588424437,0.9844240354933488,0.9843135881020973,0.984325691724606,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,96dff5bd8491992ea87c409e2b88016122915ec1a147b35ac844eb989716d347,24c7791b27c1c6f4fed3711f5a4ca8dd5b6796e3a0cf7bed696504eca1de43b8,outputs/final_test/predictions/source_seed_45_split_seed_11/A2_LINEAR_PROBE_SELECTED.npz,e0455a6ebdd07ba80cde36613cf7c08ac1e73524d511329f78be1b6a6c16ef9d
source_seed_45_split_seed_11,45,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9843247588424437,0.9844240354933488,0.9843135881020973,0.984325691724606,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,96dff5bd8491992ea87c409e2b88016122915ec1a147b35ac844eb989716d347,24c7791b27c1c6f4fed3711f5a4ca8dd5b6796e3a0cf7bed696504eca1de43b8,outputs/final_test/predictions/source_seed_45_split_seed_11/A2_FINAL_SELECTED.npz,e0455a6ebdd07ba80cde36613cf7c08ac1e73524d511329f78be1b6a6c16ef9d
source_seed_45_split_seed_23,45,23,A0_MATCHED_SOURCE_ONLY_CONTROL,SOURCE_COSINE_NCM,cosine_similarity,2490,0.14538152610441768,0.1940862518514963,0.14548376593925902,0.13291754547996912,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,34433d066952cde67a3033cc920e8f640ba166b3a9be678c2d2433a2d6295d13,b704bbd81c5c3952a2b3917ada52bc7b4448cbf40a65616b50c61681da05f368,outputs/final_test/predictions/source_seed_45_split_seed_23/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,b5536440a2e6a219e0567897321d662a5da5e8730c5c276ac53a7ab71c698e66
source_seed_45_split_seed_23,45,23,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,logit,2490,0.20481927710843373,0.1654112027380566,0.20529063379947352,0.1458284634852142,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,da74cb8e4a44a84ab34e9a860fd6686cf766e8cdf5d6e43525c698e702aa0f71,69b7f85102a0314b72f74116257085ca3848a35a93e55dddf0cdf701d9aa8a70,outputs/final_test/predictions/source_seed_45_split_seed_23/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,6000e4b5b19847caad99b5be4a95ca7f6882b222ca9022f3ee5f018ef1854560
source_seed_45_split_seed_23,45,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2490,0.39879518072289155,0.4045696045125275,0.39901627542098617,0.39126623548540046,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,abbdfccaeb2d0859cbbd65a9531233d306b20d90105c1f07cbae023029fdb510,f46206695ba31df2848920f68b02d4fa3757cb3f75e42f8aaaebdeb66eb6d77d,outputs/final_test/predictions/source_seed_45_split_seed_23/A2_PROTOTYPE_BLEND_SELECTED.npz,54e2d2f2b2c52778c8d6e10d60c807de6b4a100350976278bdb6a671e20d8417
source_seed_45_split_seed_23,45,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2490,0.9618473895582329,0.9637701741835135,0.9617953458121953,0.961943384791165,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,b9c44ecd15e66b1a55bd4439f583a45e2992f30c60d35c5ec8b48941dc563aed,80c2f2725adfa0c69726476830badadbeb59fa0a48ca1412e43f2753afd0c22b,outputs/final_test/predictions/source_seed_45_split_seed_23/A2_LINEAR_PROBE_SELECTED.npz,59a84116c9673f2429bb933cdaddd908b941da23f98f6f936e1458c0d34a8d90
source_seed_45_split_seed_23,45,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2490,0.9618473895582329,0.9637701741835135,0.9617953458121953,0.961943384791165,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,b9c44ecd15e66b1a55bd4439f583a45e2992f30c60d35c5ec8b48941dc563aed,80c2f2725adfa0c69726476830badadbeb59fa0a48ca1412e43f2753afd0c22b,outputs/final_test/predictions/source_seed_45_split_seed_23/A2_FINAL_SELECTED.npz,59a84116c9673f2429bb933cdaddd908b941da23f98f6f936e1458c0d34a8d90
source_seed_45_split_seed_37,45,37,A0_MATCHED_SOURCE_ONLY_CONTROL,SOURCE_COSINE_NCM,cosine_similarity,2489,0.14865407794294896,0.1998842359337434,0.14869667442859402,0.13614982593785088,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,268cd880fe2d0fe481acbc5eccb5433b4a3e8fab5cbd24016a2fafd8430d5054,58dcacba54a4be0cce654bc0dd3a521627ab67a89cb40dc15006e48b1364c5b1,outputs/final_test/predictions/source_seed_45_split_seed_37/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,02fcc63aac5b4e11e5f92babb0ba39878774b34b92cc34bc4d7dc918ed74ee4b
source_seed_45_split_seed_37,45,37,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,euclidean_distance,2489,0.14905584572117317,0.1996947736826699,0.14909908891551554,0.13609126398153407,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,b76a7c5f0123686a070cc4837e4efa0f7d04a3a250a6fd88102008ea9f07780e,f8fd5d2cc050a981e733dd5cb32cdfb43851846259b4019a44ef447dfc77f186,outputs/final_test/predictions/source_seed_45_split_seed_37/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,0ecebc96f7644f2931c2c4176641f3858152611ac12409df173038ec1229a212
source_seed_45_split_seed_37,45,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2489,0.4817195660907995,0.5243764084965739,0.4815706975938025,0.47185018531002304,67dcd68c6044be342f0e3694e64854cbc879ea4a163b5b8f5393cf9e87b75ef8,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,c15c3a209f0a6650859dd14dfb19ab7a29437b5cc3b4be33b254594d91984d07,aac0ddcc57b91e99d9b8d1f1b57c8e9f1a483e9bd99047bf7f3e85a1fa700a15,outputs/final_test/predictions/source_seed_45_split_seed_37/A2_PROTOTYPE_BLEND_SELECTED.npz,72c08ab602a734158671ad42452f47c9c4c6311cca661f4706d8c464598f757b
