run_id,arm,lambda_max,fold,seed,familiar_validation_accuracy,familiar_validation_macro_f1,position_probe_macro_f1,tagid_probe_macro_f1,outer_held_lopo_accuracy,outer_held_lopo_macro_f1,outer_held_lopo_chance_reference,domain_train_accuracy,domain_validation_accuracy,selected_checkpoint_epoch,selected_mean_lambda,selected_maximum_realised_lambda,selected_cumulative_domain_gradient_coefficient
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S3-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S3,46,0.3333333333333333,0.3226948920837095,0.8040473850469294,0.26132534132534135,0.15142857142857144,0.11812833397503832,0.14285714285714285,0.5019047619047619,0.49714285714285716,15,0.1706731735007611,0.27132015152758737,43.521659242694085
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S1-S42,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S1,42,0.28523809523809524,0.2612392325671761,0.9952353942144072,0.16890598197320889,0.23555555555555555,0.1598762404051793,0.14285714285714285,0.5,0.5,6,0.2812208810162803,0.5333515073655941,28.68452986366059
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S1-S43,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S1,43,0.21714285714285714,0.17351810269766926,0.9380709288820462,0.26008989609829947,0.23746031746031745,0.17238799616728157,0.14285714285714285,0.5,0.5,2,0.096549356589531,0.19193584969961042,3.282678124044054
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S1-S44,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S1,44,0.259047619047619,0.1682889085012727,0.9618993598573861,0.10329741686884546,0.18793650793650793,0.10133451716488838,0.14285714285714285,0.5,0.5,7,0.32245805088349927,0.6011431163208092,38.372508055136414
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S1-S45,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S1,45,0.18761904761904763,0.16657191569555013,0.9285309132161089,0.19692002675195958,0.28476190476190477,0.22259239765962796,0.14285714285714285,0.5,0.5,2,0.096549356589531,0.19193584969961042,3.282678124044054
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S1-S46,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S1,46,0.33714285714285713,0.27666339726913974,0.8808848553601816,0.09838653410081981,0.22317460317460316,0.13481251846282666,0.14285714285714285,0.5,0.5,6,0.2812208810162803,0.5333515073655941,28.68452986366059
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S2-S42,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S2,42,0.18047619047619048,0.1503436608639606,1.0,0.15862787072871107,0.17492063492063492,0.1006394399251542,0.14285714285714285,0.5,0.5,10,0.4319236709538663,0.7596083675561061,73.42702406215727
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S2-S43,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S2,43,0.18142857142857144,0.13400144581299017,0.9666585635956026,0.17589736569391587,0.2038095238095238,0.14292901490322077,0.14285714285714285,0.5,0.5,3,0.14511159754585756,0.2862383518702325,7.400691474838736
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S2-S44,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S2,44,0.25857142857142856,0.19571726470945666,1.0,0.16586754515325944,0.20761904761904762,0.15435354013862954,0.14285714285714285,0.485,0.4785714285714286,5,0.23776803574793842,0.45793851039806377,20.210283038574765
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S2-S45,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S2,45,0.27476190476190476,0.24698726805865617,0.9523268582429104,0.20474944756457364,0.20666666666666667,0.17175157959358853,0.14285714285714285,0.5219047619047619,0.5261904761904762,9,0.3978400526991975,0.713938299828943,60.86952806297721
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S2-S46,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S2,46,0.23809523809523808,0.14406689180878068,0.9523593441914485,0.22965526536955108,0.2123809523809524,0.13938831120299194,0.14285714285714285,0.5,0.5,3,0.14511159754585756,0.2862383518702325,7.400691474838736
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S3-S42,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S3,42,0.31238095238095237,0.25840765035298163,0.8428004213596954,0.31913800485229055,0.16952380952380952,0.08100063788796275,0.14285714285714285,0.5,0.5,9,0.3978400526991975,0.713938299828943,60.86952806297721
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S3-S43,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S3,43,0.33476190476190476,0.3267413294310179,0.9045887445887445,0.17756386470672186,0.20222222222222222,0.13046062783484852,0.14285714285714285,0.4145238095238095,0.4042857142857143,10,0.4319236709538663,0.7596083675561061,73.42702406215727
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S3-S44,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S3,44,0.24095238095238095,0.2283473330840245,0.847581233287416,0.2593722523974625,0.2222222222222222,0.13248566018617788,0.14285714285714285,0.6335714285714286,0.5795238095238096,2,0.096549356589531,0.19193584969961042,3.282678124044054
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S3-S45,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S3,45,0.2623809523809524,0.21624792813159707,0.8666396564297868,0.22697735013524492,0.1726984126984127,0.08352543290145016,0.14285714285714285,0.5,0.5,5,0.23776803574793842,0.45793851039806377,20.210283038574765
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L1.00-S3-S46,ARM_A2_DANN_NEGATIVE_MATCHED,1.0,S3,46,0.2904761904761905,0.23660502583335002,0.9141396380137163,0.22814043099757386,0.15777777777777777,0.062151180473144704,0.14285714285714285,0.5,0.5,12,0.49309378497117234,0.8322842780786528,100.59113213411916
