position,fold,seed,stage,epoch,train_total_loss,train_cross_entropy,train_coral,inner_validation_accuracy,inner_validation_macro_f1,improved,epochs_without_improvement
P2,2,43,inner_selection,2,1.9329366609028407,1.9329366609028407,0.0,0.07142857142857142,0.02040816326530612,False,1
P2,2,43,inner_selection,3,1.864846476827349,1.864846476827349,0.0,0.14285714285714285,0.04081632653061224,False,2
P2,2,43,inner_selection,4,1.8232518080302647,1.8232518080302647,0.0,0.07285714285714286,0.02944501247392745,False,3
P2,2,43,inner_selection,5,1.7542697995049612,1.7542697995049612,0.0,0.14285714285714285,0.03809523809523809,False,4
P2,2,43,inner_selection,6,1.6556750576836723,1.6556750576836723,0.0,0.0,0.0,False,5
P2,2,43,inner_selection,7,1.5418197229930333,1.5418197229930333,0.0,0.14285714285714285,0.10109415934658653,True,0
P2,2,43,inner_selection,8,1.4025049420765467,1.4025049420765467,0.0,0.0,0.0,False,1
P2,2,43,inner_selection,9,1.2456618588311332,1.2456618588311332,0.0,0.21285714285714286,0.17963994609036313,True,0
P2,2,43,inner_selection,10,1.1096987131663731,1.1096987131663731,0.0,0.07142857142857142,0.04012841091492777,False,1
P2,2,43,inner_selection,11,1.0155540006501333,1.0155540006501333,0.0,0.07285714285714286,0.058543417366946786,False,2
P2,2,43,inner_selection,12,0.8472732394082205,0.8472732394082205,0.0,0.07142857142857142,0.022079929344226097,False,3
P2,2,43,inner_selection,13,0.7428848552703857,0.7428848552703857,0.0,0.07285714285714286,0.07236842105263157,False,4
P2,2,43,inner_selection,14,0.6355602492604937,0.6355602492604937,0.0,0.09428571428571429,0.04294699011680144,False,5
P2,2,43,inner_selection,15,0.5399317533629281,0.5399317533629281,0.0,0.0,0.0,False,6
P2,2,43,inner_selection,16,0.46037487285477774,0.46037487285477774,0.0,0.14285714285714285,0.14285714285714285,False,7
P2,2,43,inner_selection,17,0.39417258330753874,0.39417258330753874,0.0,0.0,0.0,False,8
P2,2,43,outer_refit,1,2.020081357501802,2.020081357501802,0.0,,,,
P2,2,43,outer_refit,2,1.9132966988427298,1.9132966988427298,0.0,,,,
P2,2,43,outer_refit,3,1.8755009219759986,1.8755009219759986,0.0,,,,
P2,2,43,outer_refit,4,1.8190932587214879,1.8190932587214879,0.0,,,,
P2,2,43,outer_refit,5,1.7376755346570696,1.7376755346570696,0.0,,,,
P2,2,43,outer_refit,6,1.6382439141046434,1.6382439141046434,0.0,,,,
P2,2,43,outer_refit,7,1.4965238893599737,1.4965238893599737,0.0,,,,
P2,2,43,outer_refit,8,1.3641707960764566,1.3641707960764566,0.0,,,,
P2,2,43,outer_refit,9,1.235965112504505,1.235965112504505,0.0,,,,
P2,2,44,inner_selection,1,2.029240232876369,2.029240232876369,0.0,0.14285714285714285,0.06349206349206349,True,0
P2,2,44,inner_selection,2,1.9117477900641304,1.9117477900641304,0.0,0.07285714285714286,0.019402701160357617,False,1
P2,2,44,inner_selection,3,1.8501001330784388,1.8501001330784388,0.0,0.07285714285714286,0.032525510204081634,False,2
P2,2,44,inner_selection,4,1.7903024387359618,1.7903024387359618,0.0,0.07142857142857142,0.023809523809523808,False,3
P2,2,44,inner_selection,5,1.7142175027302333,1.7142175027302333,0.0,0.07142857142857142,0.05714285714285715,False,4
P2,2,44,inner_selection,6,1.6044591440473284,1.6044591440473284,0.0,0.07571428571428572,0.030045351473922902,False,5
P2,2,44,inner_selection,7,1.5090704931531633,1.5090704931531633,0.0,0.0014285714285714286,0.0011204481792717086,False,6
P2,2,44,inner_selection,8,1.355486468587603,1.355486468587603,0.0,0.0,0.0,False,7
P2,2,44,inner_selection,9,1.219288009916033,1.219288009916033,0.0,0.0,0.0,False,8
P2,2,44,outer_refit,1,2.004100599743071,2.004100599743071,0.0,,,,
P2,2,45,inner_selection,1,2.0327449321746824,2.0327449321746824,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,2,45,inner_selection,2,1.9271263919557844,1.9271263919557844,0.0,0.21428571428571427,0.13333333333333333,True,0
P2,2,45,inner_selection,3,1.867875225203378,1.867875225203378,0.0,0.14285714285714285,0.03571428571428571,False,1
P2,2,45,inner_selection,4,1.8157563972473145,1.8157563972473145,0.0,0.0014285714285714286,0.0007125044531528322,False,2
P2,2,45,inner_selection,5,1.7269826902662004,1.7269826902662004,0.0,0.07142857142857142,0.023809523809523808,False,3
P2,2,45,inner_selection,6,1.6231190395355224,1.6231190395355224,0.0,0.07142857142857142,0.028176951253874333,False,4
P2,2,45,inner_selection,7,1.5081286253247943,1.5081286253247943,0.0,0.07142857142857142,0.02564760194921775,False,5
P2,2,45,inner_selection,8,1.366748159953526,1.366748159953526,0.0,0.07142857142857142,0.05691519635742743,False,6
P2,2,45,inner_selection,9,1.2060393830708096,1.2060393830708096,0.0,0.07142857142857142,0.023809523809523808,False,7
P2,2,45,inner_selection,10,1.0627786449023655,1.0627786449023655,0.0,0.14285714285714285,0.047858339315625754,False,8
P2,2,45,outer_refit,1,2.0248617739904495,2.0248617739904495,0.0,,,,
P2,2,45,outer_refit,2,1.9373377968016126,1.9373377968016126,0.0,,,,
P2,2,46,inner_selection,1,1.9947800125394548,1.9947800125394548,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,2,46,inner_selection,2,1.906729154586792,1.906729154586792,0.0,0.2857142857142857,0.19999999999999998,True,0
P2,2,46,inner_selection,3,1.8366392646517073,1.8366392646517073,0.0,0.21428571428571427,0.1010989010989011,False,1
P2,2,46,inner_selection,4,1.780686308997018,1.780686308997018,0.0,0.14285714285714285,0.04375410194705753,False,2
P2,2,46,inner_selection,5,1.681374589375087,1.681374589375087,0.0,0.0,0.0,False,3
P2,2,46,inner_selection,6,1.586681833267212,1.586681833267212,0.0,0.21,0.098285017846261,False,4
P2,2,46,inner_selection,7,1.4689411469868252,1.4689411469868252,0.0,0.07142857142857142,0.025926886180969666,False,5
P2,2,46,inner_selection,8,1.3255676807676042,1.3255676807676042,0.0,0.0,0.0,False,6
P2,2,46,inner_selection,9,1.2124982057298932,1.2124982057298932,0.0,0.0,0.0,False,7
P2,2,46,inner_selection,10,1.0670605666296822,1.0670605666296822,0.0,0.14714285714285713,0.08724794092587333,False,8
P2,2,46,outer_refit,1,2.0319345821653094,2.0319345821653094,0.0,,,,
P2,2,46,outer_refit,2,1.9491172572544644,1.9491172572544644,0.0,,,,
P2,3,42,inner_selection,1,1.9961019686290196,1.9961019686290196,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,3,42,inner_selection,2,1.904727304322379,1.904727304322379,0.0,0.14285714285714285,0.03571428571428571,False,1
P2,3,42,inner_selection,3,1.8304537180491856,1.8304537180491856,0.0,0.07571428571428572,0.03335431088735054,False,2
P2,3,42,inner_selection,4,1.7540361050197055,1.7540361050197055,0.0,0.14285714285714285,0.03809523809523809,True,0
P2,3,42,inner_selection,5,1.6652311202457972,1.6652311202457972,0.0,0.27714285714285714,0.1987083954297069,True,0
P2,3,42,inner_selection,6,1.5392549310411725,1.5392549310411725,0.0,0.0,0.0,False,1
P2,3,42,inner_selection,7,1.3928735821587699,1.3928735821587699,0.0,0.27714285714285714,0.1930196389582426,False,2
P2,3,42,inner_selection,8,1.227103511265346,1.227103511265346,0.0,0.21428571428571427,0.13548209836189828,False,3
P2,3,42,inner_selection,9,1.116509004320417,1.116509004320417,0.0,0.27714285714285714,0.18920417300489276,False,4
P2,3,42,inner_selection,10,0.9580458739825658,0.9580458739825658,0.0,0.2057142857142857,0.20557787723236626,True,0
P2,3,42,inner_selection,11,0.8084386301040649,0.8084386301040649,0.0,0.07142857142857142,0.07142857142857142,False,1
P2,3,42,inner_selection,12,0.7001600245067051,0.7001600245067051,0.0,0.13428571428571429,0.15873015873015875,False,2
P2,3,42,inner_selection,13,0.6095998324666705,0.6095998324666705,0.0,0.13428571428571429,0.10807996668054977,False,3
P2,3,42,inner_selection,14,0.501334206547056,0.501334206547056,0.0,0.2857142857142857,0.15300767180466426,False,4
P2,3,42,inner_selection,15,0.4407975515297481,0.4407975515297481,0.0,0.13428571428571429,0.10807996668054977,False,5
P2,3,42,inner_selection,16,0.37151027747562954,0.37151027747562954,0.0,0.21285714285714286,0.17666078777189886,False,6
P2,3,42,inner_selection,17,0.31696481381143843,0.31696481381143843,0.0,0.2057142857142857,0.21587301587301586,True,0
P2,3,42,inner_selection,18,0.2623793602841241,0.2623793602841241,0.0,0.13857142857142857,0.09595375722543352,False,1
P2,3,42,inner_selection,19,0.22197808487074716,0.22197808487074716,0.0,0.14285714285714285,0.09539735626692147,False,2
P2,3,42,inner_selection,20,0.1976234257221222,0.1976234257221222,0.0,0.2057142857142857,0.14632851860880872,False,3
P2,3,42,inner_selection,21,0.16723959471498218,0.16723959471498218,0.0,0.14285714285714285,0.11904761904761904,False,4
P2,3,42,inner_selection,22,0.14145662912300655,0.14145662912300655,0.0,0.2057142857142857,0.19131348380874597,False,5
P2,3,42,inner_selection,23,0.1219643999849047,0.1219643999849047,0.0,0.13428571428571429,0.09379425239483549,False,6
P2,3,42,inner_selection,24,0.10237629153898783,0.10237629153898783,0.0,0.13428571428571429,0.11327887633810733,False,7
P2,3,42,inner_selection,25,0.08886101667370115,0.08886101667370115,0.0,0.16714285714285715,0.1652833200319234,False,8
P2,3,42,outer_refit,1,2.00548447063991,2.00548447063991,0.0,,,,
P2,3,42,outer_refit,2,1.9089871765318371,1.9089871765318371,0.0,,,,
P2,3,42,outer_refit,3,1.8312137596947806,1.8312137596947806,0.0,,,,
P2,3,42,outer_refit,4,1.7515573111034575,1.7515573111034575,0.0,,,,
P2,3,42,outer_refit,5,1.6373493532907395,1.6373493532907395,0.0,,,,
P2,3,42,outer_refit,6,1.4750963251931326,1.4750963251931326,0.0,,,,
P2,3,42,outer_refit,7,1.2814703873225621,1.2814703873225621,0.0,,,,
P2,3,42,outer_refit,8,1.1543909063793365,1.1543909063793365,0.0,,,,
P2,3,42,outer_refit,9,1.0331929147811163,1.0331929147811163,0.0,,,,
P2,3,42,outer_refit,10,0.8717763753164383,0.8717763753164383,0.0,,,,
P2,3,42,outer_refit,11,0.7833914694331942,0.7833914694331942,0.0,,,,
P2,3,42,outer_refit,12,0.7076065156573341,0.7076065156573341,0.0,,,,
P2,3,42,outer_refit,13,0.5973723656790597,0.5973723656790597,0.0,,,,
P2,3,42,outer_refit,14,0.5147244887124924,0.5147244887124924,0.0,,,,
P2,3,42,outer_refit,15,0.4782975153128306,0.4782975153128306,0.0,,,,
P2,3,42,outer_refit,16,0.3774789148285275,0.3774789148285275,0.0,,,,
P2,3,42,outer_refit,17,0.30768601962498254,0.30768601962498254,0.0,,,,
P2,3,43,inner_selection,1,2.0719716685158867,2.0719716685158867,0.0,0.07142857142857142,0.023849272597185785,True,0
P2,3,43,inner_selection,2,1.9071855776650566,1.9071855776650566,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,3,43,inner_selection,3,1.8404178585324968,1.8404178585324968,0.0,0.14714285714285713,0.043901743002831166,True,0
P2,3,43,inner_selection,4,1.774166841506958,1.774166841506958,0.0,0.14714285714285713,0.11588354696074164,True,0
P2,3,43,inner_selection,5,1.6730319356918335,1.6730319356918335,0.0,0.14714285714285713,0.07614073809264757,False,1
P2,3,43,inner_selection,6,1.558710447720119,1.558710447720119,0.0,0.08428571428571428,0.04280504958522645,False,2
P2,3,43,inner_selection,7,1.4313078233173915,1.4313078233173915,0.0,0.21857142857142858,0.1520436131441824,True,0
P2,3,43,inner_selection,8,1.297718416622707,1.297718416622707,0.0,0.14714285714285713,0.053540879439023935,False,1
P2,3,43,inner_selection,9,1.1836133977345058,1.1836133977345058,0.0,0.21428571428571427,0.11814086169355449,False,2
P2,3,43,inner_selection,10,1.0552314261027744,1.0552314261027744,0.0,0.35285714285714287,0.26854966568784616,True,0
P2,3,43,inner_selection,11,0.9409339737892151,0.9409339737892151,0.0,0.21857142857142858,0.10826944668830937,False,1
P2,3,43,inner_selection,12,0.8450429858480181,0.8450429858480181,0.0,0.21857142857142858,0.14803472497695605,False,2
P2,3,43,inner_selection,13,0.7116727226121085,0.7116727226121085,0.0,0.07571428571428572,0.04140603609864998,False,3
P2,3,43,inner_selection,14,0.6318139805112566,0.6318139805112566,0.0,0.2857142857142857,0.23424750989220902,False,4
P2,3,43,inner_selection,15,0.5432909735611506,0.5432909735611506,0.0,0.2857142857142857,0.20968307055263577,False,5
P2,3,43,inner_selection,16,0.4819036512715476,0.4819036512715476,0.0,0.2857142857142857,0.22392403855329704,False,6
P2,3,43,inner_selection,17,0.4078982034751347,0.4078982034751347,0.0,0.14714285714285713,0.0894900118165484,False,7
P2,3,43,inner_selection,18,0.3532152616977692,0.3532152616977692,0.0,0.2857142857142857,0.1962762356127285,False,8
P2,3,43,outer_refit,1,2.0189762424287343,2.0189762424287343,0.0,,,,
P2,3,43,outer_refit,2,1.903993562516712,1.903993562516712,0.0,,,,
P2,3,43,outer_refit,3,1.8532344668252128,1.8532344668252128,0.0,,,,
P2,3,43,outer_refit,4,1.7706128213519141,1.7706128213519141,0.0,,,,
P2,3,43,outer_refit,5,1.6543342399597167,1.6543342399597167,0.0,,,,
P2,3,43,outer_refit,6,1.5400930361520677,1.5400930361520677,0.0,,,,
P2,3,43,outer_refit,7,1.375409045673552,1.375409045673552,0.0,,,,
P2,3,43,outer_refit,8,1.2607216814586095,1.2607216814586095,0.0,,,,
P2,3,43,outer_refit,9,1.115488115832919,1.115488115832919,0.0,,,,
P2,3,43,outer_refit,10,1.0247811069942656,1.0247811069942656,0.0,,,,
P2,3,44,inner_selection,1,2.063880122048514,2.063880122048514,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,3,44,inner_selection,2,1.941301531791687,1.941301531791687,0.0,0.14285714285714285,0.03571428571428571,False,1
P2,3,44,inner_selection,3,1.878026488849095,1.878026488849095,0.0,0.14285714285714285,0.09523809523809523,True,0
P2,3,44,inner_selection,4,1.8147279753003802,1.8147279753003802,0.0,0.004285714285714286,0.0018963337547408343,False,1
P2,3,44,inner_selection,5,1.747253930909293,1.747253930909293,0.0,0.21285714285714286,0.11066692898705531,True,0
P2,3,44,inner_selection,6,1.63890576839447,1.63890576839447,0.0,0.14285714285714285,0.04087471898630697,False,1
P2,3,44,inner_selection,7,1.52343727179936,1.52343727179936,0.0,0.07142857142857142,0.023849272597185785,False,2
P2,3,44,inner_selection,8,1.4204940489360265,1.4204940489360265,0.0,0.004285714285714286,0.0018963337547408343,False,3
P2,3,44,inner_selection,9,1.2685796104158673,1.2685796104158673,0.0,0.14142857142857143,0.07036247334754797,False,4
P2,3,44,inner_selection,10,1.1053389072418214,1.1053389072418214,0.0,0.07142857142857142,0.0564652738565782,False,5
P2,3,44,inner_selection,11,0.9796979335376195,0.9796979335376195,0.0,0.14285714285714285,0.10303413400758533,False,6
P2,3,44,inner_selection,12,0.8686770742280142,0.8686770742280142,0.0,0.14285714285714285,0.11178369652945926,True,0
P2,3,44,inner_selection,13,0.7258771692003523,0.7258771692003523,0.0,0.0,0.0,False,1
P2,3,44,inner_selection,14,0.6735358646937779,0.6735358646937779,0.0,0.07571428571428572,0.07390205971556643,False,2
P2,3,44,inner_selection,15,0.5774662014416286,0.5774662014416286,0.0,0.07142857142857142,0.05714285714285715,False,3
P2,3,44,inner_selection,16,0.48587261591638836,0.48587261591638836,0.0,0.07142857142857142,0.05714285714285715,False,4
P2,3,44,inner_selection,17,0.4103319382667541,0.4103319382667541,0.0,0.07142857142857142,0.047619047619047616,False,5
P2,3,44,inner_selection,18,0.3467854746750423,0.3467854746750423,0.0,0.07142857142857142,0.047619047619047616,False,6
P2,3,44,inner_selection,19,0.2894624091897692,0.2894624091897692,0.0,0.07142857142857142,0.047619047619047616,False,7
P2,3,44,inner_selection,20,0.23893263833863396,0.23893263833863396,0.0,0.14285714285714285,0.10476190476190476,False,8
P2,3,44,outer_refit,1,2.008591798373631,2.008591798373631,0.0,,,,
P2,3,44,outer_refit,2,1.924334121204558,1.924334121204558,0.0,,,,
P2,3,44,outer_refit,3,1.8603532636733282,1.8603532636733282,0.0,,,,
P2,3,44,outer_refit,4,1.7642027782258534,1.7642027782258534,0.0,,,,
P2,3,44,outer_refit,5,1.6340581769034976,1.6340581769034976,0.0,,,,
P2,3,44,outer_refit,6,1.5234472245261783,1.5234472245261783,0.0,,,,
P2,3,44,outer_refit,7,1.3452989780335198,1.3452989780335198,0.0,,,,
P2,3,44,outer_refit,8,1.204257165590922,1.204257165590922,0.0,,,,
P2,3,44,outer_refit,9,1.030324368022737,1.030324368022737,0.0,,,,
P2,3,44,outer_refit,10,0.8862030372165498,0.8862030372165498,0.0,,,,
P2,3,44,outer_refit,11,0.8191106161617098,0.8191106161617098,0.0,,,,
P2,3,44,outer_refit,12,0.6750308040210179,0.6750308040210179,0.0,,,,
P2,3,45,inner_selection,1,2.0088010862895422,2.0088010862895422,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,3,45,inner_selection,2,1.8930544798714775,1.8930544798714775,0.0,0.21,0.11700516178128119,True,0
P2,3,45,inner_selection,3,1.808131833757673,1.808131833757673,0.0,0.14285714285714285,0.03794346423828495,False,1
P2,3,45,inner_selection,4,1.7415533011300224,1.7415533011300224,0.0,0.14285714285714285,0.038146099561319854,False,2
P2,3,45,inner_selection,5,1.616342214856829,1.616342214856829,0.0,0.0,0.0,False,3
P2,3,45,inner_selection,6,1.4858009999138968,1.4858009999138968,0.0,0.07142857142857142,0.025974025974025976,False,4
P2,3,45,inner_selection,7,1.344581892149789,1.344581892149789,0.0,0.07142857142857142,0.03571428571428571,False,5
P2,3,45,inner_selection,8,1.1991629757199969,1.1991629757199969,0.0,0.14285714285714285,0.1042904290429043,False,6
P2,3,45,inner_selection,9,1.0522379868371146,1.0522379868371146,0.0,0.14285714285714285,0.09761230271145285,False,7
P2,3,45,inner_selection,10,0.9121809407642909,0.9121809407642909,0.0,0.07142857142857142,0.047619047619047616,False,8
P2,3,45,outer_refit,1,2.0183249904995875,2.0183249904995875,0.0,,,,
P2,3,45,outer_refit,2,1.9211648334775653,1.9211648334775653,0.0,,,,
P2,3,46,inner_selection,1,1.9900497770309449,1.9900497770309449,0.0,0.07142857142857142,0.04081632653061224,True,0
P2,3,46,inner_selection,2,1.8853094870703562,1.8853094870703562,0.0,0.06285714285714286,0.05152224824355972,True,0
P2,3,46,inner_selection,3,1.803731872013637,1.803731872013637,0.0,0.14285714285714285,0.04081632653061224,False,1
P2,3,46,inner_selection,4,1.7205320835113525,1.7205320835113525,0.0,0.14285714285714285,0.04081632653061224,False,2
P2,3,46,inner_selection,5,1.6143294422967094,1.6143294422967094,0.0,0.07142857142857142,0.047619047619047616,False,3
P2,3,46,inner_selection,6,1.49437625340053,1.49437625340053,0.0,0.07142857142857142,0.05714285714285715,True,0
P2,3,46,inner_selection,7,1.3671621070589337,1.3671621070589337,0.0,0.14285714285714285,0.06349206349206349,True,0
P2,3,46,inner_selection,8,1.2503198037828718,1.2503198037828718,0.0,0.14285714285714285,0.07142857142857142,True,0
P2,3,46,inner_selection,9,1.1267351239068168,1.1267351239068168,0.0,0.21428571428571427,0.13605442176870747,True,0
P2,3,46,inner_selection,10,0.9876472496986389,0.9876472496986389,0.0,0.2857142857142857,0.15873015873015875,True,0
P2,3,46,inner_selection,11,0.8879641730444772,0.8879641730444772,0.0,0.07142857142857142,0.09523809523809523,False,1
P2,3,46,inner_selection,12,0.7708650585583278,0.7708650585583278,0.0,0.14285714285714285,0.09523809523809523,False,2
P2,3,46,inner_selection,13,0.6532636298452105,0.6532636298452105,0.0,0.21428571428571427,0.14382896015549076,False,3
P2,3,46,inner_selection,14,0.5820754620007106,0.5820754620007106,0.0,0.35714285714285715,0.24523809523809526,True,0
P2,3,46,inner_selection,15,0.48418097376823427,0.48418097376823427,0.0,0.2857142857142857,0.17687074829931973,False,1
P2,3,46,inner_selection,16,0.4015942352158683,0.4015942352158683,0.0,0.14285714285714285,0.06349206349206349,False,2
P2,3,46,inner_selection,17,0.3471922787598201,0.3471922787598201,0.0,0.2857142857142857,0.19591836734693877,False,3
P2,3,46,inner_selection,18,0.2928916301046099,0.2928916301046099,0.0,0.21428571428571427,0.11904761904761904,False,4
P2,3,46,inner_selection,19,0.24562377078192574,0.24562377078192574,0.0,0.07142857142857142,0.07142857142857142,False,5
P2,3,46,inner_selection,20,0.21217867008277347,0.21217867008277347,0.0,0.21428571428571427,0.11111111111111109,False,6
P2,3,46,inner_selection,21,0.18480818263122015,0.18480818263122015,0.0,0.35714285714285715,0.22380952380952376,False,7
P2,3,46,inner_selection,22,0.15972224244049618,0.15972224244049618,0.0,0.2857142857142857,0.2148254767902123,False,8
P2,3,46,outer_refit,1,2.024755024909973,2.024755024909973,0.0,,,,
P2,3,46,outer_refit,2,1.9351537150428408,1.9351537150428408,0.0,,,,
P2,3,46,outer_refit,3,1.8781192811330158,1.8781192811330158,0.0,,,,
P2,3,46,outer_refit,4,1.8199641041528611,1.8199641041528611,0.0,,,,
P2,3,46,outer_refit,5,1.758422564779009,1.758422564779009,0.0,,,,
P2,3,46,outer_refit,6,1.6451658478237334,1.6451658478237334,0.0,,,,
P2,3,46,outer_refit,7,1.5178814145496913,1.5178814145496913,0.0,,,,
P2,3,46,outer_refit,8,1.3786663950057256,1.3786663950057256,0.0,,,,
P2,3,46,outer_refit,9,1.2383291823523386,1.2383291823523386,0.0,,,,
P2,3,46,outer_refit,10,1.1390300921031407,1.1390300921031407,0.0,,,,
P2,3,46,outer_refit,11,1.0679792727742876,1.0679792727742876,0.0,,,,
P2,3,46,outer_refit,12,0.914376301084246,0.914376301084246,0.0,,,,
P2,3,46,outer_refit,13,0.7830762692860195,0.7830762692860195,0.0,,,,
P2,3,46,outer_refit,14,0.7147757447333563,0.7147757447333563,0.0,,,,
P3,1,42,inner_selection,1,2.0642853348595755,2.0642853348595755,0.0,0.14285714285714285,0.03571428571428571,True,0
P3,1,42,inner_selection,2,1.9443741886956352,1.9443741886956352,0.0,0.14285714285714285,0.03602954422626554,True,0
P3,1,42,inner_selection,3,1.90315281527383,1.90315281527383,0.0,0.12571428571428572,0.03633360858794384,True,0
P3,1,42,inner_selection,4,1.8635410962785994,1.8635410962785994,0.0,0.27285714285714285,0.13768567760865577,True,0
P3,1,42,inner_selection,5,1.8069296652930122,1.8069296652930122,0.0,0.07857142857142857,0.030265674996354155,False,1
P3,1,42,inner_selection,6,1.7373093175888061,1.7373093175888061,0.0,0.07142857142857142,0.03544842254519674,False,2
P3,1,42,inner_selection,7,1.6514476667131697,1.6514476667131697,0.0,0.07285714285714286,0.02478134110787172,False,3
P3,1,42,inner_selection,8,1.5180875710078647,1.5180875710078647,0.0,0.0,0.0,False,4
P3,1,42,inner_selection,9,1.3774693659373691,1.3774693659373691,0.0,0.07142857142857142,0.02204585537918871,False,5
P3,1,42,inner_selection,10,1.2385920449665615,1.2385920449665615,0.0,0.004285714285714286,0.0021269053527118043,False,6
P3,1,42,inner_selection,11,1.0974789258411952,1.0974789258411952,0.0,0.14285714285714285,0.038350910834132314,False,7
P3,1,42,inner_selection,12,0.9716355075154985,0.9716355075154985,0.0,0.14857142857142858,0.10794952174262519,False,8
P3,1,42,outer_refit,1,2.0210547442663285,2.0210547442663285,0.0,,,,
P3,1,42,outer_refit,2,1.9332471456981841,1.9332471456981841,0.0,,,,
P3,1,42,outer_refit,3,1.8703283464340936,1.8703283464340936,0.0,,,,
P3,1,42,outer_refit,4,1.824527183714367,1.824527183714367,0.0,,,,
P3,1,43,inner_selection,1,2.105764812060765,2.105764812060765,0.0,0.14285714285714285,0.03571428571428571,True,0
P3,1,43,inner_selection,2,1.9208263901301792,1.9208263901301792,0.0,0.14285714285714285,0.04375410194705753,True,0
P3,1,43,inner_selection,3,1.8755534982681275,1.8755534982681275,0.0,0.14285714285714285,0.040992006558721046,False,1
P3,1,43,inner_selection,4,1.829119999068124,1.829119999068124,0.0,0.14285714285714285,0.03809523809523809,False,2
P3,1,43,inner_selection,5,1.7493454217910767,1.7493454217910767,0.0,0.07142857142857142,0.03924646781789639,False,3
P3,1,43,inner_selection,6,1.6671757275717598,1.6671757275717598,0.0,0.0,0.0,False,4
P3,1,43,inner_selection,7,1.554483551979065,1.554483551979065,0.0,0.06714285714285714,0.05436668594563331,True,0
P3,1,43,inner_selection,8,1.4630883148738316,1.4630883148738316,0.0,0.06857142857142857,0.05553412192902639,True,0
P3,1,43,inner_selection,9,1.2943469551631384,1.2943469551631384,0.0,0.22142857142857142,0.11342909256725946,True,0
P3,1,43,inner_selection,10,1.165394879068647,1.165394879068647,0.0,0.14285714285714285,0.03809523809523809,False,1
P3,1,43,inner_selection,11,1.106454702445439,1.106454702445439,0.0,0.14714285714285713,0.11497000437922626,True,0
P3,1,43,inner_selection,12,0.9656669841493879,0.9656669841493879,0.0,0.14,0.1026108488795056,False,1
P3,1,43,inner_selection,13,0.8394987416267395,0.8394987416267395,0.0,0.2814285714285714,0.21502643571797847,True,0
P3,1,43,inner_selection,14,0.7311342443738665,0.7311342443738665,0.0,0.14285714285714285,0.044365572315882874,False,1
P3,1,43,inner_selection,15,0.6384464842932565,0.6384464842932565,0.0,0.07142857142857142,0.030921459492888066,False,2
P3,1,43,inner_selection,16,0.5802886053494045,0.5802886053494045,0.0,0.13857142857142857,0.11395638497751694,False,3
P3,1,43,inner_selection,17,0.48910319890294757,0.48910319890294757,0.0,0.13857142857142857,0.09399845525821972,False,4
P3,1,43,inner_selection,18,0.41084983944892883,0.41084983944892883,0.0,0.21857142857142858,0.1510476413131566,False,5
P3,1,43,inner_selection,19,0.34629915952682494,0.34629915952682494,0.0,0.07142857142857142,0.07142857142857142,False,6
P3,1,43,inner_selection,20,0.28873634270259313,0.28873634270259313,0.0,0.07142857142857142,0.0578368999421631,False,7
P3,1,43,inner_selection,21,0.25300455953393663,0.25300455953393663,0.0,0.14142857142857143,0.14157877916267178,False,8
P3,1,43,outer_refit,1,2.039771298908052,2.039771298908052,0.0,,,,
P3,1,43,outer_refit,2,1.9240319438207718,1.9240319438207718,0.0,,,,
P3,1,43,outer_refit,3,1.892743416967846,1.892743416967846,0.0,,,,
P3,1,43,outer_refit,4,1.8362142869404383,1.8362142869404383,0.0,,,,
P3,1,43,outer_refit,5,1.7690081339790709,1.7690081339790709,0.0,,,,
P3,1,43,outer_refit,6,1.6746983033134824,1.6746983033134824,0.0,,,,
P3,1,43,outer_refit,7,1.5580953920455205,1.5580953920455205,0.0,,,,
P3,1,43,outer_refit,8,1.4412143972941807,1.4412143972941807,0.0,,,,
P3,1,43,outer_refit,9,1.3217584893816994,1.3217584893816994,0.0,,,,
P3,1,43,outer_refit,10,1.2051107842581612,1.2051107842581612,0.0,,,,
P3,1,43,outer_refit,11,1.0922293523379734,1.0922293523379734,0.0,,,,
P3,1,43,outer_refit,12,0.9631089198021662,0.9631089198021662,0.0,,,,
P3,1,43,outer_refit,13,0.8710644511949448,0.8710644511949448,0.0,,,,
P3,1,44,inner_selection,1,2.0807995401109967,2.0807995401109967,0.0,0.14285714285714285,0.03571428571428571,True,0
P3,1,44,inner_selection,2,1.9824312462125506,1.9824312462125506,0.0,0.14285714285714285,0.03571428571428571,False,1
P3,1,44,inner_selection,3,1.9288379423958915,1.9288379423958915,0.0,0.21428571428571427,0.09530911263759327,True,0
P3,1,44,inner_selection,4,1.8748667642048427,1.8748667642048427,0.0,0.14285714285714285,0.03575898444484177,False,1
P3,1,44,inner_selection,5,1.8184560482842582,1.8184560482842582,0.0,0.14285714285714285,0.03571428571428571,False,2
P3,1,44,inner_selection,6,1.7637644413539342,1.7637644413539342,0.0,0.004285714285714286,0.0018879798615481435,False,3
P3,1,44,inner_selection,7,1.6965735871451242,1.6965735871451242,0.0,0.008571428571428572,0.003374578177727784,False,4
